basin,region,stream_order,mouth_reachid,n_reaches,mean_iso,median_iso,q1,q3,min_iso,max_iso,sd_iso
Yukon,upper,4,11902,11,0.7168945974477274,0.71687654541,0.7167666765405001,0.716911850447,0.716370985002,0.71748699522,0.0002954093810979043
Yukon,upper,3,11864,1,0.716764835782,0.716764835782,0.716764835782,0.716764835782,0.716764835782,0.716764835782,0.0
Yukon,upper,3,11888,1,0.719446399559,0.719446399559,0.719446399559,0.719446399559,0.719446399559,0.719446399559,0.0
Yukon,upper,4,12039,5,0.7170749362450001,0.716842651654,0.71668820052,0.717619004527,0.716593804281,0.717631020243,0.0005099628239636457
Yukon,upper,3,11898,1,0.717631020243,0.717631020243,0.717631020243,0.717631020243,0.717631020243,0.717631020243,0.0
Yukon,upper,3,11900,1,0.716506492917,0.716506492917,0.716506492917,0.716506492917,0.716506492917,0.716506492917,0.0
Yukon,upper,4,12010,3,0.717494571813,0.717451653621,0.7174032824645,0.7175644020655001,0.717354911308,0.71767715051,0.00016535115430444988
Yukon,upper,3,11903,1,0.71767715051,0.71767715051,0.71767715051,0.71767715051,0.71767715051,0.71767715051,0.0
Yukon,upper,3,11911,1,0.718071899168,0.718071899168,0.718071899168,0.718071899168,0.718071899168,0.718071899168,0.0
Yukon,upper,3,11915,1,0.718466710784,0.718466710784,0.718466710784,0.718466710784,0.718466710784,0.718466710784,0.0
Yukon,upper,3,11925,1,0.718567158596,0.718567158596,0.718567158596,0.718567158596,0.718567158596,0.718567158596,0.0
Yukon,middle,3,11940,1,0.726320807139,0.726320807139,0.726320807139,0.726320807139,0.726320807139,0.726320807139,0.0
Yukon,upper,3,11941,1,0.718132541361,0.718132541361,0.718132541361,0.718132541361,0.718132541361,0.718132541361,0.0
Yukon,upper,3,11944,1,0.71872442753,0.71872442753,0.71872442753,0.71872442753,0.71872442753,0.71872442753,0.0
Yukon,upper,3,11945,1,0.718422133098,0.718422133098,0.718422133098,0.718422133098,0.718422133098,0.718422133098,0.0
Yukon,upper,3,11975,1,0.718446938367,0.718446938367,0.718446938367,0.718446938367,0.718446938367,0.718446938367,0.0
Yukon,middle,3,11986,1,0.724036468699,0.724036468699,0.724036468699,0.724036468699,0.724036468699,0.724036468699,0.0
Yukon,upper,3,11994,1,0.718312982601,0.718312982601,0.718312982601,0.718312982601,0.718312982601,0.718312982601,0.0
Yukon,middle,5,12092,33,0.7168752099785758,0.715984660581,0.712288554988,0.719835102233,0.70844284636,0.733784081025,0.006394907184477156
Yukon,upper,4,12232,7,0.7178175066018573,0.717846487764,0.7177955022865,0.7178827081685,0.717464902556,0.718054734983,0.00018067676375890722
Yukon,upper,3,12000,1,0.718054734983,0.718054734983,0.718054734983,0.718054734983,0.718054734983,0.718054734983,0.0
Yukon,upper,3,12013,1,0.717619004527,0.717619004527,0.717619004527,0.717619004527,0.717619004527,0.717619004527,0.0
Yukon,upper,3,12014,1,0.718967484414,0.718967484414,0.718967484414,0.718967484414,0.718967484414,0.718967484414,0.0
Yukon,upper,3,12017,1,0.718081846233,0.718081846233,0.718081846233,0.718081846233,0.718081846233,0.718081846233,0.0
Yukon,upper,3,12019,1,0.717865809413,0.717865809413,0.717865809413,0.717865809413,0.717865809413,0.717865809413,0.0
Yukon,upper,3,12021,1,0.717877021401,0.717877021401,0.717877021401,0.717877021401,0.717877021401,0.717877021401,0.0
Yukon,upper,3,12022,1,0.717354911308,0.717354911308,0.717354911308,0.717354911308,0.717354911308,0.717354911308,0.0
Yukon,upper,3,12026,1,0.718193260902,0.718193260902,0.718193260902,0.718193260902,0.718193260902,0.718193260902,0.0
Yukon,upper,3,12029,1,0.717309726274,0.717309726274,0.717309726274,0.717309726274,0.717309726274,0.717309726274,0.0
Yukon,upper,3,12030,1,0.71786967557,0.71786967557,0.71786967557,0.71786967557,0.71786967557,0.71786967557,0.0
Yukon,middle,4,12167,3,0.7154662590299999,0.717590642073,0.7130167442165001,0.718977965365,0.70844284636,0.720365288657,0.006238662522236903
Yukon,middle,3,12050,1,0.720365288657,0.720365288657,0.720365288657,0.720365288657,0.720365288657,0.720365288657,0.0
Yukon,upper,3,12052,1,0.718187061936,0.718187061936,0.718187061936,0.718187061936,0.718187061936,0.718187061936,0.0
Yukon,upper,6,12443,129,0.7205432035064651,0.720421018169,0.719402201572,0.721318654312,0.717699542242,0.723557247804,0.0015583168657766404
Yukon,upper,3,12074,1,0.717846487764,0.717846487764,0.717846487764,0.717846487764,0.717846487764,0.717846487764,0.0
Yukon,middle,3,12085,1,0.734930378259,0.734930378259,0.734930378259,0.734930378259,0.734930378259,0.734930378259,0.0
Yukon,middle,3,12089,1,0.70844284636,0.70844284636,0.70844284636,0.70844284636,0.70844284636,0.70844284636,0.0
Yukon,upper,4,12146,3,0.7166421215093334,0.716609216689,0.7162607515445001,0.717007039064,0.7159122864,0.717404861439,0.00074683137799792
Yukon,upper,3,12120,1,0.717404861439,0.717404861439,0.717404861439,0.717404861439,0.717404861439,0.717404861439,0.0
Yukon,upper,5,12449,35,0.7224272133710571,0.72241142743,0.7210367124375,0.7233953723040001,0.718774654466,0.726666697296,0.0016771147469233018
Yukon,upper,4,12204,3,0.7257727339566666,0.725428363209,0.725325752287,0.7260475302525,0.725223141365,0.726666697296,0.00078096532597017
Yukon,upper,3,12126,1,0.725223141365,0.725223141365,0.725223141365,0.725223141365,0.725223141365,0.725223141365,0.0
Yukon,middle,3,12127,1,0.723457171792,0.723457171792,0.723457171792,0.723457171792,0.723457171792,0.723457171792,0.0
Yukon,middle,4,12235,3,0.7132267623816667,0.713065916023,0.712984947714,0.71338815387,0.712903979405,0.713710391717,0.0004265898118316202
Yukon,middle,3,12179,1,0.713065916023,0.713065916023,0.713065916023,0.713065916023,0.713065916023,0.713065916023,0.0
Yukon,upper,7,12233,443,0.7240518638176907,0.723407453352,0.721645573165,0.7249858628745001,0.717371836875,0.741338850464,0.0045384874987463375
Yukon,upper,3,12202,1,0.7159122864,0.7159122864,0.7159122864,0.7159122864,0.7159122864,0.7159122864,0.0
Yukon,middle,3,12217,1,0.713710391717,0.713710391717,0.713710391717,0.713710391717,0.713710391717,0.713710391717,0.0
Yukon,upper,3,12227,1,0.717464902556,0.717464902556,0.717464902556,0.717464902556,0.717464902556,0.717464902556,0.0
Yukon,middle,5,12266,21,0.7230355153510951,0.723092766552,0.716007022967,0.728184370613,0.710697274518,0.736153314885,0.007879749168942712
Yukon,upper,3,12291,1,0.716593804281,0.716593804281,0.716593804281,0.716593804281,0.716593804281,0.716593804281,0.0
Yukon,upper,3,12330,1,0.71748699522,0.71748699522,0.71748699522,0.71748699522,0.71748699522,0.71748699522,0.0
Yukon,upper,3,12342,1,0.726666697296,0.726666697296,0.726666697296,0.726666697296,0.726666697296,0.726666697296,0.0
Yukon,upper,5,12457,19,0.717820089103579,0.71772431166,0.7176475717485,0.718230875593,0.716156278307,0.718440243798,0.000539412917627416
Yukon,middle,4,12369,3,0.7360740767506666,0.73603462449,0.7358967883075,0.7362316390635,0.735758952125,0.736428653637,0.0003365893483869923
Yukon,middle,3,12411,1,0.735758952125,0.735758952125,0.735758952125,0.735758952125,0.735758952125,0.735758952125,0.0
Yukon,upper,3,12412,1,0.71687654541,0.71687654541,0.71687654541,0.71687654541,0.71687654541,0.71687654541,0.0
Yukon,upper,4,12444,9,0.7175221069228889,0.717799398714,0.717642600908,0.717830281488,0.715695456814,0.717974399128,0.0007160159986699407
Yukon,middle,5,13189,13,0.7211750672636922,0.720088675264,0.718878917163,0.721237441786,0.711488503988,0.738415692603,0.007895945078249521
Yukon,middle,4,12894,3,0.7184259835433333,0.718878917163,0.7158154884375,0.721262945459,0.712752059712,0.723646973755,0.005461561099993122
Yukon,middle,3,12450,1,0.723646973755,0.723646973755,0.723646973755,0.723646973755,0.723646973755,0.723646973755,0.0
Yukon,upper,4,12539,29,0.7220560481122758,0.722373560269,0.72084592604,0.722600553271,0.718774654466,0.725360286002,0.0013634376769115547
Yukon,upper,3,12469,1,0.723439356323,0.723439356323,0.723439356323,0.723439356323,0.723439356323,0.723439356323,0.0
Yukon,upper,5,12472,23,0.7254426405476088,0.726074091376,0.725063765817,0.7265088361380001,0.721509977805,0.726806076002,0.0015342704463421107
Yukon,middle,3,12485,1,0.73603462449,0.73603462449,0.73603462449,0.73603462449,0.73603462449,0.73603462449,0.0
Yukon,upper,3,12500,1,0.715695456814,0.715695456814,0.715695456814,0.715695456814,0.715695456814,0.715695456814,0.0
Yukon,middle,4,12632,7,0.7345301572008571,0.736240248686,0.7326320864385,0.736713210549,0.729360266031,0.737419991714,0.003201352410888194
Yukon,middle,3,12512,1,0.712752059712,0.712752059712,0.712752059712,0.712752059712,0.712752059712,0.712752059712,0.0
Yukon,upper,3,12522,1,0.716854127277,0.716854127277,0.716854127277,0.716854127277,0.716854127277,0.716854127277,0.0
Yukon,upper,4,12661,9,0.7176694418578888,0.717664920903,0.717491208452,0.718202006847,0.716156278307,0.718438878691,0.0006835236591679491
Yukon,upper,3,12561,1,0.716156278307,0.716156278307,0.716156278307,0.716156278307,0.716156278307,0.716156278307,0.0
Yukon,upper,5,12575,29,0.7198655488817244,0.719900657105,0.719402201572,0.720061508032,0.718864764986,0.72192407081,0.0007597368663674238
Yukon,middle,4,12717,3,0.7127788607226666,0.713317088144,0.7122432730345,0.7135835621215,0.711169457925,0.713850036099,0.0014190283311257977
Yukon,middle,3,12599,1,0.711169457925,0.711169457925,0.711169457925,0.711169457925,0.711169457925,0.711169457925,0.0
Yukon,middle,3,12601,1,0.713850036099,0.713850036099,0.713850036099,0.713850036099,0.713850036099,0.713850036099,0.0
Yukon,middle,4,12773,5,0.7280867400477999,0.72724540748,0.725914759222,0.728184370613,0.723092766552,0.735996396372,0.004820199875737888
Yukon,middle,3,12606,1,0.735996396372,0.735996396372,0.735996396372,0.735996396372,0.735996396372,0.735996396372,0.0
Yukon,upper,3,12616,1,0.716370985002,0.716370985002,0.716370985002,0.716370985002,0.716370985002,0.716370985002,0.0
Yukon,upper,4,12671,3,0.7267061223483333,0.726686740442,0.7266561455214999,0.726746408222,0.726625550601,0.726806076002,9.181012374127321e-05
Yukon,upper,3,12648,1,0.726686740442,0.726686740442,0.726686740442,0.726686740442,0.726686740442,0.726686740442,0.0
Yukon,upper,4,12651,5,0.7177575643462,0.7179351152,0.717911986654,0.718148518652,0.716610503583,0.718181697642,0.0006526586533430024
Yukon,middle,5,12657,23,0.7377518841995219,0.738457988545,0.736990759187,0.7389493258065001,0.732812268377,0.739269839822,0.0016438235012361897
Yukon,upper,6,12733,143,0.7193882819429162,0.719444292365,0.7184623315105,0.7204980090074999,0.712962293891,0.723294823373,0.0020202567598510946
Yukon,upper,3,12669,1,0.71729237815,0.71729237815,0.71729237815,0.71729237815,0.71729237815,0.71729237815,0.0
Yukon,upper,4,12872,3,0.7189476649886668,0.718914231071,0.7188894980285001,0.7189891149900001,0.718864764986,0.719063998909,0.00010373962192137122
Yukon,upper,3,12681,1,0.718914231071,0.718914231071,0.718914231071,0.718914231071,0.718914231071,0.718914231071,0.0
Yukon,upper,3,12693,1,0.717830281488,0.717830281488,0.717830281488,0.717830281488,0.717830281488,0.717830281488,0.0
Yukon,upper,3,12707,1,0.716610503583,0.716610503583,0.716610503583,0.716610503583,0.716610503583,0.716610503583,0.0
Yukon,middle,3,12714,1,0.725914759222,0.725914759222,0.725914759222,0.725914759222,0.725914759222,0.725914759222,0.0
Yukon,upper,4,12745,3,0.7183907086349999,0.718428943001,0.7183659410534999,0.7184345933995,0.718302939106,0.718440243798,7.622036912055293e-05
Yukon,middle,4,12809,9,0.7164952548700001,0.715717575649,0.713084395862,0.718934449103,0.710697274518,0.728846923859,0.005522542259140222
Yukon,middle,3,12747,1,0.728846923859,0.728846923859,0.728846923859,0.728846923859,0.728846923859,0.728846923859,0.0
Yukon,middle,3,12752,1,0.737419991714,0.737419991714,0.737419991714,0.737419991714,0.737419991714,0.737419991714,0.0
Yukon,middle,3,12807,1,0.737086006869,0.737086006869,0.737086006869,0.737086006869,0.737086006869,0.737086006869,0.0
Yukon,upper,3,12816,1,0.718428943001,0.718428943001,0.718428943001,0.718428943001,0.718428943001,0.718428943001,0.0
Yukon,upper,3,12834,1,0.717974399128,0.717974399128,0.717974399128,0.717974399128,0.717974399128,0.717974399128,0.0
Yukon,upper,3,12843,1,0.718440243798,0.718440243798,0.718440243798,0.718440243798,0.718440243798,0.718440243798,0.0
Yukon,upper,3,12849,1,0.718202006847,0.718202006847,0.718202006847,0.718202006847,0.718202006847,0.718202006847,0.0
Yukon,upper,3,12850,1,0.72161004311,0.72161004311,0.72161004311,0.72161004311,0.72161004311,0.72161004311,0.0
Yukon,upper,3,12854,1,0.719063998909,0.719063998909,0.719063998909,0.719063998909,0.719063998909,0.719063998909,0.0
Yukon,upper,3,12865,1,0.724009684804,0.724009684804,0.724009684804,0.724009684804,0.724009684804,0.724009684804,0.0
Yukon,upper,3,12886,1,0.717642600908,0.717642600908,0.717642600908,0.717642600908,0.717642600908,0.717642600908,0.0
Yukon,middle,4,13169,35,0.739808809551343,0.740378925409,0.7386522379655,0.7409929290570001,0.736326806634,0.741761617099,0.001631073579124946
Yukon,middle,3,12907,1,0.737144328751,0.737144328751,0.737144328751,0.737144328751,0.737144328751,0.737144328751,0.0
Yukon,upper,3,12919,1,0.726625550601,0.726625550601,0.726625550601,0.726625550601,0.726625550601,0.726625550601,0.0
Yukon,upper,3,12933,1,0.718438878691,0.718438878691,0.718438878691,0.718438878691,0.718438878691,0.718438878691,0.0
Yukon,upper,3,12937,1,0.717781663909,0.717781663909,0.717781663909,0.717781663909,0.717781663909,0.717781663909,0.0
Yukon,middle,3,12941,1,0.723092766552,0.723092766552,0.723092766552,0.723092766552,0.723092766552,0.723092766552,0.0
Yukon,upper,5,13107,33,0.719731853278,0.719294861654,0.718580563958,0.720591107864,0.717786917357,0.72321490932,0.0015127463060646417
Yukon,upper,4,13093,3,0.718514916603,0.718511804491,0.718462200809,0.718566076341,0.718412597127,0.718620348191,0.00010391049070764249
Yukon,upper,3,12961,1,0.718412597127,0.718412597127,0.718412597127,0.718412597127,0.718412597127,0.718412597127,0.0
Yukon,upper,3,12975,1,0.718259744339,0.718259744339,0.718259744339,0.718259744339,0.718259744339,0.718259744339,0.0
Yukon,upper,3,12987,1,0.720766691413,0.720766691413,0.720766691413,0.720766691413,0.720766691413,0.720766691413,0.0
Yukon,upper,3,12993,1,0.718620348191,0.718620348191,0.718620348191,0.718620348191,0.718620348191,0.718620348191,0.0
Yukon,upper,4,12994,9,0.7256917320206666,0.726074091376,0.725804632768,0.726164271938,0.722862041736,0.726350503193,0.0010777483653418895
Yukon,middle,3,13002,1,0.713758474223,0.713758474223,0.713758474223,0.713758474223,0.713758474223,0.713758474223,0.0
Yukon,upper,4,13112,3,0.7186804011873332,0.718722897223,0.7186588372214999,0.718723213171,0.71859477722,0.718723529119,7.415320397367914e-05
Yukon,upper,3,13015,1,0.718723529119,0.718723529119,0.718723529119,0.718723529119,0.718723529119,0.718723529119,0.0
Yukon,upper,3,13017,1,0.71859477722,0.71859477722,0.71859477722,0.71859477722,0.71859477722,0.71859477722,0.0
Yukon,middle,3,13034,1,0.730832938144,0.730832938144,0.730832938144,0.730832938144,0.730832938144,0.730832938144,0.0
Yukon,upper,3,13037,1,0.717911986654,0.717911986654,0.717911986654,0.717911986654,0.717911986654,0.717911986654,0.0
Yukon,upper,3,13044,1,0.722862041736,0.722862041736,0.722862041736,0.722862041736,0.722862041736,0.722862041736,0.0
Yukon,middle,4,13153,7,0.717045266796143,0.715374338693,0.7118551887110001,0.7178402435294999,0.710767583374,0.733784081025,0.008018418592098961
Yukon,middle,3,13047,1,0.719835102233,0.719835102233,0.719835102233,0.719835102233,0.719835102233,0.719835102233,0.0
Yukon,upper,4,13054,5,0.723174914388,0.722979576581,0.722626887933,0.72436996843,0.721509977805,0.724388161191,0.0012258288673307315
Yukon,upper,4,13271,5,0.7183103604408,0.718301474656,0.718178943335,0.718408836097,0.7180358168,0.718626731316,0.00022500644941363769
Yukon,upper,3,13059,1,0.7180358168,0.7180358168,0.7180358168,0.7180358168,0.7180358168,0.7180358168,0.0
Yukon,upper,3,13070,1,0.722626887933,0.722626887933,0.722626887933,0.722626887933,0.722626887933,0.722626887933,0.0
Yukon,upper,3,13071,1,0.718408836097,0.718408836097,0.718408836097,0.718408836097,0.718408836097,0.718408836097,0.0
Yukon,upper,5,13344,13,0.7247719535611536,0.725151863918,0.72393104414,0.726152354822,0.721158383184,0.726329300341,0.0016771864743132048
Yukon,upper,4,13287,3,0.7262848486806667,0.726272156436,0.7262626228505,0.7263007283884999,0.726253089265,0.726329300341,3.9659196061917557e-05
Yukon,upper,3,13077,1,0.726272156436,0.726272156436,0.726272156436,0.726272156436,0.726272156436,0.726272156436,0.0
Yukon,middle,4,13100,3,0.7188209289676667,0.720195991903,0.718077156822,0.720252232581,0.715958321741,0.720308473259,0.0024797284356326173
Yukon,middle,3,13083,1,0.715958321741,0.715958321741,0.715958321741,0.715958321741,0.715958321741,0.715958321741,0.0
Yukon,middle,5,13138,29,0.7289881079213448,0.727794214597,0.724046053307,0.735010770215,0.719214054848,0.739487700474,0.006684324070226267
Yukon,middle,4,13088,11,0.7367757739866364,0.736794381309,0.7348553462825,0.7388992520575,0.733603797946,0.739487700474,0.0022355298532329582
Yukon,middle,3,13094,1,0.737811696944,0.737811696944,0.737811696944,0.737811696944,0.737811696944,0.737811696944,0.0
Yukon,upper,3,13102,1,0.726350503193,0.726350503193,0.726350503193,0.726350503193,0.726350503193,0.726350503193,0.0
Yukon,middle,3,13117,1,0.734266938885,0.734266938885,0.734266938885,0.734266938885,0.734266938885,0.734266938885,0.0
Yukon,middle,4,13487,7,0.7373400181861428,0.737529982176,0.7366286830294999,0.7384967382715,0.734660523086,0.738938779439,0.0015245587463716321
Yukon,middle,3,13130,1,0.734660523086,0.734660523086,0.734660523086,0.734660523086,0.734660523086,0.734660523086,0.0
Yukon,upper,4,13163,3,0.7199026627073334,0.719555630607,0.7195068820595001,0.720124927305,0.719458133512,0.720694224003,0.000687243322616844
Yukon,upper,3,13132,1,0.719458133512,0.719458133512,0.719458133512,0.719458133512,0.719458133512,0.719458133512,0.0
Yukon,upper,3,13143,1,0.718148518652,0.718148518652,0.718148518652,0.718148518652,0.718148518652,0.718148518652,0.0
Yukon,upper,3,13159,1,0.718774654466,0.718774654466,0.718774654466,0.718774654466,0.718774654466,0.718774654466,0.0
Yukon,upper,5,13394,27,0.7256696613850372,0.726104747355,0.7253719158995,0.7263003052325,0.722858543575,0.726593376617,0.0010233438622242854
Yukon,upper,4,13288,3,0.7264598984683334,0.726475190273,0.726444130706,0.726483312133,0.726413071139,0.726491433993,4.135896141380245e-05
Yukon,upper,3,13164,1,0.726475190273,0.726475190273,0.726475190273,0.726475190273,0.726475190273,0.726475190273,0.0
Yukon,upper,3,13167,1,0.72084592604,0.72084592604,0.72084592604,0.72084592604,0.72084592604,0.72084592604,0.0
Yukon,middle,3,13170,1,0.729360266031,0.729360266031,0.729360266031,0.729360266031,0.729360266031,0.729360266031,0.0
Yukon,upper,3,13190,1,0.726086027189,0.726086027189,0.726086027189,0.726086027189,0.726086027189,0.726086027189,0.0
Yukon,upper,3,13193,1,0.726209411285,0.726209411285,0.726209411285,0.726209411285,0.726209411285,0.726209411285,0.0
Yukon,upper,3,13194,1,0.726074091376,0.726074091376,0.726074091376,0.726074091376,0.726074091376,0.726074091376,0.0
Yukon,upper,3,13195,1,0.721509977805,0.721509977805,0.721509977805,0.721509977805,0.721509977805,0.721509977805,0.0
Yukon,middle,3,13200,1,0.73818778108,0.73818778108,0.73818778108,0.73818778108,0.73818778108,0.73818778108,0.0
Yukon,upper,3,13206,1,0.72436996843,0.72436996843,0.72436996843,0.72436996843,0.72436996843,0.72436996843,0.0
Yukon,middle,3,13226,1,0.720308473259,0.720308473259,0.720308473259,0.720308473259,0.720308473259,0.720308473259,0.0
Yukon,middle,3,13242,1,0.737492463588,0.737492463588,0.737492463588,0.737492463588,0.737492463588,0.737492463588,0.0
Yukon,middle,4,13257,7,0.7200853528534286,0.719726192411,0.7160661479949999,0.721068546512,0.711488503988,0.735113384561,0.007735331475701142
Yukon,middle,3,13248,1,0.711488503988,0.711488503988,0.711488503988,0.711488503988,0.711488503988,0.711488503988,0.0
Yukon,upper,3,13251,1,0.720694224003,0.720694224003,0.720694224003,0.720694224003,0.720694224003,0.720694224003,0.0
Yukon,middle,3,13252,1,0.7355429213,0.7355429213,0.7355429213,0.7355429213,0.7355429213,0.7355429213,0.0
Yukon,upper,3,13292,1,0.718626731316,0.718626731316,0.718626731316,0.718626731316,0.718626731316,0.718626731316,0.0
Yukon,upper,3,13309,1,0.726253089265,0.726253089265,0.726253089265,0.726253089265,0.726253089265,0.726253089265,0.0
Yukon,middle,3,13339,1,0.736958736913,0.736958736913,0.736958736913,0.736958736913,0.736958736913,0.736958736913,0.0
Yukon,upper,3,13343,1,0.726413071139,0.726413071139,0.726413071139,0.726413071139,0.726413071139,0.726413071139,0.0
Yukon,middle,3,13353,1,0.738457988545,0.738457988545,0.738457988545,0.738457988545,0.738457988545,0.738457988545,0.0
Yukon,upper,3,13384,1,0.72115645634,0.72115645634,0.72115645634,0.72115645634,0.72115645634,0.72115645634,0.0
Yukon,middle,3,13387,1,0.733784081025,0.733784081025,0.733784081025,0.733784081025,0.733784081025,0.733784081025,0.0
Yukon,middle,3,13405,1,0.718934449103,0.718934449103,0.718934449103,0.718934449103,0.718934449103,0.718934449103,0.0
Yukon,middle,3,13407,1,0.710697274518,0.710697274518,0.710697274518,0.710697274518,0.710697274518,0.710697274518,0.0
Yukon,middle,5,13522,29,0.7199090616431378,0.721093596678,0.716623990173,0.722945801029,0.715636976141,0.724302616472,0.0030507105879860213
Yukon,middle,4,13542,5,0.7160083291321999,0.71595954865,0.715739267611,0.716171402027,0.715636976141,0.716534451232,0.0003591914234164434
Yukon,middle,3,13416,1,0.715739267611,0.715739267611,0.715739267611,0.715739267611,0.715739267611,0.715739267611,0.0
Yukon,upper,4,13493,9,0.7241818333273333,0.724701405514,0.723053004588,0.725151863918,0.721158383184,0.726152354822,0.0017012855160714261
Yukon,upper,3,13421,1,0.726152354822,0.726152354822,0.726152354822,0.726152354822,0.726152354822,0.726152354822,0.0
Yukon,upper,4,13428,5,0.7206441067384001,0.720715736186,0.719713065699,0.721210014649,0.719657646348,0.72192407081,0.0009751451282380004
Yukon,middle,3,13445,1,0.738535487998,0.738535487998,0.738535487998,0.738535487998,0.738535487998,0.738535487998,0.0
Yukon,upper,4,13626,3,0.7262408467976668,0.726284497596,0.726203213762,0.7263003052325,0.726121929928,0.726316112869,0.00010419115984674818
Yukon,upper,3,13449,1,0.726316112869,0.726316112869,0.726316112869,0.726316112869,0.726316112869,0.726316112869,0.0
Yukon,middle,4,13570,5,0.7106158277244001,0.710245300287,0.709159904372,0.712288554988,0.708788582897,0.712596796078,0.0017548560600192647
Yukon,middle,3,13454,1,0.712288554988,0.712288554988,0.712288554988,0.712288554988,0.712288554988,0.712288554988,0.0
Yukon,upper,3,13461,1,0.720485338049,0.720485338049,0.720485338049,0.720485338049,0.720485338049,0.720485338049,0.0
Yukon,middle,3,13471,1,0.739112200178,0.739112200178,0.739112200178,0.739112200178,0.739112200178,0.739112200178,0.0
Yukon,middle,5,13475,13,0.738253522591,0.738211120814,0.737990314307,0.738828854803,0.736833676391,0.73911645635,0.0006720809315431962
Yukon,middle,4,13581,5,0.7390209315056,0.73904909014,0.738881904854,0.739149653702,0.73875416901,0.739269839822,0.0002060390141600954
Yukon,middle,3,13498,1,0.739149653702,0.739149653702,0.739149653702,0.739149653702,0.739149653702,0.739149653702,0.0
Yukon,middle,3,13512,1,0.713084395862,0.713084395862,0.713084395862,0.713084395862,0.713084395862,0.713084395862,0.0
Yukon,upper,4,13714,3,0.725902010031,0.726007062282,0.7256080051989999,0.7262485409885,0.725208948116,0.726490019695,0.0006469645115541736
Yukon,upper,3,13518,1,0.726490019695,0.726490019695,0.726490019695,0.726490019695,0.726490019695,0.726490019695,0.0
Yukon,upper,3,13541,1,0.72192407081,0.72192407081,0.72192407081,0.72192407081,0.72192407081,0.72192407081,0.0
Yukon,middle,3,13543,1,0.738192275753,0.738192275753,0.738192275753,0.738192275753,0.738192275753,0.738192275753,0.0
Yukon,upper,3,13554,1,0.719713065699,0.719713065699,0.719713065699,0.719713065699,0.719713065699,0.719713065699,0.0
Yukon,upper,3,13562,1,0.726121929928,0.726121929928,0.726121929928,0.726121929928,0.726121929928,0.726121929928,0.0
Yukon,middle,3,13565,1,0.738938779439,0.738938779439,0.738938779439,0.738938779439,0.738938779439,0.738938779439,0.0
Yukon,middle,3,13571,1,0.712542146829,0.712542146829,0.712542146829,0.712542146829,0.712542146829,0.712542146829,0.0
Yukon,upper,3,13578,1,0.719657646348,0.719657646348,0.719657646348,0.719657646348,0.719657646348,0.719657646348,0.0
Yukon,middle,3,13588,1,0.735113384561,0.735113384561,0.735113384561,0.735113384561,0.735113384561,0.735113384561,0.0
Yukon,middle,3,13599,1,0.715636976141,0.715636976141,0.715636976141,0.715636976141,0.715636976141,0.715636976141,0.0
Yukon,upper,3,13601,1,0.726025659753,0.726025659753,0.726025659753,0.726025659753,0.726025659753,0.726025659753,0.0
Yukon,middle,4,13658,5,0.7383745000463999,0.738211120814,0.738181252114,0.738578362871,0.737990314307,0.738911450126,0.0003679373786907076
