COMID,Longitude,Latitude,Outlet_COMID
81000867,-152.555,70.17833333,81000440
81000868,-152.7766667,70.18083333,81000440
81000869,-151.8591667,70.20583333,81000440
81000871,-158.7316667,70.17833333,81000076
81000872,-150.6108333,70.19666667,81000069
81000873,-156.2808333,70.18916667,81000005
81000874,-155.6675,70.20083333,81000004
81000875,-160.4808333,70.20583333,81000076
81000876,-157.8333333,70.2475,81000005
81000878,-158.4991667,70.205,81000076
81000879,-155.8625,70.22083333,81000121
81000881,-156.8083333,70.20333333,81000005
81000882,-154.57,70.18666667,81000004
81000885,-153.2975,70.2025,81000147
81000886,-160.8183333,70.22,81000668
81000887,-153.6808333,70.19916667,81000102
81000888,-156.0683333,70.21583333,81000121
81000891,-151.2616667,70.22333333,81000440
81000893,-154.7941667,70.22666667,81000004
81000894,-158.9741667,70.2575,81000005
81000895,-158.0291667,70.2225,81000005
81000896,-159.6266667,70.3075,81000076
81000897,-158.4525,70.22666667,81000076
81000899,-153.2025,70.22916667,81000147
81000900,-154.2175,70.20916667,81000102
81000901,-158.2383333,70.23583333,81000005
81000902,-156.8316667,70.23083333,81000005
81000903,-152.4258333,70.22333333,81000440
81000904,-153.3416667,70.26666667,81000147
81000905,-159.2383333,70.30166667,81000076
81000906,-152.7533333,70.25166667,81000147
81000908,-156.0858333,70.22583333,81000121
81000909,-160.35,70.2375,81000076
81000910,-157.3091667,70.26416667,81000005
81000911,-160.195,70.25333333,81000076
81000912,-159.3916667,70.29666667,81000076
81000913,-151.61,70.27166667,81000440
81000914,-159.885,70.27666667,81000076
81000915,-158.3625,70.2875,81000005
81000917,-155.7375,70.28666667,81000121
81000918,-154.4158333,70.28833333,81000102
81000919,-150.6675,70.26833333,81000069
81000920,-152.5241667,70.265,81000147
81000921,-156.8583333,70.27666667,81000005
81000923,-155.0008333,70.3275,81000004
81000924,-157.7708333,70.28916667,81000005
81000926,-150.7366667,70.2925,81000069
81000927,-157.7075,70.29916667,81000005
81000928,-151.4191667,70.2875,81000440
81000929,-151.47,70.29916667,81000440
81000930,-153.8258333,70.2625,81000102
81000931,-160.3258333,70.35333333,81000076
81000932,-159.0308333,70.3025,81000005
81000933,-152.9691667,70.29333333,81000147
81000934,-150.5791667,70.28,81000069
81000938,-160.83,70.315,81000668
81000940,-160.1366667,70.29916667,81000076
81000941,-158.8966667,70.31083333,81000005
81000943,-148.9741667,70.295,81000402
81000944,-154.0975,70.34833333,81000102
81000945,-156.3516667,70.24416667,81000005
81000947,-154.4766667,70.32916667,81000102
81000948,-153.9091667,70.335,81000102
81000949,-151.8966667,70.295,81000440
81000950,-160.1575,70.3075,81000076
81000951,-151.67,70.2975,81000440
81000953,-153.0975,70.33583333,81000102
81000954,-155.4175,70.30916667,81000004
81000955,-156.7458333,70.32333333,81000005
81000957,-156.0125,70.315,81000121
81000958,-157.3416667,70.345,81000005
81000960,-155.74,70.33833333,81000121
81000962,-155.3883333,70.32916667,81000004
81000965,-158.6225,70.335,81000005
81000966,-157.3033333,70.3575,81000005
81000967,-157.085,70.38666667,81000005
81000968,-152.2333333,70.3875,81000147
81000969,-158.31,70.35,81000005
81000971,-159.5066667,70.38416667,81000076
81000972,-153.8758333,70.37666667,81000102
81000975,-154.6991667,70.3975,81000102
81000978,-146.2716667,69.63916667,81000388
81000979,-146.3,69.58583333,81000388
81000980,-151.5616667,69.92916667,81000069
81000981,-151.5166667,69.7725,81000069
81000982,-151.4575,69.5725,81000069
81000983,-150.8575,69.89166667,81000069
81000984,-150.8383333,69.77916667,81000069
81000985,-150.8833333,69.74833333,81000069
81000986,-150.9166667,69.72833333,81000069
81000987,-151.0475,69.69,81000069
81000988,-151.0391667,69.60083333,81000069
81000989,-149.4966667,69.93416667,81000402
81000990,-149.5416667,69.91333333,81000402
81000991,-149.5658333,69.85916667,81000402
81000992,-149.5758333,69.80083333,81000402
81000993,-149.6341667,69.78583333,81000402
81000994,-149.6708333,69.73666667,81000402
81000995,-149.7033333,69.69833333,81000402
81000996,-149.7266667,69.70666667,81000402
81000997,-149.8183333,69.67,81000402
81000998,-149.8816667,69.64666667,81000402
81000999,-149.9375,69.62416667,81000402
81001000,-150.0191667,69.60666667,81000402
81001001,-150.1108333,69.59666667,81000402
81001002,-154.6866667,69.89833333,81000004
81001003,-159.4975,69.94166667,81000076
81001004,-159.4416667,69.85666667,81000076
81001005,-154.695,69.80583333,81000004
81001006,-159.3666667,69.82333333,81000076
81001007,-159.3291667,69.80833333,81000076
81001008,-154.7558333,69.7475,81000004
81001009,-154.7758333,69.73166667,81000004
81001010,-159.1975,69.77333333,81000076
81001011,-159.0566667,69.72916667,81000076
81001012,-159.1241667,69.65083333,81000076
81001013,-159.2525,69.58416667,81000076
81001014,-154.8816667,69.63166667,81000004
81001015,-149.9,69.9775,81000402
81001016,-148.69,69.92833333,81000433
81001017,-148.7208333,69.83666667,81000433
81001018,-148.6783333,69.76166667,81000433
81001019,-162.9166667,69.575,81001019
81001020,-144.2116667,69.6975,81000438
81001021,-148.5966667,69.59,81000433
81001022,-159.9683333,70,81000076
81001023,-162.875,69.76,81001023
81001024,-154.8425,69.88833333,81000004
81001025,-162.7125,69.76,81001023
81001026,-154.9858333,69.83083333,81000004
81001027,-162.5075,69.75166667,81001023
81001028,-155.1266667,69.79916667,81000004
81001029,-162.3475,69.74583333,81001023
81001030,-162.29,69.76333333,81001023
81001031,-155.285,69.74583333,81000004
81001032,-162.2233333,69.75833333,81001023
81001033,-162.0616667,69.73666667,81001023
81001034,-155.2491667,69.695,81000004
81001035,-161.9533333,69.695,81001023
81001036,-161.8808333,69.66416667,81001023
81001037,-155.3925,69.65666667,81000004
81001038,-155.4866667,69.6175,81000004
81001039,-161.6208333,69.5475,81001023
81001040,-155.5083333,69.58833333,81000004
81001041,-161.8925,69.9225,81000478
81001042,-161.7633333,69.90333333,81000478
81001043,-154.6333333,69.84333333,81000004
81001044,-161.5725,69.88083333,81000478
81001045,-161.4241667,69.86333333,81000478
81001046,-154.5716667,69.82333333,81000004
81001047,-161.3266667,69.85333333,81000478
81001048,-154.4458333,69.81666667,81000004
81001049,-161.1141667,69.81083333,81000478
81001050,-157.2075,69.945,81000005
81001051,-157.1841667,69.905,81000005
81001052,-149.5008333,69.8975,81000402
81001053,-157.1508333,69.89166667,81000005
81001054,-149.455,69.87,81000402
81001055,-160.8691667,69.70916667,81000478
81001056,-157.1491667,69.87583333,81000005
81001057,-154.1025,69.78333333,81000004
81001058,-153.8416667,69.73583333,81000004
81001059,-157.1758333,69.82916667,81000005
81001060,-160.7158333,69.62083333,81000478
81001061,-157.1983333,69.77083333,81000005
81001062,-160.5808333,69.60416667,81000478
81001063,-149.2875,69.81333333,81000402
81001064,-154.56,69.73583333,81000004
81001065,-153.8683333,69.6975,81000004
81001066,-149.1366667,69.75083333,81000402
81001067,-157.2275,69.74583333,81000005
81001068,-157.2908333,69.6975,81000005
81001069,-154.4825,69.68916667,81000004
81001070,-160.44,69.62083333,81000478
81001071,-149.0533333,69.70083333,81000402
81001072,-157.3841667,69.645,81000005
81001073,-157.4166667,69.6075,81000005
81001074,-148.9766667,69.6125,81000402
81001075,-154.4166667,69.6325,81000004
81001076,-157.4208333,69.59,81000005
81001077,-157.4258333,69.58416667,81000005
81001078,-148.5633333,69.6175,81000433
81001079,-154.0525,69.6125,81000004
81001080,-154.2983333,69.5525,81000004
81001081,-160.1033333,69.565,81000478
81001082,-148.9683333,69.58666667,81000402
81001083,-147.2858333,69.98916667,81000451
81001084,-147.3283333,69.95833333,81000451
81001085,-151.6233333,69.82083333,81000069
81001086,-151.7275,69.72583333,81000069
81001087,-147.3525,69.885,81000451
81001088,-143.3525,69.93,81000489
81001089,-144.3408333,69.8975,81000495
81001090,-151.785,69.6775,81000069
81001091,-147.2575,69.75416667,81000451
81001092,-143.4133333,69.88333333,81000489
81001093,-151.8958333,69.64416667,81000069
81001094,-147.7166667,69.83166667,81000451
81001095,-143.8358333,69.92833333,81000496
81001096,-143.7825,69.87166667,81000496
81001097,-143.4241667,69.80083333,81000489
81001098,-143.7566667,69.85333333,81000496
81001099,-143.7858333,69.80333333,81000496
81001100,-143.5208333,69.75416667,81000489
81001101,-144.3475,69.7525,81000495
81001102,-147.7616667,69.7475,81000451
81001103,-147.0066667,69.68916667,81000451
81001104,-152.0658333,69.615,81000069
81001105,-144.4283333,69.63,81000495
81001106,-146.8083333,69.63166667,81000451
81001107,-146.7641667,69.60166667,81000451
81001108,-147.64,69.585,81000451
81001109,-150.145,69.5025,81000402
81001110,-144.5991667,69.58,81000495
81001111,-146.6958333,69.56666667,81000451
81001112,-143.71,69.57083333,81000489
81001113,-143.9633333,69.58333333,81000496
81001114,-152.2366667,69.60166667,81000069
81001115,-159.185,69.585,81000076
81001116,-157.455,69.61083333,81000005
81001117,-151.725,69.9475,81000069
81001118,-151.7883333,69.8875,81000069
81001119,-151.8583333,69.85333333,81000069
81001120,-147.8266667,69.94166667,81000499
81001121,-151.9575,69.8025,81000069
81001122,-157.7725,69.63333333,81000005
81001123,-153.8358333,69.66,81000004
81001124,-153.49,69.79583333,81000004
81001125,-153.1333333,69.77416667,81000004
81001126,-152.1241667,69.76083333,81000069
81001127,-159.9683333,69.98333333,81000076
81001128,-153.1575,69.7575,81000004
81001129,-147.9641667,69.86166667,81000499
81001130,-153.19,69.74416667,81000004
81001131,-148.0683333,69.825,81000499
81001132,-153.735,69.64583333,81000004
81001133,-158.1991667,69.63416667,81000005
81001134,-145.1325,69.91666667,81001134
81001135,-159.8483333,69.94166667,81000076
81001136,-148.1258333,69.81166667,81000499
81001137,-148.1883333,69.78666667,81000499
81001138,-145.3125,69.85,81001134
81001139,-152.6833333,69.80583333,81000440
81001140,-148.07,69.77916667,81000499
81001141,-145.335,69.79833333,81001134
81001142,-159.6958333,69.875,81000076
81001143,-153.545,69.6625,81000004
81001144,-148.2675,69.765,81000499
81001145,-143.6191667,69.73916667,81000489
81001146,-145.3483333,69.7525,81001134
81001147,-143.4258333,69.75,81000489
81001148,-158.4433333,69.63166667,81000005
81001149,-145.3733333,69.73833333,81001134
81001150,-148.0191667,69.7175,81000499
81001151,-151.8633333,69.63,81000069
81001152,-154.4908333,69.655,81000004
81001153,-159.645,69.745,81000076
81001154,-153.8266667,69.63916667,81000004
81001155,-147.1566667,69.69,81000451
81001156,-160.98,69.70666667,81000478
81001157,-143.2941667,69.77083333,81000489
81001158,-149.7191667,69.68,81000402
81001159,-148.0383333,69.67666667,81000499
81001160,-143.2325,69.66416667,81000489
81001161,-160.9891667,69.64916667,81000478
81001162,-153.8616667,69.61916667,81000004
81001163,-143.7283333,69.70166667,81000489
81001164,-148.9633333,69.7875,81000402
81001165,-153.2283333,69.68,81000004
81001166,-158.6625,69.61,81000005
81001167,-143.2666667,69.6475,81000489
81001168,-147.7808333,69.64916667,81000451
81001169,-159.7633333,69.6775,81000076
81001170,-158.7716667,69.6075,81000005
81001171,-145.5008333,69.6625,81001134
81001172,-151.74,69.62083333,81000069
81001173,-158.7766667,69.59916667,81000005
81001174,-161.0141667,69.60583333,81000478
81001175,-143.8583333,69.52333333,81000489
81001176,-152.5791667,69.66833333,81000069
81001177,-153.8941667,69.5775,81000004
81001178,-151.8241667,69.56583333,81000069
81001179,-160.4833333,69.56333333,81000478
81001180,-145.5075,69.5675,81001134
81001181,-154.6675,69.62416667,81000004
81001182,-153.295,69.59916667,81000004
81001183,-143.26,69.60666667,81000489
81001184,-148.1066667,69.61083333,81000499
81001185,-154.4175,69.5625,81000004
81001186,-147.035,69.61083333,81000451
81001187,-148.2725,69.64083333,81000499
81001188,-151.6925,69.5625,81000069
81001189,-152.9291667,69.655,81000440
81001190,-160.28,69.56083333,81000478
81001191,-158.8516667,69.55833333,81000005
81001192,-151.4075,69.6075,81000069
81001193,-146.7508333,69.55,81000451
81001194,-146.0775,69.60333333,81000388
81001195,-143.9575,69.7025,81000496
81001196,-153.7741667,69.6025,81000004
81001197,-160.6233333,69.56666667,81000478
81001198,-155.2658333,69.615,81000004
81001199,-144.4625,69.565,81000495
81001200,-155.4416667,69.57666667,81000004
81001201,-151.6141667,69.58083333,81000069
81001202,-160.7791667,69.6,81000478
81001203,-148.3966667,69.655,81000499
81001204,-143.525,69.66416667,81000489
81001205,-149.72,69.61333333,81000402
81001206,-148.7383333,69.58083333,81000402
81001207,-160.945,69.59,81000478
81001208,-159.865,69.59333333,81000076
81001209,-148.6916667,69.59083333,81000402
81001210,-145.6166667,69.585,81001134
81001211,-157.4991667,69.55916667,81000005
81001212,-162.8125,69.59,81001212
81001213,-147.7216667,69.52583333,81000451
81001214,-153.4941667,69.6025,81000004
81001215,-155.0275,69.65916667,81000004
81001216,-152.235,69.5525,81000069
81001217,-148.925,69.58666667,81000402
81001218,-147.9241667,69.65916667,81000499
81001219,-143.4,69.53,81000489
81001220,-149.9858333,69.59166667,81000402
81001221,-158.7708333,69.56666667,81000005
81001222,-151.9658333,69.5675,81000069
81001223,-158.6591667,70.02333333,81000076
81001224,-155.2583333,69.9675,81000004
81001225,-158.68,69.98166667,81000076
81001226,-162.0866667,69.78833333,81001023
81001227,-158.535,69.97,81000076
81001228,-159.9775,69.93833333,81000076
81001229,-158.3841667,69.94833333,81000076
81001230,-155.2475,69.89916667,81000004
81001231,-160.0375,69.92583333,81000076
81001232,-161.8691667,69.7775,81001023
81001233,-160.1041667,69.91666667,81000076
81001234,-161.7575,69.75833333,81001023
81001235,-147.4066667,69.93166667,81000451
81001236,-158.3266667,69.92583333,81000076
81001237,-160.1533333,69.90083333,81000076
81001238,-158.24,69.9025,81000076
81001239,-161.6975,69.72,81001023
81001240,-155.4458333,69.84083333,81000004
81001241,-161.6175,69.70583333,81001023
81001242,-153.2516667,69.9825,81000440
81001243,-156.2883333,69.97833333,81000121
81001244,-149.7075,69.76583333,81000402
81001245,-147.2741667,69.96,81000451
81001246,-147.4541667,69.86666667,81000451
81001247,-145.7608333,69.985,81000486
81001248,-149.9358333,69.6575,81000402
81001249,-161.4025,69.98916667,81000528
81001250,-155.36,69.975,81000004
81001251,-156.4541667,69.96166667,81000121
81001252,-145.79,69.98,81000486
81001253,-147.2266667,69.9375,81000451
81001255,-144.3633333,69.88416667,81000495
81001256,-158.695,69.94916667,81000076
81001257,-145.64,69.90666667,81000486
81001258,-160.1308333,69.81583333,81000076
81001259,-149.5808333,69.8975,81000402
81001260,-144.3883333,69.85583333,81000495
81001261,-154.3583333,69.75916667,81000004
81001262,-158.0483333,69.925,81000076
81001263,-160.2283333,69.76916667,81000076
81001264,-149.8616667,69.7475,81000402
81001266,-150.8116667,69.9525,81000069
81001267,-145.6066667,69.7925,81000486
81001268,-151.1333333,69.9525,81000069
81001269,-156.8008333,69.89916667,81000005
81001270,-158.6458333,69.905,81000076
81001272,-161.4233333,69.71416667,81001023
81001274,-155.9991667,69.88666667,81000121
81001275,-144.4133333,69.795,81000495
81001276,-156.1108333,69.88416667,81000121
81001277,-156.1708333,69.85,81000121
81001278,-145.7741667,69.96416667,81000486
81001279,-155.7566667,69.78416667,81000004
81001280,-160.67,69.94166667,81000076
81001281,-153.4566667,69.97416667,81000440
81001282,-153.1683333,69.98833333,81000440
81001283,-148.3216667,69.755,81000499
81001284,-161.2683333,69.965,81000528
81001285,-157.8733333,69.865,81000076
81001286,-160.2825,69.7325,81000076
81001287,-147.4483333,69.755,81000451
81001288,-151.4341667,69.83666667,81000069
81001289,-146,69.96166667,81000486
81001291,-147.2675,69.8025,81000451
81001292,-160.1958333,69.75916667,81000076
81001293,-162.7808333,69.72,81001023
81001294,-150.7775,69.91083333,81000069
81001295,-158.9191667,69.91333333,81000076
81001296,-152.375,69.745,81000069
81001297,-146.0383333,69.93833333,81000486
81001298,-162.365,69.70083333,81001023
81001299,-160.2116667,69.90916667,81000076
81001300,-155.9566667,69.70833333,81000004
81001301,-160.7033333,69.885,81000076
81001302,-149.63,69.9,81000402
81001303,-157.835,69.825,81000076
81001304,-143.4083333,69.71416667,81000489
81001307,-160.3466667,69.7,81000076
81001308,-161.29,69.67583333,81001023
81001309,-144.0691667,69.84666667,81000438
81001310,-158.1575,69.8825,81000076
81001311,-158.8825,69.84166667,81000076
81001315,-157.3091667,69.76833333,81000005
81001316,-145.7433333,69.74083333,81000486
81001317,-148.615,69.96833333,81000433
81001318,-159.03,69.94,81000076
81001319,-145.9358333,69.925,81000486
81001320,-150.7516667,69.87333333,81000069
81001321,-150.88,69.7025,81000069
81001322,-160.7133333,69.8575,81000076
81001324,-155.5425,69.97083333,81000004
81001325,-158.8975,69.80916667,81000076
81001327,-162.2958333,69.67916667,81001023
81001328,-159.875,69.82416667,81000076
81001329,-144.0183333,69.80416667,81000438
81001330,-152.5275,69.89166667,81000440
81001331,-157.845,69.78916667,81000076
81001332,-154.1983333,69.7325,81000004
81001333,-158.49,69.83583333,81000076
