reachid,Str_Order,iso_pred,isose_pred,assignment_sum,assignment_rescale,assignment_norm
343,2,0.706819516,7.89777e-4,0,0,0
344,1,0.705121482,6.7073e-4,0,0,0
345,1,0.706807146,7.93865e-4,0,0,0
346,1,0.706608103,7.31585e-4,0,0,0
347,3,0.706833394,7.25526e-4,0,0,0
348,2,0.706796828,7.91284e-4,0,0,0
349,1,0.706550803,7.31738e-4,0,0,0
350,2,0.70694936,6.73385e-4,0,0,0
351,1,0.706797909,7.94264e-4,0,0,0
352,2,0.706803182,7.89614e-4,0,0,0
353,1,0.706765889,6.94542e-4,0,0,0
354,1,0.706831673,7.95201e-4,0,0,0
355,1,0.706794399,7.95201e-4,0,0,0
356,2,0.70695688,6.80572e-4,0,0,0
357,2,0.706954735,6.83009e-4,0,0,0
364,4,0.706998539,4.72284e-4,0,0,0
365,1,0.706815754,7.88678e-4,0,0,0
366,2,0.706802448,7.85151e-4,0,0,0
367,4,0.706929093,6.62009e-4,0,0,0
368,4,0.706920286,6.60918e-4,0,0,0
369,3,0.705710344,4.39792e-4,0,0,0
370,2,0.706944449,6.69673e-4,0,0,0
371,1,0.706812894,7.08043e-4,0,0,0
372,1,0.706832809,7.94709e-4,0,0,0
373,1,0.706796906,7.91297e-4,0,0,0
374,1,0.70680535,7.90005e-4,0,0,0
375,3,0.706991619,6.66619e-4,0,0,0
376,1,0.706766565,7.98357e-4,0,0,0
377,3,0.706939529,6.66686e-4,0,0,0
378,2,0.705690091,5.93015e-4,0,0,0
379,1,0.70684393,7.96097e-4,0,0,0
380,3,0.706824946,7.94217e-4,0,0,0
381,2,0.706825578,7.94406e-4,0,0,0
382,1,0.706834321,7.94851e-4,0,0,0
383,2,0.706821472,7.93308e-4,0,0,0
384,2,0.706822869,6.89225e-4,0,0,0
394,1,0.706808136,7.88691e-4,0,0,0
395,3,0.706989677,6.68373e-4,0,0,0
396,3,0.705733982,4.24085e-4,0,0,0
406,1,0.706785326,7.92459e-4,0,0,0
407,2,0.706759034,7.96674e-4,0,0,0
408,2,0.706788872,7.87273e-4,0,0,0
409,3,0.706988318,6.68719e-4,0,0,0
410,2,0.706400151,6.64668e-4,0,0,0
411,5,0.706810985,6.22471e-4,0,0,0
415,3,0.706796835,7.83096e-4,0,0,0
416,5,0.706759844,6.38774e-4,0,0,0
417,4,0.707645967,5.75082e-4,0,0,0
418,1,0.706745927,7.98118e-4,0,0,0
419,3,0.706812842,7.92413e-4,0,0,0
420,1,0.706778094,7.9267e-4,0,0,0
601,1,0.706818138,7.89812e-4,0,0,0
602,2,0.706306941,7.05598e-4,0,0,0
603,1,0.706706774,7.93229e-4,0,0,0
694,4,0.707576719,6.15253e-4,0,0,0
695,1,0.705750354,7.49818e-4,0,0,0
696,3,0.70680278,7.87609e-4,0,0,0
754,1,0.706634755,7.96093e-4,0,0,0
755,2,0.706821724,7.88896e-4,0,0,0
756,4,0.70610003,2.05267e-4,0,0,0
805,1,0.706854877,7.91468e-4,0,0,0
806,1,0.706663942,7.89692e-4,0,0,0
807,6,0.70652321,2.3206e-4,0,0,0
946,1,0.706691346,6.96055e-4,0,0,0
947,7,0.707001823,6.75311e-4,0,0,0
954,1,0.706680172,7.84852e-4,0,0,0
1000,1,0.706661438,7.82093e-4,0,0,0
1001,2,0.705324172,5.7406e-4,0,0,0
1047,1,0.70675526,7.83886e-4,0,0,0
421,3,0.706794072,7.82445e-4,0,0,0
422,1,0.705286871,6.53709e-4,0,0,0
423,1,0.706890294,6.94887e-4,0,0,0
424,2,0.706788602,7.87093e-4,0,0,0
425,5,0.706807588,6.16453e-4,0,0,0
426,1,0.706802445,7.89802e-4,0,0,0
478,1,0.706739163,6.94409e-4,0,0,0
479,5,0.706971681,3.60124e-4,0,0,0
480,2,0.706877709,6.93943e-4,0,0,0
535,3,0.706800553,7.78304e-4,0,0,0
649,2,0.706591866,6.84167e-4,0,0,0
650,1,0.705896992,7.42149e-4,0,0,0
651,1,0.706696226,6.93743e-4,0,0,0
556,1,0.706745887,7.90099e-4,0,0,0
557,3,0.706651893,7.59292e-4,0,0,0
558,1,0.705520737,6.425e-4,0,0,0
559,3,0.706658175,7.59308e-4,0,0,0
560,3,0.706804136,7.89641e-4,0,0,0
561,5,0.706961474,3.19392e-4,0,0,0
583,1,0.706391137,6.78468e-4,0,0,0
584,1,0.706766279,6.97586e-4,0,0,0
585,2,0.706722905,6.94735e-4,0,0,0
586,1,0.706740328,7.88192e-4,0,0,0
587,1,0.704955095,6.63531e-4,0,0,0
588,1,0.706836076,6.93986e-4,0,0,0
919,1,0.706659731,7.04093e-4,0,0,0
920,3,0.705890265,1.94607e-4,0,0,0
921,2,0.706545725,6.90017e-4,0,0,0
1144,1,0.704495291,5.75208e-4,0,0,0
1145,2,0.706850356,7.87578e-4,0,0,0
1146,2,0.706737189,7.84214e-4,0,0,0
1048,2,0.70471162,8.08765e-4,0,0,0
1049,1,0.706752084,7.83948e-4,0,0,0
1050,1,0.706700338,6.94559e-4,0,0,0
1051,1,0.707108954,8.51526e-4,0,0,0
1052,2,0.706517831,7.62832e-4,0,0,0
1131,1,0.707256118,9.08932e-4,0,0,0
1138,1,0.707221707,8.92185e-4,0,0,0
1139,1,0.706138931,6.7346e-4,0,0,0
1140,4,0.705300074,3.16597e-4,3.2075954059233984,1.7009442439567724e-4,0.0583121555705785
562,2,0.706746796,7.85469e-4,0,0,0
563,5,0.706962454,3.13243e-4,0,0,0
564,1,0.706744649,6.83907e-4,0,0,0
610,2,0.70640965,6.42213e-4,0,0,0
611,1,0.706912148,6.88418e-4,0,0,0
612,2,0.706405831,6.35374e-4,0,0,0
721,2,0.704764556,6.3751e-4,0,0,0
722,1,0.706717831,6.95888e-4,0,0,0
723,1,0.70665094,7.09221e-4,0,0,0
775,4,0.70630203,7.12803e-4,0,0,0
776,1,0.706633452,7.85787e-4,0,0,0
777,4,0.706425541,6.94603e-4,0,0,0
847,1,0.70672575,7.8251e-4,0,0,0
848,4,0.705909067,1.59284e-4,0,0,0
849,1,0.706578487,7.91839e-4,0,0,0
505,1,0.704471806,6.22555e-4,0,0,0
506,1,0.706743922,7.90985e-4,0,0,0
507,4,0.707613448,5.90336e-4,0,0,0
658,2,0.704524076,5.11828e-4,0,0,0
659,1,0.706583661,6.77539e-4,0,0,0
660,5,0.706965989,2.85732e-4,0,0,0
733,1,0.706651799,7.0057e-4,0,0,0
734,1,0.707015557,6.709e-4,0,0,0
735,1,0.706618148,7.90579e-4,0,0,0
850,1,0.706520164,7.05292e-4,0,0,0
851,1,0.706681101,6.98261e-4,0,0,0
852,4,0.706083864,9.27e-5,0,0,0
925,3,0.705880172,1.93004e-4,0,0,0
926,1,0.70671190800000006,6.92786e-4,0,0,0
927,4,0.70583637,2.14357e-4,0,0,0
928,7,0.707010014,6.81848e-4,0,0,0
929,7,0.707021817,6.90018e-4,0,0,0
930,2,0.704800974,6.21327e-4,0,0,0
934,2,0.706700184,6.82568e-4,0,0,0
935,1,0.706661725,7.91747e-4,0,0,0
936,1,0.706717993,7.85661e-4,0,0,0
427,5,0.706813175,6.20118e-4,0,0,0
428,1,0.706807786,7.85188e-4,0,0,0
429,5,0.706973057,3.88397e-4,0,0,0
436,2,0.707054644,6.68031e-4,0,0,0
437,1,0.706813681,7.91938e-4,0,0,0
438,1,0.706815201,7.91963e-4,0,0,0
439,1,0.706888068,6.92274e-4,0,0,0
440,5,0.706976717,3.73129e-4,0,0,0
441,1,0.707812509,6.94989e-4,0,0,0
442,3,0.706808149,7.91654e-4,0,0,0
443,5,0.70696655,3.83032e-4,0,0,0
444,1,0.706829792,7.93437e-4,0,0,0
445,1,0.704805564,6.45274e-4,0,0,0
446,2,0.705669011,5.84205e-4,0,0,0
447,1,0.706770497,7.92391e-4,0,0,0
448,2,0.706796902,7.85461e-4,0,0,0
449,1,0.706628884,7.31577e-4,0,0,0
450,1,0.706735526,7.96865e-4,0,0,0
451,2,0.706775773,7.88499e-4,0,0,0
452,3,0.705736559,4.17511e-4,0,0,0
453,5,0.706971068,3.8122e-4,0,0,0
454,1,0.706809185,7.91567e-4,0,0,0
455,3,0.706623955,7.70108e-4,0,0,0
456,1,0.706803136,7.86993e-4,0,0,0
457,5,0.706971488,3.68445e-4,0,0,0
458,1,0.706716317,6.61536e-4,0,0,0
459,1,0.706124751,7.29478e-4,0,0,0
463,1,0.706567541,7.13384e-4,0,0,0
464,1,0.706754074,7.94039e-4,0,0,0
465,3,0.706805255,7.91009e-4,0,0,0
466,2,0.704393356,6.14671e-4,0,0,0
467,4,0.706526586,6.69784e-4,0,0,0
468,2,0.706890084,6.89452e-4,0,0,0
469,1,0.705309633,6.47737e-4,0,0,0
470,1,0.706749975,7.93774e-4,0,0,0
471,1,0.706806328,7.87074e-4,0,0,0
472,1,0.707868513,6.85663e-4,0,0,0
473,2,0.706807248,7.91101e-4,0,0,0
474,1,0.706808585,7.90871e-4,0,0,0
475,1,0.706733403,7.96716e-4,0,0,0
476,1,0.706794838,7.88893e-4,0,0,0
477,1,0.706762558,7.90524e-4,0,0,0
487,2,0.706777423,7.83526e-4,0,0,0
488,2,0.70487866,3.07197e-4,0,0,0
489,3,0.706804918,7.90743e-4,0,0,0
490,3,0.70679781,7.72168e-4,0,0,0
491,3,0.705634191,3.45953e-4,0,0,0
492,1,0.706870318,6.96165e-4,0,0,0
493,2,0.706183442,7.28742e-4,0,0,0
494,1,0.706799347,7.88609e-4,0,0,0
495,1,0.70671563,7.99227e-4,0,0,0
496,1,0.706760647,7.9138e-4,0,0,0
497,1,0.706838726,6.97401e-4,0,0,0
498,3,0.706803808,7.90391e-4,0,0,0
516,2,0.704683272,5.51819e-4,0,0,0
517,2,0.706766613,7.85377e-4,0,0,0
518,2,0.706793538,7.81109e-4,0,0,0
519,1,0.706562353,7.18774e-4,0,0,0
520,1,0.706194582,6.53562e-4,0,0,0
521,1,0.706808,7.90204e-4,0,0,0
522,2,0.706771095,7.8506e-4,0,0,0
523,1,0.706749899,7.9024e-4,0,0,0
524,1,0.706790569,7.87045e-4,0,0,0
525,2,0.706765538,7.84367e-4,0,0,0
526,3,0.706553598,7.66718e-4,0,0,0
527,2,0.706725032,7.94109e-4,0,0,0
528,2,0.706743266,7.90099e-4,0,0,0
529,1,0.706759262,7.89918e-4,0,0,0
530,5,0.706962891,3.50049e-4,0,0,0
531,1,0.70679441,7.89193e-4,0,0,0
538,2,0.706762709,7.86149e-4,0,0,0
539,1,0.705170678,6.58971e-4,0,0,0
540,2,0.706750681,7.88754e-4,0,0,0
541,1,0.706809307,7.90134e-4,0,0,0
542,2,0.70494971,3.09095e-4,0,0,0
543,3,0.706807103,7.79774e-4,0,0,0
550,3,0.706783791,7.81205e-4,0,0,0
551,2,0.706453465,7.62739e-4,0,0,0
552,2,0.706803963,7.8104e-4,0,0,0
553,1,0.706813451,6.96975e-4,0,0,0
554,1,0.706716335,7.94823e-4,0,0,0
555,5,0.706959192,3.34965e-4,0,0,0
565,3,0.706377718,6.92704e-4,0,0,0
566,3,0.706645834,7.59406e-4,0,0,0
567,1,0.70654955,7.38897e-4,0,0,0
568,1,0.706742541,6.9725e-4,0,0,0
569,1,0.70657311,7.38944e-4,0,0,0
570,3,0.706804393,7.89337e-4,0,0,0
571,1,0.706780004,6.95488e-4,0,0,0
572,1,0.706798356,7.85108e-4,0,0,0
573,2,0.706155905,7.17528e-4,0,0,0
574,2,0.706409505,6.47423e-4,0,0,0
575,1,0.704601107,9.67502e-4,0,0,0
576,2,0.707491469,6.4541e-4,0,0,0
673,3,0.705671818,2.35984e-4,0,0,0
674,5,0.706971045,2.78281e-4,0,0,0
675,1,0.706774054,7.83496e-4,0,0,0
730,3,0.70666159,6.8386e-4,0,0,0
731,1,0.706789616,6.93756e-4,0,0,0
732,1,0.706779596,6.93722e-4,0,0,0
794,5,0.705922187,6.71e-5,0,0,0
795,4,0.706074272,2.26132e-4,0,0,0
859,2,0.705101445,5.87895e-4,0,0,0
860,1,0.706718301,7.79001e-4,0,0,0
861,3,0.706476944,5.17196e-4,0,0,0
931,4,0.705969071,1.60349e-4,0,0,0
932,1,0.70451869,9.64309e-4,0,0,0
933,1,0.70673447,7.84939e-4,0,0,0
985,1,0.706735144,6.9354e-4,0,0,0
986,2,0.706861417,7.89677e-4,0,0,0
987,2,0.706748732,7.84197e-4,0,0,0
988,2,0.706720733,7.85363e-4,0,0,0
989,1,0.706598098,7.16089e-4,0,0,0
990,1,0.706714684,7.85804e-4,0,0,0
577,1,0.704933635,8.97546e-4,0,0,0
578,3,0.706622748,7.59734e-4,0,0,0
579,5,0.70695816,3.05084e-4,0,0,0
580,1,0.707104916,6.68793e-4,0,0,0
581,2,0.70597583,6.32818e-4,0,0,0
582,1,0.706710464,7.93432e-4,0,0,0
589,1,0.706775438,7.84295e-4,0,0,0
590,1,0.706808767,7.8964e-4,0,0,0
591,1,0.706698265,7.95709e-4,0,0,0
592,2,0.706263572,5.45696e-4,0,0,0
593,1,0.706771341,7.85393e-4,0,0,0
594,1,0.706735267,7.00672e-4,0,0,0
604,4,0.707602795,6.04487e-4,0,0,0
605,1,0.706753062,7.87735e-4,0,0,0
606,2,0.705774455,7.68718e-4,0,0,0
763,2,0.705411461,7.71384e-4,0,0,0
764,1,0.706569879,6.84972e-4,0,0,0
765,1,0.706633677,7.93314e-4,0,0,0
886,1,0.707140341,8.77016e-4,0,0,0
814,1,0.70674771,7.8305e-4,0,0,0
815,4,0.706079581,6.61e-5,0,0,0
816,1,0.70669119,7.8162e-4,0,0,0
948,7,0.707048355,7.07675e-4,0,0,0
949,4,0.705857453,1.93803e-4,0,0,0
950,4,0.707167312,8.79781e-4,0,0,0
951,3,0.70451102,8.09762e-4,0,0,0
952,2,0.706880085,7.93773e-4,0,0,0
953,1,0.704494475,8.71078e-4,0,0,0
613,2,0.706722925,7.88313e-4,0,0,0
614,2,0.706544132,7.33259e-4,0,0,0
615,1,0.706796085,7.85861e-4,0,0,0
616,2,0.706704462,6.89768e-4,0,0,0
617,2,0.706741481,7.84641e-4,0,0,0
618,1,0.70673675,7.87963e-4,0,0,0
619,1,0.706704386,6.99687e-4,0,0,0
620,1,0.704983006,8.79768e-4,0,0,0
621,1,0.704558679,6.00769e-4,0,0,0
622,1,0.706705912,7.9174e-4,0,0,0
623,2,0.706795385,7.83488e-4,0,0,0
624,2,0.706825767,6.91207e-4,0,0,0
625,1,0.706694859,7.94739e-4,0,0,0
626,1,0.706723945,7.89438e-4,0,0,0
627,3,0.706800888,7.88248e-4,0,0,0
628,1,0.706778236,7.85052e-4,0,0,0
629,2,0.706838424,6.897e-4,0,0,0
630,1,0.706688692,7.96896e-4,0,0,0
631,2,0.706693744,7.94118e-4,0,0,0
632,5,0.706964764,2.89665e-4,0,0,0
633,1,0.706580674,7.12147e-4,0,0,0
634,1,0.70474651,6.37586e-4,0,0,0
635,2,0.706405171,6.28995e-4,0,0,0
644,3,0.705040949,3.1008e-4,0,0,0
645,3,0.706797157,7.75429e-4,0,0,0
646,1,0.705131489,8.4785e-4,0,0,0
647,5,0.706970412,2.82813e-4,0,0,0
648,2,0.706817854,6.81523e-4,0,0,0
652,1,0.70674331,7.8572e-4,0,0,0
653,1,0.70675844,7.81053e-4,0,0,0
654,1,0.70676187,7.8398e-4,0,0,0
655,1,0.706779047,6.95195e-4,0,0,0
656,2,0.705982387,7.54609e-4,0,0,0
657,2,0.706710426,6.94852e-4,0,0,0
661,1,0.704684108,6.79599e-4,0,0,0
662,2,0.706759408,7.79922e-4,0,0,0
663,1,0.706746266,7.81212e-4,0,0,0
664,1,0.706799715,7.87918e-4,0,0,0
665,2,0.706699531,6.90956e-4,0,0,0
666,1,0.706765714,7.83447e-4,0,0,0
667,3,0.706799845,7.87873e-4,0,0,0
668,1,0.707106498,6.70938e-4,0,0,0
669,2,0.704936856,6.24164e-4,0,0,0
670,1,0.705820792,6.45979e-4,0,0,0
671,1,0.706798469,7.87743e-4,0,0,0
672,3,0.706795922,7.87174e-4,0,0,0
676,1,0.705219124,8.05738e-4,0,0,0
677,1,0.706580326,7.32625e-4,0,0,0
678,1,0.706624516,7.06985e-4,0,0,0
679,1,0.704671635,6.80826e-4,0,0,0
680,2,0.704701663,6.67876e-4,0,0,0
681,1,0.706803475,7.87784e-4,0,0,0
682,1,0.706824515,7.89907e-4,0,0,0
683,2,0.706357993,5.37206e-4,0,0,0
684,3,0.705051298,3.11024e-4,0,0,0
685,1,0.704723254,6.65004e-4,0,0,0
686,1,0.706628074,7.06952e-4,0,0,0
687,4,0.707580939,6.11943e-4,0,0,0
688,1,0.706787854,7.83594e-4,0,0,0
689,1,0.706713044,6.96243e-4,0,0,0
690,1,0.706581297,7.30558e-4,0,0,0
691,1,0.706716064,6.98608e-4,0,0,0
692,1,0.706804415,7.8777e-4,0,0,0
704,3,0.705682927,1.73765e-4,0,0,0
705,2,0.706785606,7.82435e-4,0,0,0
706,1,0.706825946,7.89816e-4,0,0,0
707,3,0.7056763,1.82432e-4,0,0,0
708,4,0.707574073,6.17637e-4,0,0,0
709,1,0.706709541,6.93743e-4,0,0,0
710,3,0.705675341,2.28548e-4,0,0,0
711,2,0.706666003,6.94609e-4,0,0,0
712,3,0.70568905,2.10626e-4,0,0,0
713,1,0.706828194,7.89636e-4,0,0,0
714,5,0.706983116,2.59266e-4,0,0,0
715,1,0.706713718,6.87633e-4,0,0,0
716,1,0.705044383,5.82303e-4,0,0,0
717,1,0.706852363,7.92895e-4,0,0,0
718,2,0.706716793,6.88642e-4,0,0,0
719,1,0.706644351,7.77093e-4,0,0,0
720,1,0.706932652,6.75508e-4,0,0,0
724,4,0.706096105,2.23888e-4,0,0,0
725,3,0.705693618,1.67111e-4,0,0,0
726,4,0.707441931,6.40974e-4,0,0,0
727,2,0.706577122,6.72459e-4,0,0,0
728,1,0.706643697,6.98462e-4,0,0,0
729,2,0.706635138,6.95724e-4,0,0,0
736,2,0.706691063,6.88482e-4,0,0,0
737,1,0.70661435399999994,7.02622e-4,0,0,0
738,2,0.706637895,7.72029e-4,0,0,0
739,1,0.706583554,7.26305e-4,0,0,0
740,3,0.705707177,1.2788e-4,0,0,0
741,3,0.706658926,6.84462e-4,0,0,0
742,2,0.704420049,4.64311e-4,0,0,0
743,4,0.707427656,6.4388e-4,0,0,0
744,1,0.706663199,7.83846e-4,0,0,0
753,3,0.706393375,5.30812e-4,0,0,0
757,2,0.706578672,6.76891e-4,0,0,0
758,4,0.706102942,2.01471e-4,0,0,0
759,3,0.706443392,5.2235e-4,0,0,0
760,8,0.708499273,7.9889e-4,0,0,0
761,4,0.706435546,6.92874e-4,0,0,0
762,1,0.706762037,7.82984e-4,0,0,0
1015,1,0.704493588,9.67418e-4,0,0,0
1016,1,0.704482304,9.6863e-4,0,0,0
1017,1,0.706903929,7.9671e-4,0,0,0
1018,1,0.706712304,7.85928e-4,0,0,0
1019,2,0.706718375,6.81901e-4,0,0,0
1020,1,0.706749972,7.84132e-4,0,0,0
1021,1,0.706662335,7.82233e-4,0,0,0
1022,7,0.706982643,6.52907e-4,0,0,0
1023,2,0.707247951,9.17721e-4,0,0,0
1171,1,0.706557116,7.16998e-4,0,0,0
1172,2,0.70674364,7.83968e-4,0,0,0
1173,2,0.707167541,8.71651e-4,0,0,0
1246,2,0.706447252,7.73762e-4,0,0,0
1247,2,0.706718671,7.85159e-4,0,0,0
1248,1,0.704431835,8.64617e-4,0,0,0
766,1,0.706736729,6.893e-4,0,0,0
767,1,0.706821778,7.88641e-4,0,0,0
768,4,0.706098256,1.54736e-4,0,0,0
771,2,0.706961747,6.65211e-4,0,0,0
778,1,0.706856564,7.92758e-4,0,0,0
779,1,0.706646828,7.95751e-4,0,0,0
780,1,0.706845165,7.91208e-4,0,0,0
781,2,0.706851255,7.91995e-4,0,0,0
782,4,0.706105085,1.62335e-4,0,0,0
783,1,0.70515183,8.37005e-4,0,0,0
784,1,0.706929902,6.78549e-4,0,0,0
785,3,0.706608156,7.68438e-4,0,0,0
786,1,0.706488634,7.38706e-4,0,0,0
787,4,0.706100718,1.89689e-4,0,0,0
788,4,0.706250484,7.15948e-4,0,0,0
789,2,0.70562734,7.46095e-4,0,0,0
790,1,0.706741472,7.80444e-4,0,0,0
791,1,0.706878766,7.95004e-4,0,0,0
792,1,0.706725803,6.94991e-4,0,0,0
796,2,0.706838164,7.88511e-4,0,0,0
797,1,0.706649278,7.90793e-4,0,0,0
798,6,0.706507747,2.11544e-4,0,0,0
799,1,0.706629413,7.98115e-4,0,0,0
800,3,0.705839555,1.81177e-4,0,0,0
801,1,0.706719706,7.81931e-4,0,0,0
802,1,0.70448938,8.63396e-4,0,0,0
803,1,0.7071533,8.88733e-4,0,0,0
804,1,0.7044863,8.75616e-4,0,0,0
808,1,0.707197319,9.04282e-4,0,0,0
809,4,0.705929706,1.53427e-4,0,0,0
810,3,0.705722839,6.55e-5,0,0,0
817,1,0.706721784,7.84872e-4,0,0,0
818,4,0.705901592,1.65024e-4,0,0,0
819,2,0.706687195,7.74271e-4,0,0,0
820,2,0.707139674,8.80992e-4,0,0,0
821,1,0.706741448,7.82934e-4,0,0,0
822,4,0.706095235,1.46034e-4,0,0,0
823,4,0.706073521,7.4e-5,0,0,0
824,1,0.706750978,7.81345e-4,0,0,0
825,4,0.705893707,1.67446e-4,0,0,0
826,1,0.707152979,8.87817e-4,0,0,0
827,4,0.705905484,1.62383e-4,0,0,0
828,3,0.705770954,1.31484e-4,0,0,0
829,4,0.705921926,1.55353e-4,0,0,0
830,6,0.706338834,8.62e-5,0,0,0
831,1,0.706799597,7.86056e-4,0,0,0
832,3,0.705884353,7.28322e-4,0,0,0
834,4,0.705914467,1.57833e-4,0,0,0
835,1,0.706775489,7.83571e-4,0,0,0
836,5,0.705924083,7.08e-5,0,0,0
837,3,0.707305682,6.27941e-4,0,0,0
838,1,0.706671701,7.78805e-4,0,0,0
840,4,0.706068083,8.35e-5,0,0,0
841,4,0.705906677,1.59916e-4,0,0,0
842,3,0.706008364,7.20776e-4,0,0,0
843,3,0.705761471,1.25247e-4,0,0,0
955,3,0.704497147,8.1321e-4,0,0,0
956,4,0.707153141,8.76633e-4,0,0,0
957,1,0.707101681,8.53936e-4,0,0,0
844,2,0.706678429,7.75292e-4,0,0,0
845,1,0.704714274,6.55025e-4,0,0,0
846,2,0.705280328,6.1072e-4,0,0,0
853,1,0.707210206,9.11027e-4,0,0,0
854,5,0.705926203,8.04e-5,0,0,0
855,4,0.705995608,1.44527e-4,0,0,0
857,1,0.706737711,7.83574e-4,0,0,0
858,1,0.707126945,8.72444e-4,0,0,0
862,6,0.70632138,6.83e-5,0,0,0
863,1,0.706581467,7.08008e-4,0,0,0
864,7,0.708614401,7.94358e-4,0,0,0
866,1,0.70672306,6.88386e-4,0,0,0
867,1,0.706887731,7.96071e-4,0,0,0
868,1,0.706777389,7.80197e-4,0,0,0
869,1,0.70713116,8.73584e-4,0,0,0
870,4,0.705890288,1.7202e-4,0,0,0
871,2,0.707134052,8.74779e-4,0,0,0
872,1,0.706857503,7.91435e-4,0,0,0
873,4,0.705982008,1.54481e-4,0,0,0
874,2,0.707130013,8.72668e-4,0,0,0
875,1,0.704487461,8.89757e-4,0,0,0
876,1,0.706734884,6.87081e-4,0,0,0
877,2,0.707127824,8.70973e-4,0,0,0
878,1,0.707123958,8.69299e-4,0,0,0
879,1,0.706729992,6.93988e-4,0,0,0
880,2,0.706506859,6.88975e-4,0,0,0
881,1,0.707204397,9.02818e-4,0,0,0
882,2,0.706683736,0.00069613400000000005,0,0,0
883,1,0.706783152,7.84762e-4,0,0,0
884,1,0.706862586,7.91952e-4,0,0,0
885,1,0.706679691,7.83965e-4,0,0,0
892,1,0.704474815,8.76908e-4,0,0,0
894,2,0.704440392,8.49612e-4,0,0,0
895,2,0.704457442,8.52218e-4,0,0,0
896,1,0.705014107,8.5566e-4,0,0,0
897,1,0.706894031,7.96545e-4,0,0,0
898,4,0.70585463,2.0325e-4,0,0,0
899,1,0.706659067,7.89558e-4,0,0,0
900,4,0.70586816,1.86786e-4,0,0,0
901,4,0.706079601,2.27951e-4,0,0,0
903,4,0.705961327,1.63744e-4,0,0,0
904,1,0.704514111,9.64465e-4,0,0,0
905,4,0.705851959,2.0656e-4,0,0,0
906,2,0.704469915,8.66423e-4,0,0,0
907,2,0.706802787,7.85953e-4,0,0,0
908,1,0.706910609,7.99095e-4,0,0,0
909,2,0.704458946,8.53675e-4,0,0,0
910,4,0.706071725,2.27161e-4,0,0,0
911,1,0.706621407,7.96314e-4,0,0,0
912,2,0.706677792,6.79805e-4,0,0,0
913,1,0.706700712,6.95639e-4,0,0,0
914,1,0.706722485,6.93977e-4,0,0,0
915,3,0.705869052,1.90004e-4,0,0,0
916,1,0.705656777,7.24559e-4,0,0,0
917,1,0.704733133,6.45818e-4,0,0,0
918,1,0.70714501,8.73823e-4,0,0,0
922,2,0.706855472,0.00079076700000000005,0,0,0
923,2,0.70684685,7.88865e-4,0,0,0
924,1,0.707156161,8.78888e-4,0,0,0
937,1,0.706636402,7.96191e-4,0,0,0
938,7,0.707035208,6.98604e-4,0,0,0
940,4,0.70584367,2.10645e-4,0,0,0
941,7,0.707087586,7.54797e-4,0,0,0
942,4,0.705861757,1.90002e-4,0,0,0
1063,7,0.708647779,7.63076e-4,0,0,0
1064,1,0.704492311,9.68642e-4,0,0,0
1065,1,0.705393175,7.95918e-4,0,0,0
4969,3,0.705697638,7.51083e-4,29.00125233695755,0.0015378969909668181,0.5272253273873962
4970,2,0.70742053,7.58212e-4,0,0,0
7421,5,0.707999191,6.53e-5,0,0,0
12368,4,0.706942461,2.04484e-4,0,0,0
12369,1,0.707188407,9.7904e-4,0,0,0
12371,1,0.707573905,6.72891e-4,0,0,0
12372,1,0.707214244,9.92608e-4,0,0,0
12373,2,0.707241195,9.92821e-4,0,0,0
11514,3,0.708836696,7.12149e-4,0,0,0
11515,2,0.706577231,6.52007e-4,0,0,0
11516,1,0.707475858,6.70159e-4,0,0,0
1093,2,0.707284621,9.27255e-4,0,0,0
1094,4,0.707106058,8.49415e-4,0,0,0
1095,2,0.706758264,7.8382e-4,0,0,0
1096,2,0.706753682,7.8386e-4,0,0,0
1097,2,0.706787927,7.84124e-4,0,0,0
1098,2,0.704483103,9.64318e-4,0,0,0
1181,2,0.705316252,6.52398e-4,0,0,0
1182,1,0.706633094,7.05704e-4,0,0,0
1183,1,0.704659403,8.82211e-4,0,0,0
1184,1,0.706634645,7.95839e-4,0,0,0
1185,5,0.704953405,6.49e-5,24.834374546841364,0.001316933125658841,0.4514739949431179
1186,1,0.704504055,5.75362e-4,0,0,0
1187,3,0.706575471,7.77913e-4,0,0,0
1188,2,0.706950492,8.01367e-4,0,0,0
1258,2,0.706354563,7.70737e-4,0,0,0
1259,1,0.70668827,6.91248e-4,0,0,0
1260,3,0.705485937,5.64145e-4,0,0,0
943,1,0.706655491,6.91953e-4,0,0,0
944,2,0.706590653,7.87337e-4,0,0,0
945,3,0.704568329,7.96636e-4,0,0,0
958,2,0.704481755,8.69155e-4,0,0,0
959,4,0.707146315,8.73193e-4,0,0,0
960,1,0.706446449,7.24131e-4,0,0,0
1066,1,0.706701838,6.90536e-4,0,0,0
1067,2,0.704731393,8.1072e-4,0,0,0
1068,1,0.706730822,7.846e-4,0,0,0
1069,2,0.705020006,7.77037e-4,0,0,0
1070,1,0.705286784,6.1963e-4,0,0,0
1071,2,0.706490614,7.66623e-4,0,0,0
1141,1,0.705069995,7.74932e-4,0,0,0
1142,1,0.706685327,7.88195e-4,0,0,0
1143,1,0.706701179,7.86585e-4,0,0,0
1147,1,0.706739254,7.84149e-4,0,0,0
1148,1,0.706962717,8.07866e-4,0,0,0
1149,1,0.706726865,7.8475e-4,0,0,0
