number,year,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
20326,2017,KLYUTF17_0009,upper,Stewart_R,0.026187694,10,KLYUTF17,9,NA
20327,2017,KLYUTF17_0009,upper,Mayo_R,3.96017e-4,10,KLYUTF17,9,NA
20328,2017,KLYUTF17_0009,upper,Pelly_R,6.25e-5,10,KLYUTF17,9,NA
20329,2017,KLYUTF17_0009,upper,Blind_CK,9.12e-5,10,KLYUTF17,9,NA
20330,2017,KLYUTF17_0009,upper,Tincup_Creek,3.43e-6,10,KLYUTF17,9,NA
20331,2017,KLYUTF17_0009,upper,Yukon_R_Mainstem,0.026381525,10,KLYUTF17,9,NA
20332,2017,KLYUTF17_0009,upper,Tatchun_CK,0.009282831,10,KLYUTF17,9,NA
20333,2017,KLYUTF17_0009,upper,Nordenskiold_R,0.00113484,10,KLYUTF17,9,NA
20334,2017,KLYUTF17_0009,upper,Little_Salmon_R,0.002530373,10,KLYUTF17,9,NA
20335,2017,KLYUTF17_0009,upper,Big_Salmon_R,2.84044e-4,10,KLYUTF17,9,NA
20336,2017,KLYUTF17_0009,upper,Nisutlin_R,0.039801246,10,KLYUTF17,9,NA
20337,2017,KLYUTF17_0009,upper,Teslin_R,0.803408542,10,KLYUTF17,9,NA
20338,2017,KLYUTF17_0009,upper,Morley_R,0.060586201,10,KLYUTF17,9,NA
20339,2017,KLYUTF17_0009,upper,Takhini_R,0.001154733,10,KLYUTF17,9,NA
20340,2017,KLYUTF17_0009,upper,Whitehorse,0.012404729,10,KLYUTF17,9,NA
20341,2017,KLYUTF17_0012,lower,Andreafsky_R,4.65607e-4,30,KLYUTF17,12,NA
20342,2017,KLYUTF17_0012,lower,Anvik_R,3.63758e-4,30,KLYUTF17,12,NA
20343,2017,KLYUTF17_0012,lower,Nulato_R,0.001319706,30,KLYUTF17,12,NA
20344,2017,KLYUTF17_0012,lower,Gisasa_R,0.180389074,30,KLYUTF17,12,NA
20345,2017,KLYUTF17_0012,lower,Kateel_R,0.004514926,30,KLYUTF17,12,NA
20346,2017,KLYUTF17_0012,lower,Tozitna_R,0.068141199,30,KLYUTF17,12,NA
20347,2017,KLYUTF17_0012,middle,S_Fk_Koyukuk_R,4.056e-4,30,KLYUTF17,12,NA
20348,2017,KLYUTF17_0012,middle,Henshaw_Creek,3.30853e-4,30,KLYUTF17,12,NA
20349,2017,KLYUTF17_0012,middle,Kantishna_R,0.097088855,30,KLYUTF17,12,NA
20350,2017,KLYUTF17_0012,middle,Chatanika_R,5.86919e-4,30,KLYUTF17,12,NA
20351,2017,KLYUTF17_0012,middle,Chena_R,0.002266375,30,KLYUTF17,12,NA
20352,2017,KLYUTF17_0012,middle,Salcha_R,0.396114392,30,KLYUTF17,12,NA
20353,2017,KLYUTF17_0012,middle,Goodpaster_R,5.64982e-4,30,KLYUTF17,12,NA
20354,2017,KLYUTF17_0012,middle,Beaver_Ck,0.169517264,30,KLYUTF17,12,NA
20355,2017,KLYUTF17_0012,middle,Chandalar_R,4.86674e-4,30,KLYUTF17,12,NA
20356,2017,KLYUTF17_0012,middle,Sheenjek_R,0.001063371,30,KLYUTF17,12,NA
20357,2017,KLYUTF17_0012,middle,Coleen_R,1.44885e-4,30,KLYUTF17,12,NA
20358,2017,KLYUTF17_0012,upper,Kandik_R,6.53e-5,30,KLYUTF17,12,NA
20359,2017,KLYUTF17_0012,upper,Chandindu_R,3.66e-5,30,KLYUTF17,12,NA
20360,2017,KLYUTF17_0012,upper,Klondike_R,8.55e-5,30,KLYUTF17,12,NA
20361,2017,KLYUTF17_0012,upper,Porcupine_R,1.08574e-4,30,KLYUTF17,12,NA
20362,2017,KLYUTF17_0012,upper,Stewart_R,0.034202447,30,KLYUTF17,12,NA
20363,2017,KLYUTF17_0012,upper,Mayo_R,3.20719e-4,30,KLYUTF17,12,NA
20364,2017,KLYUTF17_0012,upper,Pelly_R,7.71e-5,30,KLYUTF17,12,NA
20365,2017,KLYUTF17_0012,upper,Blind_CK,9e-5,30,KLYUTF17,12,NA
20366,2017,KLYUTF17_0012,upper,Tincup_Creek,3.09e-5,30,KLYUTF17,12,NA
20367,2017,KLYUTF17_0012,upper,Yukon_R_Mainstem,7.42116e-4,30,KLYUTF17,12,NA
20368,2017,KLYUTF17_0012,upper,Tatchun_CK,1.62818e-4,30,KLYUTF17,12,NA
20369,2017,KLYUTF17_0012,upper,Nordenskiold_R,2.67e-5,30,KLYUTF17,12,NA
20370,2017,KLYUTF17_0012,upper,Little_Salmon_R,9.36e-5,30,KLYUTF17,12,NA
20371,2017,KLYUTF17_0012,upper,Big_Salmon_R,1.94e-5,30,KLYUTF17,12,NA
20372,2017,KLYUTF17_0012,upper,Nisutlin_R,3.70106e-4,30,KLYUTF17,12,NA
20373,2017,KLYUTF17_0012,upper,Teslin_R,0.028949078,30,KLYUTF17,12,NA
20374,2017,KLYUTF17_0012,upper,Morley_R,0.002919858,30,KLYUTF17,12,NA
20375,2017,KLYUTF17_0012,upper,Takhini_R,4.21e-5,30,KLYUTF17,12,NA
20376,2017,KLYUTF17_0012,upper,Whitehorse,0.007892556,30,KLYUTF17,12,NA
20377,2017,KLYUTF17_0013,lower,Andreafsky_R,2.13e-6,0,KLYUTF17,13,NA
20378,2017,KLYUTF17_0013,lower,Anvik_R,2.37e-5,0,KLYUTF17,13,NA
20379,2017,KLYUTF17_0013,lower,Nulato_R,2.66e-5,0,KLYUTF17,13,NA
20380,2017,KLYUTF17_0013,lower,Gisasa_R,0.022890499,0,KLYUTF17,13,NA
20381,2017,KLYUTF17_0013,lower,Kateel_R,6.11871e-4,0,KLYUTF17,13,NA
20382,2017,KLYUTF17_0013,lower,Tozitna_R,0.076247479,0,KLYUTF17,13,NA
20383,2017,KLYUTF17_0013,middle,S_Fk_Koyukuk_R,3.35346e-4,0,KLYUTF17,13,NA
20384,2017,KLYUTF17_0013,middle,Henshaw_Creek,7.45e-5,0,KLYUTF17,13,NA
20385,2017,KLYUTF17_0013,middle,Kantishna_R,0.048062129,0,KLYUTF17,13,NA
20386,2017,KLYUTF17_0013,middle,Chatanika_R,0.001875857,0,KLYUTF17,13,NA
20387,2017,KLYUTF17_0013,middle,Chena_R,0.004984274,0,KLYUTF17,13,NA
20388,2017,KLYUTF17_0013,middle,Salcha_R,0.629613438,0,KLYUTF17,13,NA
20389,2017,KLYUTF17_0013,middle,Goodpaster_R,6.85978e-4,0,KLYUTF17,13,NA
20390,2017,KLYUTF17_0013,middle,Beaver_Ck,0.154911201,0,KLYUTF17,13,NA
20391,2017,KLYUTF17_0013,middle,Chandalar_R,2.9237e-4,0,KLYUTF17,13,NA
20392,2017,KLYUTF17_0013,middle,Sheenjek_R,0.00109945,0,KLYUTF17,13,NA
20393,2017,KLYUTF17_0013,middle,Coleen_R,3.72e-5,0,KLYUTF17,13,NA
20394,2017,KLYUTF17_0013,upper,Kandik_R,7.43e-5,0,KLYUTF17,13,NA
20395,2017,KLYUTF17_0013,upper,Chandindu_R,4.31e-6,0,KLYUTF17,13,NA
20396,2017,KLYUTF17_0013,upper,Klondike_R,5.49e-6,0,KLYUTF17,13,NA
20397,2017,KLYUTF17_0013,upper,Porcupine_R,1.78959e-4,0,KLYUTF17,13,NA
20398,2017,KLYUTF17_0013,upper,Stewart_R,0.023299142,0,KLYUTF17,13,NA
20399,2017,KLYUTF17_0013,upper,Mayo_R,4.19066e-4,0,KLYUTF17,13,NA
20400,2017,KLYUTF17_0013,upper,Pelly_R,2.83e-5,0,KLYUTF17,13,NA
20401,2017,KLYUTF17_0013,upper,Blind_CK,6.84e-5,0,KLYUTF17,13,NA
20402,2017,KLYUTF17_0013,upper,Tincup_Creek,4.94e-6,0,KLYUTF17,13,NA
20403,2017,KLYUTF17_0013,upper,Yukon_R_Mainstem,8.60196e-4,0,KLYUTF17,13,NA
20404,2017,KLYUTF17_0013,upper,Tatchun_CK,4.53454e-4,0,KLYUTF17,13,NA
20405,2017,KLYUTF17_0013,upper,Nordenskiold_R,2.65e-5,0,KLYUTF17,13,NA
20406,2017,KLYUTF17_0013,upper,Little_Salmon_R,1.34149e-4,0,KLYUTF17,13,NA
20407,2017,KLYUTF17_0013,upper,Big_Salmon_R,1.53e-5,0,KLYUTF17,13,NA
20408,2017,KLYUTF17_0013,upper,Nisutlin_R,1.21086e-4,0,KLYUTF17,13,NA
20409,2017,KLYUTF17_0013,upper,Teslin_R,0.032186326,0,KLYUTF17,13,NA
20410,2017,KLYUTF17_0013,upper,Morley_R,1.13127e-4,0,KLYUTF17,13,NA
20411,2017,KLYUTF17_0013,upper,Takhini_R,8.6e-6,0,KLYUTF17,13,NA
20412,2017,KLYUTF17_0013,upper,Whitehorse,2.24333e-4,0,KLYUTF17,13,NA
20413,2017,KLYUTF17_0013qc,lower,Andreafsky_R,2.13e-6,0,KLYUTF17,13,qc
20414,2017,KLYUTF17_0013qc,lower,Anvik_R,2.37e-5,0,KLYUTF17,13,qc
20415,2017,KLYUTF17_0013qc,lower,Nulato_R,2.66e-5,0,KLYUTF17,13,qc
20416,2017,KLYUTF17_0013qc,lower,Gisasa_R,0.022890499,0,KLYUTF17,13,qc
20417,2017,KLYUTF17_0013qc,lower,Kateel_R,6.11871e-4,0,KLYUTF17,13,qc
20418,2017,KLYUTF17_0013qc,lower,Tozitna_R,0.076247479,0,KLYUTF17,13,qc
20419,2017,KLYUTF17_0013qc,middle,S_Fk_Koyukuk_R,3.35346e-4,0,KLYUTF17,13,qc
20420,2017,KLYUTF17_0013qc,middle,Henshaw_Creek,7.45e-5,0,KLYUTF17,13,qc
20421,2017,KLYUTF17_0013qc,middle,Kantishna_R,0.048062129,0,KLYUTF17,13,qc
20422,2017,KLYUTF17_0013qc,middle,Chatanika_R,0.001875857,0,KLYUTF17,13,qc
20423,2017,KLYUTF17_0013qc,middle,Chena_R,0.004984274,0,KLYUTF17,13,qc
20424,2017,KLYUTF17_0013qc,middle,Salcha_R,0.629613438,0,KLYUTF17,13,qc
20425,2017,KLYUTF17_0013qc,middle,Goodpaster_R,6.85978e-4,0,KLYUTF17,13,qc
20426,2017,KLYUTF17_0013qc,middle,Beaver_Ck,0.154911201,0,KLYUTF17,13,qc
20427,2017,KLYUTF17_0013qc,middle,Chandalar_R,2.9237e-4,0,KLYUTF17,13,qc
20428,2017,KLYUTF17_0013qc,middle,Sheenjek_R,0.00109945,0,KLYUTF17,13,qc
20429,2017,KLYUTF17_0013qc,middle,Coleen_R,3.72e-5,0,KLYUTF17,13,qc
20430,2017,KLYUTF17_0013qc,upper,Kandik_R,7.43e-5,0,KLYUTF17,13,qc
20431,2017,KLYUTF17_0013qc,upper,Chandindu_R,4.31e-6,0,KLYUTF17,13,qc
20432,2017,KLYUTF17_0013qc,upper,Klondike_R,5.49e-6,0,KLYUTF17,13,qc
20433,2017,KLYUTF17_0013qc,upper,Porcupine_R,1.78959e-4,0,KLYUTF17,13,qc
20434,2017,KLYUTF17_0013qc,upper,Stewart_R,0.023299142,0,KLYUTF17,13,qc
20435,2017,KLYUTF17_0013qc,upper,Mayo_R,4.19066e-4,0,KLYUTF17,13,qc
20436,2017,KLYUTF17_0013qc,upper,Pelly_R,2.83e-5,0,KLYUTF17,13,qc
20437,2017,KLYUTF17_0013qc,upper,Blind_CK,6.84e-5,0,KLYUTF17,13,qc
20438,2017,KLYUTF17_0013qc,upper,Tincup_Creek,4.94e-6,0,KLYUTF17,13,qc
20439,2017,KLYUTF17_0013qc,upper,Yukon_R_Mainstem,8.60196e-4,0,KLYUTF17,13,qc
20440,2017,KLYUTF17_0013qc,upper,Tatchun_CK,4.53454e-4,0,KLYUTF17,13,qc
20441,2017,KLYUTF17_0013qc,upper,Nordenskiold_R,2.65e-5,0,KLYUTF17,13,qc
20442,2017,KLYUTF17_0013qc,upper,Little_Salmon_R,1.34149e-4,0,KLYUTF17,13,qc
20443,2017,KLYUTF17_0013qc,upper,Big_Salmon_R,1.53e-5,0,KLYUTF17,13,qc
20444,2017,KLYUTF17_0013qc,upper,Nisutlin_R,1.21086e-4,0,KLYUTF17,13,qc
20445,2017,KLYUTF17_0013qc,upper,Teslin_R,0.032186326,0,KLYUTF17,13,qc
20446,2017,KLYUTF17_0013qc,upper,Morley_R,1.13127e-4,0,KLYUTF17,13,qc
20447,2017,KLYUTF17_0013qc,upper,Takhini_R,8.6e-6,0,KLYUTF17,13,qc
20448,2017,KLYUTF17_0013qc,upper,Whitehorse,2.24333e-4,0,KLYUTF17,13,qc
20449,2017,KLYUTF17_0014,lower,Andreafsky_R,1.26433e-4,1,KLYUTF17,14,NA
20450,2017,KLYUTF17_0014,lower,Anvik_R,2.75655e-4,1,KLYUTF17,14,NA
20451,2017,KLYUTF17_0014,lower,Nulato_R,4.41894e-4,1,KLYUTF17,14,NA
20452,2017,KLYUTF17_0014,lower,Gisasa_R,0.06421093,1,KLYUTF17,14,NA
20453,2017,KLYUTF17_0014,lower,Kateel_R,5.42259e-4,1,KLYUTF17,14,NA
20454,2017,KLYUTF17_0014,lower,Tozitna_R,0.031828778,1,KLYUTF17,14,NA
20455,2017,KLYUTF17_0014,middle,S_Fk_Koyukuk_R,3.49e-5,1,KLYUTF17,14,NA
20456,2017,KLYUTF17_0014,middle,Henshaw_Creek,8.63e-6,1,KLYUTF17,14,NA
20457,2017,KLYUTF17_0014,middle,Kantishna_R,1.68972e-4,1,KLYUTF17,14,NA
20458,2017,KLYUTF17_0014,middle,Chatanika_R,8.27e-7,1,KLYUTF17,14,NA
20459,2017,KLYUTF17_0014,middle,Chena_R,8.69e-7,1,KLYUTF17,14,NA
20460,2017,KLYUTF17_0014,middle,Salcha_R,5.05852e-4,1,KLYUTF17,14,NA
20461,2017,KLYUTF17_0014,middle,Goodpaster_R,4.82e-7,1,KLYUTF17,14,NA
20462,2017,KLYUTF17_0014,middle,Beaver_Ck,3.37124e-4,1,KLYUTF17,14,NA
20463,2017,KLYUTF17_0014,middle,Chandalar_R,3.49e-6,1,KLYUTF17,14,NA
20464,2017,KLYUTF17_0014,middle,Sheenjek_R,3.96e-6,1,KLYUTF17,14,NA
20465,2017,KLYUTF17_0014,middle,Coleen_R,3.46e-7,1,KLYUTF17,14,NA
20466,2017,KLYUTF17_0014,upper,Kandik_R,2.21e-6,1,KLYUTF17,14,NA
20467,2017,KLYUTF17_0014,upper,Chandindu_R,7.7300000000000005e-07,1,KLYUTF17,14,NA
20468,2017,KLYUTF17_0014,upper,Klondike_R,1.03e-6,1,KLYUTF17,14,NA
20469,2017,KLYUTF17_0014,upper,Porcupine_R,1.93102e-4,1,KLYUTF17,14,NA
20470,2017,KLYUTF17_0014,upper,Stewart_R,0.737559847,1,KLYUTF17,14,NA
20471,2017,KLYUTF17_0014,upper,Mayo_R,0.001157,1,KLYUTF17,14,NA
20472,2017,KLYUTF17_0014,upper,Pelly_R,9.21865e-4,1,KLYUTF17,14,NA
20473,2017,KLYUTF17_0014,upper,Blind_CK,0.001293899,1,KLYUTF17,14,NA
20474,2017,KLYUTF17_0014,upper,Tincup_Creek,3.79377e-4,1,KLYUTF17,14,NA
20475,2017,KLYUTF17_0014,upper,Yukon_R_Mainstem,0.004585356,1,KLYUTF17,14,NA
20476,2017,KLYUTF17_0014,upper,Tatchun_CK,0.002875753,1,KLYUTF17,14,NA
20477,2017,KLYUTF17_0014,upper,Nordenskiold_R,4.40932e-4,1,KLYUTF17,14,NA
20478,2017,KLYUTF17_0014,upper,Little_Salmon_R,6.64562e-4,1,KLYUTF17,14,NA
20479,2017,KLYUTF17_0014,upper,Big_Salmon_R,3.43e-5,1,KLYUTF17,14,NA
20480,2017,KLYUTF17_0014,upper,Nisutlin_R,0.015777805,1,KLYUTF17,14,NA
20481,2017,KLYUTF17_0014,upper,Teslin_R,0.125379407,1,KLYUTF17,14,NA
20482,2017,KLYUTF17_0014,upper,Morley_R,0.009923981,1,KLYUTF17,14,NA
20483,2017,KLYUTF17_0014,upper,Takhini_R,2.59e-6,1,KLYUTF17,14,NA
20484,2017,KLYUTF17_0014,upper,Whitehorse,3.14814e-4,1,KLYUTF17,14,NA
20485,2017,KLYUTF17_0015,lower,Andreafsky_R,1.43e-5,0,KLYUTF17,15,NA
20486,2017,KLYUTF17_0015,lower,Anvik_R,3.49e-5,0,KLYUTF17,15,NA
20487,2017,KLYUTF17_0015,lower,Nulato_R,4.53e-5,0,KLYUTF17,15,NA
20488,2017,KLYUTF17_0015,lower,Gisasa_R,0.129900266,0,KLYUTF17,15,NA
20489,2017,KLYUTF17_0015,lower,Kateel_R,0.001344194,0,KLYUTF17,15,NA
20490,2017,KLYUTF17_0015,lower,Tozitna_R,0.020388659,0,KLYUTF17,15,NA
20491,2017,KLYUTF17_0015,middle,S_Fk_Koyukuk_R,1.27e-5,0,KLYUTF17,15,NA
20492,2017,KLYUTF17_0015,middle,Henshaw_Creek,8.27e-6,0,KLYUTF17,15,NA
20493,2017,KLYUTF17_0015,middle,Kantishna_R,0.020386607,0,KLYUTF17,15,NA
20494,2017,KLYUTF17_0015,middle,Chatanika_R,1.67e-6,0,KLYUTF17,15,NA
20495,2017,KLYUTF17_0015,middle,Chena_R,7.18e-5,0,KLYUTF17,15,NA
20496,2017,KLYUTF17_0015,middle,Salcha_R,0.003496666,0,KLYUTF17,15,NA
20497,2017,KLYUTF17_0015,middle,Goodpaster_R,3e-6,0,KLYUTF17,15,NA
20498,2017,KLYUTF17_0015,middle,Beaver_Ck,0.280838906,0,KLYUTF17,15,NA
20499,2017,KLYUTF17_0015,middle,Chandalar_R,2.74555e-4,0,KLYUTF17,15,NA
20500,2017,KLYUTF17_0015,middle,Sheenjek_R,2.2509e-4,0,KLYUTF17,15,NA
20501,2017,KLYUTF17_0015,middle,Coleen_R,4.05937e-4,0,KLYUTF17,15,NA
20502,2017,KLYUTF17_0015,upper,Kandik_R,1.15047e-4,0,KLYUTF17,15,NA
20503,2017,KLYUTF17_0015,upper,Chandindu_R,3.62e-6,0,KLYUTF17,15,NA
20504,2017,KLYUTF17_0015,upper,Klondike_R,3.98e-5,0,KLYUTF17,15,NA
20505,2017,KLYUTF17_0015,upper,Porcupine_R,0.00166331,0,KLYUTF17,15,NA
20506,2017,KLYUTF17_0015,upper,Stewart_R,0.342163388,0,KLYUTF17,15,NA
20507,2017,KLYUTF17_0015,upper,Mayo_R,8.51112e-4,0,KLYUTF17,15,NA
20508,2017,KLYUTF17_0015,upper,Pelly_R,1.33289e-4,0,KLYUTF17,15,NA
20509,2017,KLYUTF17_0015,upper,Blind_CK,6.89487e-4,0,KLYUTF17,15,NA
20510,2017,KLYUTF17_0015,upper,Tincup_Creek,4.83e-6,0,KLYUTF17,15,NA
20511,2017,KLYUTF17_0015,upper,Yukon_R_Mainstem,0.008464204,0,KLYUTF17,15,NA
20512,2017,KLYUTF17_0015,upper,Tatchun_CK,7.67672e-4,0,KLYUTF17,15,NA
20513,2017,KLYUTF17_0015,upper,Nordenskiold_R,2.31694e-4,0,KLYUTF17,15,NA
20514,2017,KLYUTF17_0015,upper,Little_Salmon_R,0.004147708,0,KLYUTF17,15,NA
20515,2017,KLYUTF17_0015,upper,Big_Salmon_R,0.001809929,0,KLYUTF17,15,NA
20516,2017,KLYUTF17_0015,upper,Nisutlin_R,0.00992405,0,KLYUTF17,15,NA
20517,2017,KLYUTF17_0015,upper,Teslin_R,0.16894427,0,KLYUTF17,15,NA
20518,2017,KLYUTF17_0015,upper,Morley_R,0.001058864,0,KLYUTF17,15,NA
20519,2017,KLYUTF17_0015,upper,Takhini_R,8.48e-5,0,KLYUTF17,15,NA
20520,2017,KLYUTF17_0015,upper,Whitehorse,0.001450083,0,KLYUTF17,15,NA
20521,2017,KLYUTF17_0017,lower,Andreafsky_R,3.34695e-4,0,KLYUTF17,17,NA
20522,2017,KLYUTF17_0017,lower,Anvik_R,7.49922e-4,0,KLYUTF17,17,NA
20523,2017,KLYUTF17_0017,lower,Nulato_R,0.001282453,0,KLYUTF17,17,NA
20524,2017,KLYUTF17_0017,lower,Gisasa_R,0.516928613,0,KLYUTF17,17,NA
20525,2017,KLYUTF17_0017,lower,Kateel_R,0.011447756,0,KLYUTF17,17,NA
20526,2017,KLYUTF17_0017,lower,Tozitna_R,0.035934631,0,KLYUTF17,17,NA
20527,2017,KLYUTF17_0017,middle,S_Fk_Koyukuk_R,1.22373e-4,0,KLYUTF17,17,NA
20528,2017,KLYUTF17_0017,middle,Henshaw_Creek,2.6e-5,0,KLYUTF17,17,NA
20529,2017,KLYUTF17_0017,middle,Kantishna_R,0.080659366,0,KLYUTF17,17,NA
20530,2017,KLYUTF17_0017,middle,Chatanika_R,2.57689e-4,0,KLYUTF17,17,NA
20531,2017,KLYUTF17_0017,middle,Chena_R,2.79028e-4,0,KLYUTF17,17,NA
20532,2017,KLYUTF17_0017,middle,Salcha_R,0.096224244,0,KLYUTF17,17,NA
20533,2017,KLYUTF17_0017,middle,Goodpaster_R,4.91e-5,0,KLYUTF17,17,NA
20534,2017,KLYUTF17_0017,middle,Beaver_Ck,0.023981390000000002,0,KLYUTF17,17,NA
20535,2017,KLYUTF17_0017,middle,Chandalar_R,6.2e-5,0,KLYUTF17,17,NA
20536,2017,KLYUTF17_0017,middle,Sheenjek_R,1.11057e-4,0,KLYUTF17,17,NA
20537,2017,KLYUTF17_0017,middle,Coleen_R,1.72e-5,0,KLYUTF17,17,NA
20538,2017,KLYUTF17_0017,upper,Kandik_R,2.89e-6,0,KLYUTF17,17,NA
20539,2017,KLYUTF17_0017,upper,Chandindu_R,7.34e-7,0,KLYUTF17,17,NA
20540,2017,KLYUTF17_0017,upper,Klondike_R,2.73e-6,0,KLYUTF17,17,NA
20541,2017,KLYUTF17_0017,upper,Porcupine_R,1.31364e-4,0,KLYUTF17,17,NA
20542,2017,KLYUTF17_0017,upper,Stewart_R,0.041013411,0,KLYUTF17,17,NA
20543,2017,KLYUTF17_0017,upper,Mayo_R,4.74409e-4,0,KLYUTF17,17,NA
20544,2017,KLYUTF17_0017,upper,Pelly_R,1.00393e-4,0,KLYUTF17,17,NA
20545,2017,KLYUTF17_0017,upper,Blind_CK,8.32e-5,0,KLYUTF17,17,NA
20546,2017,KLYUTF17_0017,upper,Tincup_Creek,1.17e-5,0,KLYUTF17,17,NA
20547,2017,KLYUTF17_0017,upper,Yukon_R_Mainstem,0.00380108,0,KLYUTF17,17,NA
20548,2017,KLYUTF17_0017,upper,Tatchun_CK,8.23111e-4,0,KLYUTF17,17,NA
20549,2017,KLYUTF17_0017,upper,Nordenskiold_R,4.23e-5,0,KLYUTF17,17,NA
20550,2017,KLYUTF17_0017,upper,Little_Salmon_R,2.09656e-4,0,KLYUTF17,17,NA
20551,2017,KLYUTF17_0017,upper,Big_Salmon_R,3.35e-5,0,KLYUTF17,17,NA
20552,2017,KLYUTF17_0017,upper,Nisutlin_R,5.03e-5,0,KLYUTF17,17,NA
20553,2017,KLYUTF17_0017,upper,Teslin_R,0.128437108,0,KLYUTF17,17,NA
20554,2017,KLYUTF17_0017,upper,Morley_R,3.83292e-4,0,KLYUTF17,17,NA
20555,2017,KLYUTF17_0017,upper,Takhini_R,1.86366e-4,0,KLYUTF17,17,NA
20556,2017,KLYUTF17_0017,upper,Whitehorse,0.055744917,0,KLYUTF17,17,NA
20557,2017,KLYUTF17_0018,lower,Andreafsky_R,2.54e-7,0,KLYUTF17,18,NA
20558,2017,KLYUTF17_0018,lower,Anvik_R,4.33e-7,0,KLYUTF17,18,NA
20559,2017,KLYUTF17_0018,lower,Nulato_R,1.4e-7,0,KLYUTF17,18,NA
20560,2017,KLYUTF17_0018,lower,Gisasa_R,3.27844e-4,0,KLYUTF17,18,NA
20561,2017,KLYUTF17_0018,lower,Kateel_R,1.42e-5,0,KLYUTF17,18,NA
20562,2017,KLYUTF17_0018,lower,Tozitna_R,5.3346e-4,0,KLYUTF17,18,NA
20563,2017,KLYUTF17_0018,middle,S_Fk_Koyukuk_R,1.06456e-4,0,KLYUTF17,18,NA
20564,2017,KLYUTF17_0018,middle,Henshaw_Creek,3.72e-5,0,KLYUTF17,18,NA
20565,2017,KLYUTF17_0018,middle,Kantishna_R,0.016317786,0,KLYUTF17,18,NA
20566,2017,KLYUTF17_0018,middle,Chatanika_R,2.10076e-4,0,KLYUTF17,18,NA
20567,2017,KLYUTF17_0018,middle,Chena_R,0.004635834,0,KLYUTF17,18,NA
20568,2017,KLYUTF17_0018,middle,Salcha_R,0.975001634,0,KLYUTF17,18,NA
20569,2017,KLYUTF17_0018,middle,Goodpaster_R,1.68971e-4,0,KLYUTF17,18,NA
20570,2017,KLYUTF17_0018,middle,Beaver_Ck,0.002000267,0,KLYUTF17,18,NA
20571,2017,KLYUTF17_0018,middle,Chandalar_R,8.17e-7,0,KLYUTF17,18,NA
20572,2017,KLYUTF17_0018,middle,Sheenjek_R,8.9e-7,0,KLYUTF17,18,NA
20573,2017,KLYUTF17_0018,middle,Coleen_R,9.93e-9,0,KLYUTF17,18,NA
20574,2017,KLYUTF17_0018,upper,Kandik_R,4.64e-8,0,KLYUTF17,18,NA
20575,2017,KLYUTF17_0018,upper,Chandindu_R,1.18e-8,0,KLYUTF17,18,NA
20576,2017,KLYUTF17_0018,upper,Klondike_R,6.27e-8,0,KLYUTF17,18,NA
20577,2017,KLYUTF17_0018,upper,Porcupine_R,1.17e-6,0,KLYUTF17,18,NA
20578,2017,KLYUTF17_0018,upper,Stewart_R,2.58513e-4,0,KLYUTF17,18,NA
20579,2017,KLYUTF17_0018,upper,Mayo_R,3.46e-6,0,KLYUTF17,18,NA
20580,2017,KLYUTF17_0018,upper,Pelly_R,9.37e-7,0,KLYUTF17,18,NA
20581,2017,KLYUTF17_0018,upper,Blind_CK,1.03e-6,0,KLYUTF17,18,NA
20582,2017,KLYUTF17_0018,upper,Tincup_Creek,2.61e-10,0,KLYUTF17,18,NA
20583,2017,KLYUTF17_0018,upper,Yukon_R_Mainstem,2.66e-6,0,KLYUTF17,18,NA
20584,2017,KLYUTF17_0018,upper,Tatchun_CK,1.83e-6,0,KLYUTF17,18,NA
20585,2017,KLYUTF17_0018,upper,Nordenskiold_R,4.1e-7,0,KLYUTF17,18,NA
20586,2017,KLYUTF17_0018,upper,Little_Salmon_R,4.31e-7,0,KLYUTF17,18,NA
20587,2017,KLYUTF17_0018,upper,Big_Salmon_R,2.47e-7,0,KLYUTF17,18,NA
20588,2017,KLYUTF17_0018,upper,Nisutlin_R,5.89e-6,0,KLYUTF17,18,NA
20589,2017,KLYUTF17_0018,upper,Teslin_R,3.46747e-4,0,KLYUTF17,18,NA
20590,2017,KLYUTF17_0018,upper,Morley_R,1.13e-5,0,KLYUTF17,18,NA
20591,2017,KLYUTF17_0018,upper,Takhini_R,7.82e-9,0,KLYUTF17,18,NA
20592,2017,KLYUTF17_0018,upper,Whitehorse,9.03e-6,0,KLYUTF17,18,NA
20593,2017,KLYUTF17_0020,lower,Andreafsky_R,3.57e-8,0,KLYUTF17,20,NA
20594,2017,KLYUTF17_0020,lower,Anvik_R,1.81e-6,0,KLYUTF17,20,NA
20595,2017,KLYUTF17_0020,lower,Nulato_R,4.73e-8,0,KLYUTF17,20,NA
20596,2017,KLYUTF17_0020,lower,Gisasa_R,5.55788e-4,0,KLYUTF17,20,NA
20597,2017,KLYUTF17_0020,lower,Kateel_R,6.01e-5,0,KLYUTF17,20,NA
20598,2017,KLYUTF17_0020,lower,Tozitna_R,4.84899e-4,0,KLYUTF17,20,NA
20599,2017,KLYUTF17_0020,middle,S_Fk_Koyukuk_R,0.001719089,0,KLYUTF17,20,NA
20600,2017,KLYUTF17_0020,middle,Henshaw_Creek,1.29367e-4,0,KLYUTF17,20,NA
20601,2017,KLYUTF17_0020,middle,Kantishna_R,0.013519112,0,KLYUTF17,20,NA
