"basin","reachid","stream_order","observed_cv","n_years"
"Yukon",15981,4,0.314489062877498,4
"Yukon",15996,5,0.308611615408283,4
"Yukon",15997,4,0.359216119427711,4
"Yukon",16022,5,0.284410744291718,4
"Yukon",16025,5,0.351942645552595,4
"Yukon",16027,5,0.319916926859528,4
"Yukon",16033,4,0.275924853331471,4
"Yukon",16039,4,0.310504406128719,4
"Yukon",16059,4,0.300816966980798,4
"Yukon",16060,5,0.340891450943617,4
"Yukon",16066,4,0.292146905145371,4
"Yukon",16076,4,0.334765031626431,4
"Yukon",16088,4,0.51242490347095,4
"Yukon",16091,5,0.445221747599836,4
"Yukon",16092,4,0.276691052176658,4
"Yukon",16094,4,0.27144151181315,4
"Yukon",16105,4,0.309975272370224,4
"Yukon",16113,5,0.274587102341362,4
"Yukon",16120,4,0.371402029263501,4
"Yukon",16122,4,0.471453046275217,4
"Yukon",16124,4,0.382587697524426,4
"Yukon",16126,4,0.27281229359822,4
"Yukon",16127,4,0.380053203344279,4
"Yukon",16140,5,0.333400213832914,4
"Yukon",16156,4,0.34791038282787,4
"Yukon",16171,5,0.271322933585191,4
"Yukon",16182,4,0.465933593636267,4
"Yukon",16183,6,0.296705531137514,4
"Yukon",16185,4,0.241619939723181,4
"Yukon",16191,4,0.466755896200033,4
"Yukon",16195,5,0.310899094240063,4
"Yukon",16198,4,0.354596536408843,4
"Yukon",16213,4,0.267485191727647,4
"Yukon",16225,4,0.465685992966174,4
"Yukon",16227,4,0.267939692473525,4
"Yukon",16228,4,0.310306989733532,4
"Yukon",16231,4,0.465550246227661,4
"Yukon",16239,4,0.361581451959007,4
"Yukon",16245,4,0.466495575523785,4
"Yukon",16257,5,0.278564026951332,4
"Yukon",16262,4,0.319222501617825,4
"Yukon",16270,4,0.380139208527519,4
"Yukon",16284,5,0.238227268690609,4
"Yukon",16301,4,0.352281755506122,4
"Yukon",16303,4,0.268014260450525,4
"Yukon",16312,4,0.371279045704761,4
"Yukon",16317,4,0.451061696086918,4
"Yukon",16320,4,0.307476008185004,4
"Yukon",16322,4,0.276445352619392,4
"Yukon",16323,4,0.463847312783008,4
"Yukon",16349,6,0.294782631409923,4
"Yukon",16363,4,0.370897706572055,4
"Yukon",16364,4,0.465851638321355,4
"Yukon",16366,5,0.48396676583696,4
"Yukon",16378,4,0.379991878001446,4
"Yukon",16395,4,0.367114089191959,4
"Yukon",16396,4,0.381753777654777,4
"Yukon",16404,4,0.278900901741652,4
"Yukon",16407,5,0.478622515575763,4
"Yukon",16413,4,0.279268108615881,4
"Yukon",16414,4,0.277312623890604,4
"Yukon",16420,4,0.479414811855524,4
"Yukon",16421,4,0.37192167393996,4
"Yukon",16423,4,0.233435841367432,4
"Yukon",16426,5,0.234016567857413,4
"Yukon",16432,4,0.278781073463848,4
"Yukon",16439,4,0.446154590464926,4
"Yukon",16444,4,0.380664894298126,4
"Yukon",16446,6,0.286931973106112,4
"Yukon",16449,4,0.282877549050004,4
"Yukon",16463,4,0.468490757622386,4
"Yukon",16466,4,0.277533848620775,4
"Yukon",16468,6,0.273572928019021,4
"Yukon",16484,4,0.391472434804556,4
"Yukon",16490,4,0.264718508909852,4
"Yukon",16491,4,0.26116279657474,4
"Yukon",16497,4,0.475111370257485,4
"Yukon",16503,4,0.400462761863967,4
"Yukon",16506,4,0.48745771540069,4
"Yukon",16511,4,0.278683798601688,4
"Yukon",16512,4,0.376896970934121,4
"Yukon",16523,4,0.265652342729043,4
"Yukon",16531,5,0.278581741415175,4
"Yukon",16537,4,0.254600057084975,4
"Yukon",16547,4,0.26500595310499,4
"Yukon",16552,4,0.260961951462488,4
"Yukon",16560,4,0.376128238759954,4
"Yukon",16573,5,0.374910623231204,4
"Yukon",16577,5,0.266195533912752,4
"Yukon",16597,4,0.250216616547297,4
"Yukon",16600,4,0.284811459210237,4
"Yukon",16603,5,0.388121435314937,4
"Yukon",16617,4,0.261238024419944,4
"Yukon",16626,5,0.281493778778495,4
"Yukon",16629,6,0.327187046552715,4
"Yukon",16632,6,0.356155928542522,4
"Yukon",16643,4,0.254593306276445,4
"Yukon",16645,4,0.26786910027192,4
"Yukon",16660,6,0.381472721648075,4
"Yukon",16664,4,0.279173090800401,4
"Yukon",16667,4,0.272206269342235,4
"Yukon",16673,4,0.282097185932822,4
"Yukon",16680,4,0.265693710835136,4
"Yukon",16687,4,0.272799754962201,4
"Yukon",16702,4,0.390862220442006,4
"Yukon",16707,5,0.276294836443921,4
"Yukon",16711,4,0.643514993110598,4
"Yukon",16725,4,0.380104274373135,4
"Yukon",16726,5,0.313467346123806,4
"Yukon",16734,5,0.252167073607168,4
"Yukon",16735,5,0.376811796183513,4
"Yukon",16738,4,0.311289823528311,4
"Yukon",16742,4,0.446487495609648,4
"Yukon",16748,4,0.467643363251417,4
"Yukon",16757,4,0.39070847823823,4
"Yukon",16763,4,0.376699236760635,4
"Yukon",16765,4,0.278943459112855,4
"Yukon",16772,4,0.231135741669522,4
"Yukon",16780,4,0.38030451165171,4
"Yukon",16783,5,0.276897403996517,4
"Yukon",16788,4,0.342512072942503,4
"Yukon",16797,4,0.508571637949373,4
"Yukon",16798,5,0.376719830210351,4
"Yukon",16799,4,0.238092691693294,4
"Yukon",16800,4,0.277146466225964,4
"Yukon",16802,5,0.415877332844305,4
"Yukon",16817,4,0.249767187527208,4
"Yukon",16821,5,0.248284486335592,4
"Yukon",16831,4,0.280347558149133,4
"Yukon",16832,5,0.232526822719,4
"Yukon",16837,4,0.36694953332371,4
"Yukon",16841,4,0.234171475777318,4
"Yukon",16844,5,0.27126479990882,4
"Yukon",16849,6,0.281685665446467,4
"Yukon",16866,4,0.43949139497998,4
"Yukon",16869,4,0.420812872145953,4
"Yukon",16870,4,0.384200071738645,4
"Yukon",16877,6,0.272804036781773,4
"Yukon",16878,5,0.262542568128234,4
"Yukon",16885,5,0.269186216837842,4
"Yukon",16892,8,0.192126995488907,4
"Yukon",16893,4,0.250188886050112,4
"Yukon",16898,4,0.30916529748109,4
"Yukon",16900,4,0.249273472141525,4
"Yukon",16906,4,0.277973460368279,4
"Yukon",16907,4,0.436046175546983,4
"Yukon",16917,8,0.277549500853415,4
"Yukon",16923,4,0.37024330081526,4
"Yukon",16927,4,0.289425025341116,4
"Yukon",16933,4,0.270086202735892,4
"Yukon",16937,4,0.376650458679776,4
"Yukon",16948,4,0.278754868971115,4
"Yukon",16958,5,0.248242661782002,4
"Yukon",16960,6,0.278751522653524,4
"Yukon",16967,4,0.243628909265173,4
"Yukon",16971,4,0.245513224171358,4
"Yukon",16974,4,0.269031186411,4
"Yukon",16980,4,0.330830839471156,4
"Yukon",16992,4,0.271281345709813,4
"Yukon",16999,5,0.458477289078949,4
"Yukon",17025,5,0.319960157205709,4
"Yukon",17027,4,0.248394986889438,4
"Yukon",17038,4,0.369193677371254,4
"Yukon",17052,4,0.256113928786918,4
"Yukon",17056,4,0.27154694530425,4
"Yukon",17067,6,0.27240186389233,4
"Yukon",17074,4,0.282035034907046,4
"Yukon",17075,4,0.357138620881734,4
"Yukon",17077,4,0.286648296527317,4
"Yukon",17112,4,0.382035141491644,4
"Yukon",17120,4,0.297356522389053,4
"Yukon",17124,4,0.365276123938973,4
"Yukon",17129,7,0.352345801925985,4
"Yukon",17135,4,0.246776959257558,4
"Yukon",17137,7,0.284238901662863,4
"Yukon",17164,4,0.270077727831982,4
"Yukon",17167,4,0.369511613194214,4
"Yukon",17170,4,0.248918215057288,4
"Yukon",17179,4,0.283770696035471,4
"Yukon",17181,4,0.235049907704661,4
"Yukon",17194,4,0.364003119641776,4
"Yukon",17195,4,0.556958016253202,4
"Yukon",17198,5,0.27105667610747,4
"Yukon",17217,7,0.331328340055692,4
"Yukon",17224,4,0.240423448793495,4
"Yukon",17234,4,0.234978025908947,4
"Yukon",17239,4,0.387908765147747,4
"Yukon",17245,5,0.271251223908374,4
"Yukon",17247,4,0.308167497216093,4
"Yukon",17249,4,0.252860736813387,4
"Yukon",17252,4,0.417217512057442,4
"Yukon",17257,7,0.268472054506122,4
"Yukon",17262,4,0.281062146181514,4
"Yukon",17277,4,0.413945127114819,4
"Yukon",17279,4,0.279287660651046,4
"Yukon",17290,4,0.317646199873456,4
"Yukon",17301,6,0.393206854016217,4
"Yukon",17302,4,0.334063514389871,4
"Yukon",17303,4,0.242802981682895,4
"Yukon",17314,4,0.277166464671837,4
"Yukon",17325,4,0.277400487583254,4
"Yukon",17330,5,0.346431335847991,4
"Yukon",17333,4,0.249592919650025,4
"Yukon",17345,5,0.34464741224755,4
"Yukon",17347,4,0.371111916223587,4
"Yukon",17348,4,0.270342231690747,4
"Yukon",17352,6,0.235462615716728,4
"Yukon",17357,4,0.3133657790555,4
"Yukon",17358,4,0.300934568432111,4
"Yukon",17372,4,0.237233284787082,4
"Yukon",17382,4,0.248305493998192,4
"Yukon",17384,4,0.267699821483956,4
"Yukon",17385,4,0.296604810223087,4
"Yukon",17397,4,0.433055770361311,4
"Yukon",17400,5,0.298037074922344,4
"Yukon",17406,4,0.264567007430618,4
"Yukon",17408,4,0.268691431451839,4
"Yukon",17426,6,0.359225547084197,4
"Yukon",17432,4,0.354452301140374,4
"Yukon",17438,4,0.277767045721394,4
"Yukon",17447,4,0.306068561368581,4
"Yukon",17457,5,0.267580768052329,4
"Yukon",17459,4,0.281117044346672,4
"Yukon",17466,4,0.271026949406694,4
"Yukon",17469,4,0.248078378162385,4
"Yukon",17482,4,0.243426740001775,4
"Yukon",17487,6,0.352020072072234,4
"Yukon",17490,5,0.248074057156183,4
"Yukon",17491,4,0.279132204885665,4
"Yukon",17494,4,0.24425563123061,4
"Yukon",17501,4,0.309267187906268,4
"Yukon",17504,5,0.262628084097867,4
"Yukon",17513,4,0.243079895976453,4
"Yukon",17526,5,0.279613104360366,4
"Yukon",17531,4,0.476868652154863,4
"Yukon",17536,5,0.237480242122579,4
"Yukon",17540,4,0.281933061876491,4
"Yukon",17544,4,0.236980948143953,4
"Yukon",17546,4,0.273633551257958,4
"Yukon",17552,6,0.254869021616096,4
"Yukon",17574,4,0.278511782116458,4
"Yukon",17578,4,0.280054298916848,4
"Yukon",17583,4,0.242404671787926,4
"Yukon",17584,4,0.478148616894227,4
"Yukon",17592,4,0.25277620758729,4
"Yukon",17594,6,0.240581086470148,4
"Yukon",17601,5,0.295538584138727,4
"Yukon",17602,4,0.269997817256179,4
"Yukon",17615,4,0.274002842032136,4
"Yukon",17616,5,0.336178096851991,4
"Yukon",17620,4,0.282608672862614,4
"Yukon",17627,4,0.368544340310203,4
"Yukon",17636,4,0.461806237276496,4
"Yukon",17642,7,0.324872156844695,4
"Yukon",17643,4,0.352993778672746,4
"Yukon",17655,4,0.287075194945447,4
"Yukon",17683,4,0.254175905784052,4
"Yukon",17685,4,0.379727038236032,4
"Yukon",17686,4,0.246229406048844,4
"Yukon",17688,4,0.261528572957261,4
"Yukon",17704,5,0.241450975095663,4
"Yukon",17712,4,0.275610484871479,4
"Yukon",17714,5,0.244702427250959,4
"Yukon",17721,4,0.432500360553244,4
"Yukon",17722,4,0.253185285674433,4
"Yukon",17731,6,0.32757464051832,4
"Yukon",17732,4,0.432465962435978,4
"Yukon",17749,4,0.273873203524707,4
"Yukon",17757,4,0.360532345393078,4
"Yukon",17760,5,0.237548760839683,4
"Yukon",17789,4,0.490232977848121,4
"Yukon",17793,5,0.286341568193196,4
"Yukon",17807,6,0.340357022770096,4
"Yukon",17813,5,0.235225307582157,4
"Yukon",17818,4,0.239042328366948,4
"Yukon",17821,4,0.279997602908682,4
"Yukon",17826,5,0.270393111397131,4
"Yukon",17837,5,0.342278322502234,4
"Yukon",17844,5,0.264802877829109,4
"Yukon",17846,4,0.24678636945838,4
"Yukon",17847,4,0.257863224194069,4
"Yukon",17852,4,0.235428313064333,4
"Yukon",17858,5,0.490427660513272,4
"Yukon",17860,4,0.251814802907468,4
"Yukon",17862,4,0.386082807452048,4
"Yukon",17866,4,0.32563087591579,4
"Yukon",17870,4,0.411893787729202,4
"Yukon",17874,4,0.505531824920177,4
"Yukon",17895,4,0.365013740678315,4
"Yukon",17903,5,0.358744258132774,4
"Yukon",17911,4,0.277527467112291,4
"Yukon",17921,4,0.253543800075641,4
"Yukon",17931,4,0.304900276978545,4
"Yukon",17932,4,0.267535545561566,4
"Yukon",17934,5,0.239943145753147,4
"Yukon",17937,5,0.322637659240347,4
"Yukon",17942,7,0.265132884155141,4
"Yukon",17952,4,0.388974672500429,4
"Yukon",17957,4,0.267832652500782,4
"Yukon",17960,5,0.258163779091507,4
"Yukon",17975,4,0.328048690192241,4
"Yukon",17976,4,0.254504302956329,4
"Yukon",17996,4,0.22689165663413,4
"Yukon",17999,4,0.244662998046221,4
"Yukon",18004,4,0.235381372386317,4
"Yukon",18008,4,0.286694119258674,4
"Yukon",18029,4,0.229354009323724,4
"Yukon",18032,4,0.286340068356342,4
"Yukon",18034,4,0.248709407342041,4
"Yukon",18056,4,0.363169471190085,4
"Yukon",18081,5,0.260113381092899,4
"Yukon",18098,4,0.298429824797095,4
"Yukon",18101,5,0.402480125466504,4
"Yukon",18104,4,0.250225178023504,4
"Yukon",18129,4,0.247958412773919,4
"Yukon",18157,5,0.249322143822517,4
"Yukon",18176,4,0.271101878012394,4
"Yukon",18178,4,0.281084368546272,4
"Yukon",18183,4,0.255011698639164,4
"Yukon",18186,4,0.277219350301802,4
"Yukon",18199,4,0.329051112154497,4
"Yukon",18227,4,0.386758924038202,4
"Yukon",18228,4,0.231926501531744,4
"Yukon",18231,4,0.242874719585789,4
"Yukon",18242,4,0.260591910419441,4
"Yukon",18255,4,0.364486554162414,4
"Yukon",18261,4,0.257646955260031,4
"Yukon",18263,4,0.326367001869009,4
"Yukon",18267,4,0.262283488792587,4
"Yukon",18279,4,0.302568791731382,4
"Yukon",18287,4,0.250266813876627,4
"Yukon",18295,4,0.255494966314055,4
"Yukon",18296,4,0.281277601327052,4
"Yukon",18300,6,0.275658640977029,4
"Yukon",18307,6,0.278614749742761,4
"Yukon",18320,4,0.238133784172009,4
"Yukon",18322,4,0.354664783542136,4
"Yukon",18323,4,0.248118662741412,4
"Yukon",18326,4,0.267101550815188,4
"Yukon",18332,4,0.250296165152262,4
"Yukon",18334,4,0.229469684188437,4
"Yukon",18345,4,0.2493357737678,4
"Yukon",18353,4,0.284391500345146,4
"Yukon",18376,4,0.3945357268596,4
"Yukon",18389,4,0.231757043808293,4
"Yukon",18392,4,0.378597884885836,4
"Yukon",18397,4,0.495109099690089,4
"Yukon",18400,4,0.292926702489284,4
"Yukon",18407,4,0.397627641964082,4
"Yukon",18423,4,0.285382889606646,4
"Yukon",18431,4,0.27634993478224,4
"Yukon",18450,4,0.263297944402177,4
"Yukon",18452,5,0.262710272399272,4
"Yukon",18456,4,0.272324180732181,4
"Yukon",18471,5,0.282200057239518,4
"Yukon",18472,4,0.262220153322975,4
"Yukon",18482,4,0.229677277258859,4
"Yukon",18483,4,0.23492235711545,4
"Yukon",18489,4,0.266709390394344,4
"Yukon",18492,4,0.278098308686437,4
"Yukon",18506,4,0.256827444377437,4
"Yukon",18514,4,0.22983997816394,4
"Yukon",18516,5,0.340622787052872,4
"Yukon",18518,5,0.277509549482483,4
"Yukon",18523,7,0.259155311285755,4
"Yukon",18524,6,0.290962061066325,4
"Yukon",18531,4,0.262148885955088,4
"Yukon",18532,4,0.265482856889679,4
"Yukon",18537,4,0.290657706984408,4
"Yukon",18538,7,0.244334934450955,4
"Yukon",18539,4,0.252535781096748,4
"Yukon",18551,4,0.258514211524929,4
"Yukon",18553,4,0.235018446213488,4
"Yukon",18555,4,0.381388224495575,4
"Yukon",18559,5,0.27462880330543,4
"Yukon",18560,4,0.231124338418931,4
"Yukon",18575,5,0.362769457316341,4
"Yukon",18591,4,0.279610243023075,4
"Yukon",18601,4,0.267763425376471,4
"Yukon",18626,5,0.250783849411321,4
"Yukon",18633,5,0.240497530333447,4
"Yukon",18667,4,0.277433381639943,4
"Yukon",18676,4,0.228164983818818,4
"Yukon",18690,4,0.271679608284092,4
"Yukon",18695,4,0.277241933110379,4
"Yukon",18708,4,0.254133391565305,4
"Yukon",18710,4,0.263294858077558,4
"Yukon",18714,4,0.347137581015026,4
"Yukon",18730,4,0.238035760005604,4
"Yukon",18734,4,0.283219958112961,4
"Yukon",18735,4,0.359201389355733,4
"Yukon",18736,4,0.258988089795399,4
"Yukon",18750,4,0.257609308488486,4
"Yukon",18751,4,0.347355041131887,4
"Yukon",18753,4,0.287445622716398,4
"Yukon",18756,4,0.365530991446131,4
"Yukon",18759,4,0.351987083769267,4
"Yukon",18777,6,0.246036582092035,4
"Yukon",18781,4,0.23133270196904,4
"Yukon",18782,5,0.427807458730042,4
"Yukon",18792,4,0.212914425129661,4
"Yukon",18793,4,0.285426348062941,4
"Yukon",18799,4,0.280308854919349,4
"Yukon",18807,6,0.249157374808783,4
"Yukon",18817,4,0.343781036188183,4
"Yukon",18818,4,0.506265074158334,4
"Yukon",18834,5,0.268567986317967,4
"Yukon",18836,4,0.274291946313685,4
"Yukon",18840,4,0.276909474130749,4
"Yukon",18845,5,0.343108590932536,4
"Yukon",18852,4,0.251230610626358,4
"Yukon",18853,5,0.431670646130815,4
"Yukon",18856,4,0.269829265687841,4
"Yukon",18870,4,0.24945510816647,4
"Yukon",18873,4,0.269056102790232,4
"Yukon",18884,5,0.276769634847198,4
"Yukon",18892,5,0.36591702762923,4
"Yukon",18898,4,0.276677517305759,4
"Yukon",18907,4,0.286857054318387,4
"Yukon",18911,4,0.264483082288866,4
"Yukon",18912,5,0.287148556660576,4
"Yukon",18918,4,0.247470497819359,4
"Yukon",18920,4,0.286832840721421,4
"Yukon",18923,4,0.251180669599959,4
"Yukon",18925,4,0.268432678229865,4
"Yukon",18944,6,0.329733510407946,4
"Yukon",18982,4,0.276610199723145,4
"Yukon",18994,5,0.325599806479036,4
"Yukon",19012,4,0.267927577548394,4
"Yukon",19014,4,0.273830018899636,4
"Yukon",19016,4,0.283464948121269,4
"Yukon",19017,4,0.277892765709087,4
"Yukon",19032,4,0.248308000037174,4
"Yukon",19034,4,0.473212739360232,4
"Yukon",19040,4,0.272257620911711,4
"Yukon",19045,5,0.282537959414936,4
"Yukon",19050,5,0.272064105711033,4
"Yukon",19067,5,0.409788925609168,4
"Yukon",19071,4,0.259215781679014,4
"Yukon",19092,4,0.272695077190675,4
"Yukon",19094,4,0.274184727141215,4
"Yukon",19096,4,0.320870327979302,4
"Yukon",19107,4,0.250303379242684,4
"Yukon",19127,4,0.280873621253938,4
"Yukon",19130,5,0.263514350226089,4
"Yukon",19142,4,0.264839583524043,4
"Yukon",19152,4,0.283329046474544,4
"Yukon",19153,4,0.284971808556819,4
"Yukon",19155,4,0.242365821677326,4
"Yukon",19170,4,0.283992408811276,4
"Yukon",19171,4,0.247954923721683,4
"Yukon",19173,5,0.237257465448647,4
"Yukon",19176,5,0.239539951233046,4
"Yukon",19177,4,0.246834989415973,4
"Yukon",19183,4,0.273454749407905,4
"Yukon",19189,5,0.328318619726122,4
"Yukon",19192,4,0.239751180262268,4
"Yukon",19197,5,0.258612222214907,4
"Yukon",19207,4,0.340594168653399,4
"Yukon",19208,4,0.240830975418871,4
"Yukon",19213,5,0.347338506782766,4
"Yukon",19219,4,0.258216916049251,4
"Yukon",19221,4,0.234556480214126,4
"Yukon",19222,5,0.339727227443398,4
"Yukon",19246,4,0.2865542198391,4
"Yukon",19249,4,0.283347482581342,4
"Yukon",19251,5,0.251003644274167,4
"Yukon",19252,5,0.274250648301356,4
"Yukon",19258,4,0.24638011517421,4
"Yukon",19269,4,0.360652130035028,4
"Yukon",19274,4,0.284063374792082,4
"Yukon",19275,4,0.27460287099203,4
"Yukon",19283,4,0.267517371655364,4
"Yukon",19294,4,0.319227130205481,4
"Yukon",19307,4,0.361969492999704,4
"Yukon",19308,4,0.332890497330067,4
"Yukon",19309,4,0.29058415008561,4
"Yukon",19323,5,0.266337288703957,4
"Yukon",19357,4,0.282741463988027,4
"Yukon",19373,4,0.353445966485807,4
"Yukon",19377,4,0.405473367195862,4
"Yukon",19381,4,0.27513416871973,4
"Yukon",19383,4,0.420179482691596,4
"Yukon",19397,4,0.284931035204824,4
"Yukon",19398,4,0.349097200436905,4
"Yukon",19399,4,0.229277183370527,4
"Yukon",19406,4,0.25708862783373,4
"Yukon",19424,4,0.346785357967847,4
"Yukon",19442,4,0.262015476053106,4
"Yukon",19444,5,0.28126910374298,4
"Yukon",19449,4,0.286751508233831,4
"Yukon",19457,4,0.268947955265754,4
"Yukon",19490,6,0.255701781164152,4
"Yukon",19497,4,0.286845372047523,4
"Yukon",19514,4,0.339567974453606,4
"Yukon",19518,4,0.246795996866786,4
"Yukon",19528,4,0.310630010798208,4
"Yukon",19530,4,0.248224160711855,4
"Yukon",19533,5,0.266886024455443,4
"Yukon",19537,4,0.240847987604689,4
"Yukon",19539,4,0.337912188222265,4
"Yukon",19545,4,0.267701658295665,4
"Yukon",19546,4,0.255856453727481,4
"Yukon",19554,4,0.242869225193194,4
"Yukon",19555,6,0.295832305484895,4
"Yukon",19558,4,0.294185670029347,4
"Yukon",19569,4,0.330378131853413,4
"Yukon",19570,4,0.262100292374437,4
"Yukon",19583,4,0.257361187718128,4
"Yukon",19585,6,0.307049694785392,4
"Yukon",19588,4,0.355054067968551,4
"Yukon",19592,4,0.263742252438394,4
"Yukon",19595,4,0.26908019129096,4
"Yukon",19611,4,0.294497809317333,4
"Yukon",19619,6,0.271192536789125,4
"Yukon",19622,6,0.273987503107933,4
"Yukon",19639,4,0.277409690168062,4
"Yukon",19646,5,0.277589947681336,4
"Yukon",19660,4,0.364125558658268,4
"Yukon",19663,4,0.264279147486637,4
"Yukon",19691,6,0.245901511789879,4
"Yukon",19692,4,0.206349526484578,4
"Yukon",19700,5,0.258849174430315,4
"Yukon",19701,7,0.27745839334203,4
"Yukon",19705,4,0.269272860188982,4
"Yukon",19709,4,0.284729813296098,4
"Yukon",19729,4,0.260454863581174,4
"Yukon",19745,4,0.280335541573297,4
"Yukon",19757,4,0.263784845185053,4
"Yukon",19762,4,0.240682046656185,4
"Yukon",19772,4,0.267881423263775,4
"Yukon",19775,4,0.269695203090901,4
"Yukon",19780,5,0.280519210455127,4
"Yukon",19781,4,0.239219852183638,4
"Yukon",19791,5,0.240093705585348,4
"Yukon",19795,4,0.280965486417102,4
"Yukon",19797,4,0.281356107172963,4
"Yukon",19801,4,0.333355323503382,4
"Yukon",19829,5,0.26516372877785,4
"Yukon",19840,4,0.272224541037336,4
"Yukon",19849,4,0.286618488077386,4
"Yukon",19853,7,0.266485869577782,4
"Yukon",19858,4,0.272722019832773,4
"Yukon",19873,4,0.32897085671685,4
"Yukon",19883,5,0.244884501095443,4
"Yukon",19886,4,0.336431084127182,4
"Yukon",19887,5,0.255415000237728,4
"Yukon",19892,4,0.279486705507819,4
"Yukon",19897,4,0.435409033461689,4
"Yukon",19899,4,0.233549182828741,4
"Yukon",19901,5,0.274390304610052,4
"Yukon",19902,4,0.273158455757066,4
"Yukon",19917,5,0.285063460430177,4
"Yukon",19926,4,0.280267604007161,4
"Yukon",19933,4,0.249350903815239,4
"Yukon",19937,4,0.245367938176335,4
"Yukon",19941,4,0.405361962602102,4
"Yukon",19958,4,0.268691749288951,4
"Yukon",19966,5,0.276656436468695,4
"Yukon",19967,4,0.272210082417033,4
"Yukon",19976,4,0.317348972795393,4
"Yukon",19977,4,0.270145197105693,4
"Yukon",19982,5,0.274178331333256,4
"Yukon",19988,4,0.408529426597186,4
"Yukon",19991,4,0.437753269231565,4
"Yukon",19993,4,0.277957834417921,4
"Yukon",20007,4,0.254498378090392,4
"Yukon",20010,4,0.259332799076073,4
"Yukon",20023,4,0.274430235869944,4
"Yukon",20027,4,0.278901260618201,4
"Yukon",20036,6,0.279147503049843,4
"Yukon",20040,6,0.308170780783356,4
"Yukon",20046,4,0.26236439672472,4
"Yukon",20050,4,0.239645889818773,4
"Yukon",20053,5,0.415288968344613,4
"Yukon",20056,4,0.280992561557964,4
"Yukon",20062,4,0.404264096765821,4
"Yukon",20077,4,0.279085524444226,4
"Yukon",20088,4,0.261925771979359,4
"Yukon",20090,4,0.284014119005872,4
"Yukon",20095,5,0.286929963717883,4
"Yukon",20104,4,0.244368079336583,4
"Yukon",20109,4,0.292963507514739,4
"Yukon",20114,4,0.280797533411447,4
"Yukon",20122,5,0.272805362366145,4
"Yukon",20124,4,0.335481026989961,4
"Yukon",20125,4,0.419330513079657,4
"Yukon",20135,4,0.251346944384212,4
"Yukon",20137,4,0.286428737172087,4
"Yukon",20143,4,0.312073697437619,4
"Yukon",20164,4,0.276881153177502,4
"Yukon",20166,5,0.282042886096356,4
"Yukon",20169,4,0.393931800391538,4
"Yukon",20193,4,0.233662663706986,4
"Yukon",20197,4,0.274810840281536,4
"Yukon",20201,4,0.400908643464342,4
"Yukon",20205,4,0.27531188168734,4
"Yukon",20208,4,0.395885105597589,4
"Yukon",20214,4,0.419131703528753,4
"Yukon",20215,6,0.274422797466888,4
"Yukon",20217,5,0.275757953815884,4
"Yukon",20247,4,0.277276517411373,4
"Yukon",20249,4,0.275526765196452,4
"Yukon",20254,4,0.265328634816214,4
"Yukon",20258,4,0.261558039829684,4
"Yukon",20261,4,0.243616207228098,4
"Yukon",20264,4,0.267170687254496,4
"Yukon",20266,4,0.238280471851183,4
"Yukon",20268,5,0.286405336032017,4
"Yukon",20269,4,0.269092545374327,4
"Yukon",20273,4,0.29792163621319,4
"Yukon",20282,5,0.274011473817391,4
"Yukon",20287,4,0.404426106741264,4
"Yukon",20288,4,0.238379592700992,4
"Yukon",20290,5,0.262108385126183,4
"Yukon",20306,4,0.246871066749229,4
"Yukon",20310,4,0.400126126007054,4
"Yukon",20317,4,0.274845414026955,4
"Yukon",20320,4,0.286513712022169,4
"Yukon",20324,4,0.281563434709459,4
"Yukon",20325,5,0.276784292230615,4
"Yukon",20331,4,0.280836255948473,4
"Yukon",20338,4,0.267351974948857,4
"Yukon",20339,5,0.240771005194304,4
"Yukon",20355,5,0.247275898902776,4
"Yukon",20357,4,0.265361533810581,4
"Yukon",20360,4,0.273358257834312,4
"Yukon",20362,4,0.281381659902769,4
"Yukon",20368,4,0.284480483925468,4
"Yukon",20384,6,0.30457721260399,4
"Yukon",20389,5,0.274888764930555,4
"Yukon",20391,4,0.244366899900272,4
"Yukon",20396,4,0.404121063442497,4
"Yukon",20402,6,0.24943714122072,4
"Yukon",20414,4,0.249130226930725,4
"Yukon",20419,4,0.282498187243033,4
"Yukon",20425,4,0.284114724326887,4
"Yukon",20427,4,0.249827772351364,4
"Yukon",20438,4,0.241992261593776,4
"Yukon",20439,6,0.251462233597373,4
"Yukon",20441,4,0.398247860715503,4
"Yukon",20448,4,0.265264127821203,4
"Yukon",20455,4,0.299412151649076,4
"Yukon",20465,4,0.265333319703783,4
"Yukon",20469,4,0.276509975362239,4
"Yukon",20470,4,0.26427020689724,4
"Yukon",20472,4,0.399505333543115,4
"Yukon",20500,4,0.249736078057987,4
"Yukon",20520,4,0.391267186161808,4
"Yukon",20531,4,0.271527080153461,4
"Yukon",20555,4,0.252740571505032,4
"Yukon",20558,4,0.246777925635122,4
"Yukon",20560,6,0.284625776769994,4
"Yukon",20567,4,0.276040278344848,4
"Yukon",20570,5,0.28413328191438,4
"Yukon",20579,4,0.402956495158211,4
"Yukon",20581,5,0.247398734798212,4
"Yukon",20591,5,0.283380800553289,4
"Yukon",20592,4,0.387354226856726,4
"Yukon",20595,4,0.271856799980047,4
"Yukon",20608,4,0.27615406739088,4
"Yukon",20613,5,0.278887889934467,4
"Yukon",20614,4,0.262885639211332,4
"Yukon",20616,5,0.277346625169204,4
"Yukon",20619,5,0.33687891269,4
