basin,reachid,stream_order,n_upstream_reaches,n_unit_reaches,is_outlet,in_domain,nested,mean_production,sd_production,cv,n_years,prod_2017,prod_2018,prod_2019,prod_2020,prod_2021,prod_2022
Kusko,569,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,571,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,572,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,575,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,577,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,580,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,582,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,583,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,584,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,586,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,587,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,588,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,589,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,590,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,591,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,593,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,594,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,596,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,599,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,600,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,601,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,603,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,605,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,607,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,609,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,611,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,615,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,618,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,619,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,620,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,621,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,622,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,625,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,626,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,628,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,630,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,633,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,634,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,636,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,639,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,640,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,646,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,650,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,651,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,652,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,653,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,654,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,655,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,659,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,661,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,663,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,664,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,666,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,668,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,670,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,671,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,675,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,676,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,677,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,678,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,679,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,681,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,682,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,685,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,686,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,688,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,689,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,690,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,691,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,692,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,695,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,700,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,701,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,702,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,703,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,706,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,709,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,713,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,715,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,716,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,717,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,719,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,720,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,722,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,723,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,728,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,731,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,732,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,733,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,734,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,735,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,737,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,739,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,744,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,746,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,749,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,752,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,754,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,762,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,764,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,765,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,766,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,767,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,769,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,770,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,773,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,776,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,778,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,779,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,780,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,783,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,784,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,786,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,790,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,791,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,792,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,793,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,797,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,799,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,801,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,802,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,803,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,804,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,805,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,806,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,808,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,811,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,812,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,814,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,816,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,817,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,821,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,824,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,826,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,831,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,835,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,838,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,845,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,847,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,849,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,850,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,851,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,853,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,856,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,857,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,858,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,860,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,863,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,866,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,867,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,868,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,869,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,872,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,875,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,876,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,878,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,879,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,881,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,883,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,884,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,885,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,886,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,887,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,889,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,892,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,896,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,897,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,899,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,902,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,904,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,908,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,911,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,913,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,914,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,916,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,917,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,918,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,919,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,924,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,926,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,932,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,933,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,935,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,936,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,937,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,939,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,943,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,946,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,953,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,954,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,957,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,960,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,961,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,965,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,968,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,969,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,971,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,972,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,975,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,976,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,978,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,980,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,984,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,985,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,989,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,990,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,993,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,994,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,996,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,998,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,999,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1000,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1002,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1005,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1015,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1016,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1017,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1018,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1020,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1021,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1024,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1026,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1027,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1028,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1029,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1030,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1034,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1035,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1036,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1037,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1038,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1040,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1041,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1042,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1045,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1047,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1049,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1050,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1051,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1053,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1054,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1055,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1056,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1057,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1059,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1064,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1065,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1066,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1068,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1070,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1072,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1074,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1077,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1078,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1079,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1081,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1082,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1085,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1088,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1089,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1091,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1099,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1101,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1104,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1105,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1106,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1108,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1110,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1111,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1116,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1118,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1121,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1122,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1127,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1128,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1129,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1130,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1131,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1135,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1136,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1137,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1138,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1139,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1141,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1142,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1143,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1144,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1147,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1148,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1149,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1150,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1153,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1154,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1155,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1157,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1158,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1159,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,1161,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1163,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,1164,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
