year_2015,year_2016,year_2017,year_2019,year_2021,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
1.819325788185e-4,1.9720365221163e-4,1.8413076116823e-4,1.0594202322778e-4,1.8000990054453e-4,3.63510798351097e-5,1.475949993009633e-4,0.2462893729955284,0.030915317248829392,-1.3072891043399993e-5,1.5271073393129976e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,2.0377710728536e-4,1.7704880881561e-4,2.2512679935905e-4,2.2501237568066e-4,2.9342768145772295e-5,1.699164776254387e-4,0.1726893621844907,0.0217348471909836,-2.6728298469750006e-5,4.4586100819179986e-5
1.9709362705337e-4,2.169240174328e-4,1.8413076116823e-4,1.8539854064863e-4,4.9502722649745e-4,1.3442493737263132e-4,2.3549985169551854e-4,0.5708068875832306,0.0715569233181374,-3.279325626457001e-5,1.9830390379430013e-5
1.5161048234875e-4,1.9063019713791e-4,1.2039318999461e-4,2.2512679935905e-4,1.950107255899e-4,4.084826353662892e-5,1.5393660966114147e-4,0.2653576925368672,0.0333044061005619,-7.023700714330002e-5,3.901971478916002e-5
1.8951310293593e-4,2.0377710728536e-4,1.8413076116823e-4,1.8539854064863e-4,4.650255764067e-4,1.229279831748881e-4,2.2512884526995635e-4,0.5460339079493912,0.06845122623328512,-1.964634611713e-5,1.4264004349429993e-5
0,0,0,0,0,0,0,NA,0,0,0
4.54831447046249e-5,5.25876405897704e-5,1.41639047052491e-5,5.29710116138943e-5,1.2000660036302e-4,3.864289505800344e-5,5.397586617242703e-5,0.7159291327453257,0.08953837047606658,-3.84237358845213e-5,7.104495885145499e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
7.58052411743748e-6,2.62938202948852e-5,7.08195235262457e-6,1.32427529034736e-5,3.0001650090755e-5,1.0682945817554206e-5,1.581394092945501e-5,0.6755397573071855,0.08445630686171146,-1.921186794226063e-5,1.8713296177447722e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,2.0377710728536e-4,2.6911418939973e-4,1.8539854064863e-4,7.50041252268875e-5,7.127474500043513e-5,1.5936319831829878e-4,0.4472472048287892,0.05604534340212716,6.533708211436999e-5,5.2166624936610004e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.5192507409962e-4,4.5356840008677e-4,2.620322370471e-4,3.1782606968336e-4,2.1001155063528e-4,1.775030417352783e-4,3.4547772888123473e-4,0.5137901140837322,0.06452605727323761,-1.9153616303967e-4,-1.9835667401285005e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.9886140527756e-4,4.2070112471816e-4,3.2576980822073e-4,2.3836955226252e-4,2.5501402577141e-4,1.4784057263636286e-4,3.3109274814779047e-4,0.44652313728831955,0.05610509831566926,-9.493131649743002e-5,-1.781602805594e-4
0,0,0,0,0,0,0,NA,0,0,0
1.9709362705337e-4,1.9720365221163e-4,1.8413076116823e-4,1.8539854064863e-4,4.650255764067e-4,1.227244841843079e-4,2.2526277361214467e-4,0.544805882553918,0.06829784024615038,-1.3072891043399993e-5,1.1002515825999401e-7
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.4402995823131e-4,1.4461601162186e-4,9.9147332936744e-5,1.456702819382e-4,3.300181509983e-4,9.013917399730776e-5,1.5893681828728695e-4,0.5671384073788132,0.07103137063835302,-4.546867868511599e-5,5.860533905499945e-7
0,0,0,0,0,0,0,NA,0,0,0
5.30636688220624e-5,2.62938202948852e-5,9.20653805841194e-5,6.62137645173679e-5,4.50024751361325e-5,2.4574704419621377e-5,5.1202302295698126e-5,0.4799531137818792,0.06003894123724364,6.57715602892342e-5,-2.67698485271772e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,4.60141855160491e-5,6.37375711736211e-5,1.3242752903473e-4,2.1001155063528e-4,6.494375980432741e-5,1.0261356828178247e-4,0.6328964180057387,0.0792018391229639,1.7723385657572e-5,-5.2532628010638106e-5
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.0377710728536e-4,2.0537661822611e-4,1.8539854064863e-4,4.3502392631594e-4,1.0824955284017236e-4,2.1995972068911872e-4,0.4921335256338476,0.06170915545983393,1.5995109407499917e-6,2.1844528466859984e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.4870410940212e-4,2.0377710728536e-4,1.3455709469986e-4,1.8539854064863e-4,1.0500577531764e-4,9.426729400048654e-5,1.7861832022568277e-4,0.5277582606385537,0.06612607361001668,-6.922001258549999e-5,-1.4492700211676e-4
7.58052411743748e-6,1.97203652211639e-5,7.08195235262457e-6,1.32427529034736e-5,0,7.386512232419136e-6,9.168684471186448e-6,0.8056239971646996,0.10071102224449974,-1.2638412868539331e-5,1.213984110372642e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,1.9063019713791e-4,9.9147332936744e-5,1.456702819382e-4,6.000330018151e-5,5.1528653671470195e-5,1.1769512872200237e-4,0.43781466770117256,0.054829816700278325,-9.148286420116601e-5,3.143919067173e-5
0,0,0,0,0,0,0,NA,0,0,0
1.21288385879e-4,1.7090983191675e-4,2.7619614175235e-4,1.8539854064863e-4,1.2000660036302e-4,6.378565960203507e-5,1.562641933602975e-4,0.40819114238771786,0.05116062396765499,1.0528630983560003e-4,4.962144603774999e-5
0,0,0,0,0,0,0,NA,0,0,0
6.5192507409962e-4,4.6671531023421e-4,2.6911418939973e-4,3.1782606968336e-4,2.1001155063528e-4,1.7781415942701677e-4,3.489010589132028e-4,0.5096406413350902,0.06401036859343533,-1.9760112083448e-4,-1.8520976386541003e-4
0,0,0,0,0,0,0,NA,0,0,0
2.5773781999287e-4,3.089523884649e-4,2.4786833234186e-4,3.5755432839378e-4,4.9502722649745e-4,1.0043020631965895e-4,2.945950503350865e-4,0.3409093472732309,0.042871439078197064,-6.108405612303996e-5,5.1214568472029976e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.5015729587543e-4,3.418196638335e-4,2.620322370471e-4,3.0458331677989e-4,3.300181509983e-4,4.0530492381770806e-5,2.5485685948599846e-4,0.1590323778748341,0.020102046986404512,-7.97874267864e-5,9.166236795807e-5
2.3499624764056e-4,2.7608511309629e-4,1.6996685646299e-4,3.4431157549031e-4,4.9502722649745e-4,1.2411893161600216e-4,2.740843251339337e-4,0.4528494344043585,0.056846003085037004,-1.061182566333e-4,4.108886545573e-5
0,0,0,0,0,0,0,NA,0,0,0
2.1225467528824e-4,2.2349747250652e-4,1.5580295175774e-4,3.0458331677989e-4,4.5002475136132e-4,1.1417086544119684e-4,2.4338900552248448e-4,0.46908801486782703,0.058848967238310554,-6.769452074878001e-5,1.124279721828001e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-5,6.5734550737213e-6,0,3.97282587104207e-5,3.0001650090755e-5,1.641914665108555e-5,1.798059312680959e-5,0.913159345483666,0.1141606512044442,-6.5734550737213e-6,-8.5875931611537e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.9886140527756e-4,4.2070112471816e-4,3.2576980822073e-4,2.3836955226252e-4,2.5501402577141e-4,1.4784057263636286e-4,3.3109274814779047e-4,0.44652313728831955,0.05610509831566926,-9.493131649743002e-5,-1.781602805594e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.27415723523124e-5,4.60141855160491e-5,9.9147332936744e-5,7.94565174208414e-5,3.0001650090755e-5,3.275767717666398e-5,5.168648924889431e-5,0.6337764017772737,0.079267275900252,5.31331474206949e-5,2.32726131637367e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.2741572352312e-4,2.1035056235908e-4,2.0537661822611e-4,1.8539854064863e-4,3.9002145117981e-4,8.314906897947445e-5,2.1695199415270406e-4,0.38326021986665426,0.0480973604782154,-4.973944132970014e-6,-1.7065161164039986e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.9564044058006e-4,1.8405674206419e-4,9.9147332936744e-5,1.8539854064863e-4,1.6500907549915e-4,7.072668704484373e-5,1.6666313646226963e-4,0.4243691109272706,0.05319196911031331,-8.4909409127446e-5,-1.1158369851587002e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.4402995823131e-4,2.0377710728536e-4,2.2662247528398e-4,2.1188404645557e-4,1.2000660036302e-4,4.647757900692819e-5,1.5879962777102803e-4,0.29268065460420256,0.03672403149982497,2.284536799862001e-5,5.9747149054049996e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.2886890999643e-4,2.0377710728536e-4,1.8413076116823e-4,2.1188404645557e-4,1.5000825045377e-4,3.5432676210178695e-5,1.5235029192825643e-4,0.2325737336090197,0.029205023206564686,-1.964634611713e-5,7.490819728893e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.3664438265396e-4,1.1331123764199e-4,1.7215578774515e-4,1.3500742540839e-4,4.7441093307797295e-5,1.477487509292979e-4,0.321093024539336,0.04026590822448014,-1.2333314501196998e-4,5.4711803835459985e-5
1.819325788185e-4,2.169240174328e-4,2.8327809410498e-4,3.3106882258683e-4,3.4501897604368e-4,7.087482694132401e-5,2.38182885988019e-4,0.29756473328184097,0.03740400168546964,6.635407667217997e-5,3.4991438614299995e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.5773781999287e-4,3.4839311890722e-4,3.3285176057335e-4,3.8403983420073e-4,4.2002310127057e-4,6.095331497803345e-5,3.006664916537956e-4,0.20272732968267895,0.02560399939053194,-1.554135833387e-5,9.065529891435001e-5
1.21288385879e-4,1.7090983191675e-4,2.3370442763661e-4,1.1918477613126e-4,1.2000660036302e-4,5.017874352370783e-5,1.3587879424172464e-4,0.36929046805082205,0.04628020245131426,6.279459571986002e-5,4.962144603774999e-5
3.1838201293237e-4,2.169240174328e-4,1.0622928528936e-4,2.2512679935905e-4,1.950107255899e-4,7.581096777656672e-5,1.895806347300078e-4,0.39988771999066935,0.050151848054222424,-1.1069473214344001e-4,-1.0145799549956999e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
4.7757301939856e-4,3.4839311890722e-4,2.4786833234186e-4,1.8539854064863e-4,2.5501402577141e-4,1.136974259805669e-4,2.713240771747078e-4,0.41904657767381326,0.052618230776754524,-1.0052478656535999e-4,-1.2917990049133996e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.0612733764412e-4,5.25876405897704e-5,8.49834282314949e-5,2.64855058069471e-5,4.50024751361325e-5,3.205022557219305e-5,5.787276883010966e-5,0.5538049452287165,0.06927625682631591,3.23957876417245e-5,-5.35396970543496e-5
2.6531834411031e-4,3.418196638335e-4,2.620322370471e-4,3.5755432839378e-4,4.8002640145208e-4,8.883420706504199e-5,2.9926419698363534e-4,0.2968420812126073,0.03736711632393659,-7.97874267864e-5,7.650131972318996e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.6677153058362e-4,2.1035056235908e-4,9.9147332936744e-5,1.5891303484168e-4,1.0500577531764e-4,4.6352283290767776e-5,1.3109008655492197e-4,0.3535910648083054,0.04431358692677373,-1.11203229422336e-4,4.357903177546e-5
1.3644943411387e-4,2.0377710728536e-4,2.3370442763661e-4,2.1188404645557e-4,1.2000660036302e-4,4.988785008343609e-5,1.5928491098964436e-4,0.3131988445953896,0.03928922987153964,2.9927320351250017e-5,6.732767317148999e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.1035056235908e-4,1.7704880881561e-4,1.456702819382e-4,4.2002310127057e-4,1.1031300723647173e-4,2.0755639007307195e-4,0.531484514630627,0.0666171761701423,-3.330175354347001e-5,2.841798354057999e-5
0,0,0,0,0,0,0,NA,0,0,0
8.33857652918123e-5,7.23080058109343e-5,9.9147332936744e-5,1.456702819382e-4,2.1001155063528e-4,5.65439174452241e-5,1.1117780900969911e-4,0.5085899600727986,0.0636710255919833,2.6839327125809708e-05,-1.1077759480878011e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.5337826057293e-4,3.7468693920211e-4,2.8327809410498e-4,2.3836955226252e-4,2.2501237568066e-4,1.354381585966937e-4,3.016938967366489e-4,0.4489257491175527,0.056379700799338656,-9.140884509713004e-5,-1.7869132137081996e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,2.0377710728536e-4,2.4078637998923e-4,2.2512679935905e-4,1.2000660036302e-4,5.398123889586105e-5,1.633545933343985e-4,0.33045436797334254,0.04144973126583542,3.7009272703869995e-5,6.732767317148999e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.9720365221163e-4,1.9829466587348e-4,2.1188404645557e-4,1.5000825045377e-4,3.3300978581981246e-5,1.545235046150502e-4,0.2155075285468112,0.02707364913488957,1.0910136618500193e-6,6.075421809775998e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.5192507409962e-4,4.6671531023421e-4,2.7619614175235e-4,3.1782606968336e-4,2.1001155063528e-4,1.7670376275393817e-4,3.4989631819312635e-4,0.5050174968014552,0.06343334637860089,-1.9051916848185997e-4,-1.8520976386541003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
4.54831447046249e-5,8.54549159583769e-5,7.08195235262457e-5,2.1188404645557e-4,1.0500577531764e-4,6.424309238409834e-5,9.714841639109264e-5,0.6612881071110148,0.08274601825321906,-1.4635392432131195e-5,3.997177125375199e-5
0,0,0,0,0,0,0,NA,0,0,0
2.27415723523124e-5,1.97203652211639e-5,4.9573666468372e-5,1.32427529034736e-5,7.50041252268875e-5,2.5808210682394376e-5,3.4348448809100626e-5,0.7513646635348635,0.0939506378345659,2.98533012472081e-5,-3.0212071311485e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.5192507409962e-4,4.6671531023421e-4,2.7619614175235e-4,3.1782606968336e-4,2.1001155063528e-4,1.7670376275393817e-4,3.4989631819312635e-4,0.5050174968014552,0.06343334637860089,-1.9051916848185997e-4,-1.8520976386541003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.6677153058362e-4,2.1035056235908e-4,9.9147332936744e-5,1.5891303484168e-4,9.0004950272265e-5,5.016269438013937e-5,1.2922501756225472e-4,0.38818098326799044,0.04863569479886578,-1.11203229422336e-4,4.357903177546e-5
6.3676402586474e-4,4.5356840008677e-4,3.0452395116285e-4,3.7079708129726e-4,3.7502062613443e-4,1.2802479574284653e-4,3.781164800481494e-4,0.3385856012584901,0.04265405207735339,-1.4904444892392e-4,-1.8319562577797e-4
9.85468135266872e-5,1.0517528117954e-4,1.9829466587348e-4,1.1918477613126e-4,1.0500577531764e-4,4.1527680302518126e-5,1.112891653885209e-4,0.37315115229358675,0.0467412720564133,9.311938469394001e-5,6.628467652852795e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.06441929394998e-5,2.62938202948852e-5,2.83278094104983e-5,9.2699270324315e-5,9.0004950272265e-5,3.204826191578075e-5,5.5003050859540675e-5,0.5826633507588743,0.07288104651436139,2.0339891156131e-6,-3.43503726446146e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.4321783772768e-4,2.6911418939973e-4,4.502535987181e-4,4.0502227622519e-4,1.1317357661477219e-4,2.7711900958399537e-4,0.4083934075279272,0.05129165507437689,2.5896351672049985e-5,6.128525890917999e-5
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,2.1035056235908e-4,2.6911418939973e-4,3.7079708129726e-4,3.4501897604368e-4,7.99730513548769e-5,2.4412782723175948e-4,0.3275867903373242,0.04116196064099331,5.876362704064999e-5,2.083745942315e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.2886890999643e-4,1.9720365221163e-4,2.0537661822611e-4,2.2512679935905e-4,1.2000660036302e-4,4.764527174057306e-5,1.5403797531613551e-4,0.3093086081064726,0.03879835924171069,8.17296601448e-6,6.83347422152e-5
0,0,0,0,0,0,0,NA,0,0,0
2.5773781999287e-4,2.8923202324373e-4,2.0537661822611e-4,3.5755432839378e-4,4.5002475136132e-4,9.481210128530724e-5,2.757896070838529e-4,0.34378417043278914,0.043214337210297014,-8.385540501762003e-5,3.149420325086001e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
8.33857652918123e-5,7.88814608846556e-5,1.6996685646299e-4,1.0594202322778e-4,1.0500577531764e-4,3.641708715237572e-5,9.659982805620894e-5,0.37698915086252083,0.04720816870736429,9.108539557833441e-5,-4.504304407156704e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.7435205470106e-4,2.3664438265396e-4,1.0622928528936e-4,1.7215578774515e-4,1.2000660036302e-4,5.1723400150632504e-5,1.435185851505304e-4,0.3603951369530439,0.04517497088113721,-1.304150973646e-4,6.22923279529e-5
1.21288385879e-4,1.9720365221163e-4,2.4078637998923e-4,1.5891303484168e-4,1.2000660036302e-4,5.176382725981041e-5,1.4832698009072839e-4,0.3489845692816479,0.043752857267785376,4.35827277776e-5,7.591526633262999e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.4321783772768e-4,2.6911418939973e-4,4.502535987181e-4,4.0502227622519e-4,1.1317357661477219e-4,2.7711900958399537e-4,0.4083934075279272,0.05129165507437689,2.5896351672049985e-5,6.128525890917999e-5
7.58052411743748e-6,1.97203652211639e-5,5.66556188209966e-5,1.32427529034736e-5,7.50041252268875e-5,2.96917680086102e-5,3.364919238309488e-5,0.8823916981593632,0.11032840531325562,3.69352535998327e-5,1.213984110372642e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.6531834411031e-4,3.7468693920211e-4,3.1160590351548e-4,3.972825871042e-4,4.0502227622519e-4,6.0238196542458966e-5,3.0235904111662484e-4,0.199227369950628,0.025167985404805547,-6.308103568663002e-5,1.0936859509179999e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.30636688220624e-5,7.23080058109343e-5,9.9147332936744e-5,9.2699270324315e-5,1.0500577531764e-4,2.1442548987339057e-5,7.394443369983913e-5,0.2899819217546554,0.03631244159881929,2.6839327125809708e-05,1.9244336988871894e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.4402995823131e-4,1.7090983191675e-4,1.5580295175774e-4,2.2512679935905e-4,2.2501237568066e-4,3.852694932773126e-5,1.5990147771220687e-4,0.24094179665476673,0.03025763837484402,-1.5106880159009993e-5,2.6879873685439992e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
4.54831447046249e-5,5.25876405897704e-5,7.08195235262457e-5,3.97282587104207e-5,1.950107255899e-4,6.494955290396758e-5,7.809647433748821e-5,0.8316579391701197,0.10402557681131026,1.8231882936475298e-5,7.104495885145499e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.79026205871874e-5,3.94407304423278e-5,8.49834282314949e-5,3.97282587104207e-5,1.6500907549915e-4,5.4939693748773086e-5,7.033396786989231e-5,0.781126039275981,0.09770229713138379,4.55426977891671e-5,1.538109855140397e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
