tributary_group_id,year,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,mean_str_order,min_str_order,max_str_order,stream_order
4_11607_4,2019,0.0011732563984815044,233.21286735176255,2,4,4,4,4
4_11741_4,2019,0.0014206386116035726,282.38601938288855,4,4,4,4,4
4_11823_4,2019,0.007504133591008746,1491.6266504191722,12,4,4,4,4
4_11887_4,2019,0.001772301923227605,352.28754248764403,4,4,4,4,4
4_11937_4,2019,0.0041787337798430664,830.6236283545257,7,4,4,4,4
4_12036_4,2019,0.0018236934058956443,362.5028330635007,5,4,4,4,4
4_12097_4,2019,4.15896861302784e-4,82.66948270859959,1,4,4,4,4
4_12336_4,2019,0.0013289950739677312,264.16966683286176,4,4,4,4,4
4_12686_4,2019,0.008266561847386103,1643.1775646523251,13,4,4,4,4
4_12837_4,2019,0.003310883277450806,658.1175125920065,6,4,4,4,4
4_13213_4,2019,0.002591864855733409,515.1953448335526,7,4,4,4,4
4_13346_4,2019,2.880297780080104e-4,57.252831093764264,1,4,4,4,4
4_13365_4,2019,5.383267284286242e-4,107.00535711667132,1,4,4,4,4
4_13370_4,2019,0.01356636768061225,2696.641169346019,30,4,4,4,4
4_1345_4,2019,0.002182920217885914,433.90778339005465,10,4,4,4,4
4_13480_4,2019,6.988276059398861e-4,138.90875854309493,1,4,4,4,4
4_13526_4,2019,3.448405010375405e-4,68.54532575323609,1,4,4,4,4
4_13590_4,2019,0.006578527501140199,1307.640225511642,9,4,4,4,4
4_13630_4,2019,0.012900746395020606,2564.332963923826,18,4,4,4,4
4_14290_4,2019,6.57029897722399e-4,130.60046088987212,1,4,4,4,4
4_14436_4,2019,0.00570152918231622,1133.3157616857245,9,4,4,4,4
4_14501_4,2019,0.013176828735263104,2619.210955023188,24,4,4,4,4
4_14836_4,2019,0.005368573572422781,1067.1328432847658,12,4,4,4,4
4_14989_4,2019,8.061435804876421e-4,160.24038406785056,1,4,4,4,4
4_15303_4,2019,0.003706791411671849,736.8137560636601,5,4,4,4,4
4_15337_4,2019,0.007539073525279106,1498.571800913829,13,4,4,4,4
4_15482_4,2019,0,0,1,4,4,4,4
4_15582_4,2019,0.002575731869457968,511.98852661963804,4,4,4,4,4
4_15645_4,2019,3.4226144761851317e-4,68.03267698892233,1,4,4,4,4
4_15665_4,2019,0.006656414367991642,1323.122109583173,14,4,4,4,4
4_15669_4,2019,0,0,1,4,4,4,4
4_15821_4,2019,2.0269185060357248e-4,40.28986991187451,1,4,4,4,4
4_15835_4,2019,0.02095533135076829,4165.375033917616,31,4,4,4,4
4_15841_4,2019,0.01280960104213253,2546.2156375488507,22,4,4,4,4
4_16056_4,2019,0.0012276345182993518,244.02182374043537,8,4,4,4,4
4_16174_4,2019,3.2211510191271355e-6,0.6402810726759772,6,4,4,4,4
4_16441_4,2019,2.425246338957539e-4,48.20759157799459,8,4,4,4,4
4_16495_4,2019,3.7228469746473704e-5,7.400051845385565,20,4,4,4,4
4_16665_4,2019,1.4163010219494355e-6,0.2815238193369771,1,4,4,4,4
4_16724_4,2019,0.0035362201238641443,702.9086189009715,39,4,4,4,4
4_1767_4,2019,0,0,1,4,4,4,4
4_1822_4,2019,0,0,1,4,4,4,4
4_1923_4,2019,0,0,2,4,4,4,4
4_2086_4,2019,0,0,1,4,4,4,4
4_2190_4,2019,0,0,4,4,4,4,4
4_2287_4,2019,0,0,26,4,4,4,4
4_2332_4,2019,0.002924000066703408,581.2151892589031,14,4,4,4,4
4_2547_4,2019,0.003359476872335783,667.7766558216729,9,4,4,4,4
4_2598_4,2019,0,0,16,4,4,4,4
4_2794_4,2019,0,0,3,4,4,4,4
4_2962_4,2019,0,0,1,4,4,4,4
4_3272_4,2019,0,0,6,4,4,4,4
4_364_4,2019,0,0,29,4,4,4,4
4_368_4,2019,0,0,2,4,4,4,4
4_4021_4,2019,0,0,3,4,4,4,4
4_4149_4,2019,0,0,1,4,4,4,4
4_4203_4,2019,0,0,1,4,4,4,4
4_4223_4,2019,0,0,8,4,4,4,4
4_4224_4,2019,0,0,2,4,4,4,4
4_462_4,2019,0,0,3,4,4,4,4
4_5168_4,2019,0,0,27,4,4,4,4
4_5188_4,2019,0,0,3,4,4,4,4
4_5358_4,2019,0,0,5,4,4,4,4
4_5363_4,2019,0.001835492669443774,364.84821987601674,9,4,4,4,4
4_5420_4,2019,0,0,1,4,4,4,4
4_5473_4,2019,0,0,2,4,4,4,4
4_5643_4,2019,0.0016021468498814925,318.4651379383438,3,4,4,4,4
4_5941_4,2019,0.001338195594436232,265.9984910884676,4,4,4,4,4
4_5992_4,2019,0.0021648191725993395,430.3097662142611,6,4,4,4,4
4_6019_4,2019,0.014042356503307173,2791.25537158838,22,4,4,4,4
4_6151_4,2019,4.797729075199088e-4,95.36637991936234,1,4,4,4,4
4_6268_4,2019,0.010146886781179788,2016.9372730422313,16,4,4,4,4
4_6299_4,2019,0.00832076993109349,1653.9527222831778,38,4,4,4,4
4_6652_4,2019,0,0,36,4,4,4,4
4_6829_4,2019,0,0,1,4,4,4,4
4_6998_4,2019,0,0,2,4,4,4,4
4_7003_4,2019,0.009720205520605332,1932.1241321528041,18,4,4,4,4
4_7049_4,2019,0.0011301770906413948,224.6498210151526,2,4,4,4,4
4_7205_4,2019,0.011005489629157823,2187.6051955462203,15,4,4,4,4
4_7411_4,2019,0,0,3,4,4,4,4
4_743_4,2019,0,0,24,4,4,4,4
4_7596_4,2019,0.0015960536961593399,317.2539774003766,2,4,4,4,4
4_761_4,2019,0,0,4,4,4,4,4
4_7632_4,2019,0.004129443473831145,820.8259970673122,5,4,4,4,4
4_7649_4,2019,0.008354963195732411,1660.7494542685145,16,4,4,4,4
4_7708_4,2019,0.002346140439321192,466.3517196856306,3,4,4,4,4
4_7815_4,2019,0,0,10,4,4,4,4
4_7932_4,2019,1.378711345993097e-4,27.405196908843184,3,4,4,4,4
4_809_4,2019,0,0,35,4,4,4,4
4_8162_4,2019,0,0,13,4,4,4,4
4_8172_4,2019,0,0,4,4,4,4,4
4_8284_4,2019,0,0,6,4,4,4,4
4_8365_4,2019,1.4497363305510758e-4,28.816988936895953,2,4,4,4,4
4_8447_4,2019,0.008235244776951632,1636.9525452937837,18,4,4,4,4
4_8469_4,2019,0.0067522832872095465,1342.17835813179,19,4,4,4,4
4_8477_4,2019,0,0,1,4,4,4,4
4_8539_4,2019,0,0,5,4,4,4,4
4_8543_4,2019,0.004296032983811663,853.9396603241797,15,4,4,4,4
4_8560_4,2019,7.461554872753684e-4,148.31631082767404,2,4,4,4,4
4_8603_4,2019,0,0,23,4,4,4,4
4_8659_4,2019,0,0,1,4,4,4,4
4_8897_4,2019,0,0,1,4,4,4,4
4_8924_4,2019,0.0047645853245447374,947.0756833010557,6,4,4,4,4
4_9201_4,2019,0,0,1,4,4,4,4
4_9443_4,2019,0.002164768711210122,430.2997358020808,7,4,4,4,4
4_9495_4,2019,0,0,2,4,4,4,4
4_9540_4,2019,0,0,2,4,4,4,4
4_9669_4,2019,0.0030564672924079453,607.546229581097,5,4,4,4,4
5_10252_5,2019,0.01373939405813917,2731.0343145125557,18,5,5,5,5
5_10330_5,2019,0.036229117156587935,7201.4065336836375,47,5,5,5,5
5_11155_5,2019,0.014153145168744432,2813.2772777720056,22,5,5,5,5
5_11337_5,2019,0.043372085834150774,8621.242989597486,69,5,5,5,5
5_11522_5,2019,0.039334653773803595,7818.706469234062,41,5,5,5,5
5_11940_5,2019,0.0020900891133932955,415.45537342563887,3,5,5,5,5
5_12009_5,2019,0.0013958869423609617,277.4660310808578,2,5,5,5,5
5_12171_5,2019,0.02736303024018191,5439.058972961936,28,5,5,5,5
5_12770_5,2019,0.024167739032854848,4803.91815851671,28,5,5,5,5
5_12843_5,2019,0.004449303642248056,884.4058821842152,13,5,5,5,5
5_13330_5,2019,0.0017148242666222336,340.8624787735689,2,5,5,5,5
5_13472_5,2019,0.002628169516668666,522.4117675062973,5,5,5,5,5
5_15673_5,2019,0.009341677751040472,1856.882653285325,12,5,5,5,5
5_15675_5,2019,0.004807019734335353,955.5105406727773,5,5,5,5,5
5_15689_5,2019,4.793953644084493e-4,95.2913341649251,1,5,5,5,5
5_15726_5,2019,8.962830014255535e-4,178.15775732536295,1,5,5,5,5
5_15918_5,2019,7.938596297241816e-4,157.79865403879447,10,5,5,5,5
5_15980_5,2019,0.003608636806255073,717.3031725265456,28,5,5,5,5
5_1951_5,2019,0,0,5,5,5,5,5
5_3085_5,2019,0,0,8,5,5,5,5
5_3274_5,2019,0,0,19,5,5,5,5
5_4129_5,2019,0.011015458760713108,2189.5867997019873,37,5,5,5,5
5_4192_5,2019,0,0,5,5,5,5,5
5_4470_5,2019,0,0,7,5,5,5,5
5_4683_5,2019,0,0,4,5,5,5,5
5_6663_5,2019,0,0,20,5,5,5,5
5_6869_5,2019,2.941328800858432e-4,58.465969106183394,1,5,5,5,5
5_714_5,2019,0,0,27,5,5,5,5
5_7623_5,2019,0.02326145621054259,4623.772696794391,52,5,5,5,5
5_854_5,2019,0,0,2,5,5,5,5
5_9094_5,2019,0.002181936335726635,433.71221319772616,4,5,5,5,5
5_9365_5,2019,0.006895668988679342,1370.6797075557477,10,5,5,5,5
6_12297_6,2019,0.01029520109906291,2046.4183032651406,11,6,6,6,6
6_12630_6,2019,0.0036435359223638336,724.2402094319486,9,6,6,6,6
6_13187_6,2019,0.004630812310552823,920.4850862178286,7,6,6,6,6
6_15739_6,2019,0.00272684855490379,542.026594652449,2,6,6,6,6
6_15932_6,2019,5.864044105777346e-4,116.5619503081786,1,6,6,6,6
6_1741_6,2019,0,0,36,6,6,6,6
6_1788_6,2019,0,0,28,6,6,6,6
6_3805_6,2019,0,0,12,6,6,6,6
6_7406_6,2019,0.0042948287501234665,853.7002899770421,13,6,6,6,6
6_7553_6,2019,0.003516652186166223,699.0190216530049,12,6,6,6,6
6_9927_6,2019,0.002121212382738608,421.64187016648407,5,6,6,6,6
3_10046_3,2020,0,0,2,3,3,3,3
3_1006_4,2020,0,0,3,4,4,4,4
3_10076_3,2020,2.9119027373227186e-5,3.7792420866616636,7,3,3,3,3
3_10078_3,2020,0,0,1,3,3,3,3
3_10137_4,2020,4.683046703286318e-4,60.77938994327181,1,4,4,4,4
3_1014_3,2020,0.0012349494562472042,160.27915012849962,4,3,3,3,3
3_10158_3,2020,0,0,5,3,3,3,3
3_10175_3,2020,0.0010465924279408315,135.8330448527288,11,3,3,3,3
3_10202_3,2020,3.208587411470308e-4,41.642972578508534,1,3,3,3,3
3_10203_4,2020,4.683046703286318e-4,60.77938994327181,1,4,4,4,4
3_10218_4,2020,0,0,17,4,4,4,4
3_10244_3,2020,0,0,7,3,3,3,3
3_10247_4,2020,5.50356546443216e-4,71.42857473667922,1,4,4,4,4
3_10260_4,2020,2.406865153158792e-4,31.2377400767867,1,4,4,4,4
3_10300_4,2020,2.406865153158792e-4,31.2377400767867,1,4,4,4,4
3_10328_3,2020,0,0,4,3,3,3,3
3_1033_4,2020,0,0,9,4,4,4,4
3_10345_3,2020,0.0028173261857979094,365.64949634996754,9,3,3,3,3
3_10374_3,2020,0.00067859921046606775,88.07267712954908,3,3,3,3,3
3_10432_3,2020,0.008388506116853855,1088.7106548819943,18,3,3,3,3
3_10441_4,2020,4.3330816649351166e-4,56.2373336965269,1,4,4,4,4
3_10456_4,2020,0,0,16,4,4,4,4
3_10461_3,2020,0,0,1,3,3,3,3
3_10468_4,2020,0,0,15,4,4,4,4
3_10494_3,2020,1.0993543376464886e-4,14.268080206578716,2,3,3,3,3
3_10506_3,2020,0,0,8,3,3,3,3
3_10511_4,2020,0,0,14,4,4,4,4
3_10513_4,2020,0,0,13,4,4,4,4
3_10522_4,2020,4.3330816649351166e-4,56.2373336965269,1,4,4,4,4
3_10524_3,2020,0,0,1,3,3,3,3
3_10532_4,2020,4.3330816649351166e-4,56.2373336965269,2,4,4,4,4
3_10536_3,2020,0,0,1,3,3,3,3
3_10569_4,2020,4.3330816649351166e-4,56.2373336965269,3,4,4,4,4
3_10613_3,2020,0,0,2,3,3,3,3
3_10619_3,2020,0,0,5,3,3,3,3
3_10622_4,2020,0.001201945838802011,155.9957426347578,3,4,4,4,4
3_10626_4,2020,8.969517177960756e-4,116.41177564588148,4,4,4,4,4
3_10631_4,2020,0.003984235826883705,517.0980310279284,8,4,4,4,4
3_10639_3,2020,0,0,4,3,3,3,3
3_10640_4,2020,6.580665261481767e-4,85.40782216266726,2,4,4,4,4
3_10641_3,2020,0.0015855322332492922,205.77988642449264,8,3,3,3,3
3_10646_3,2020,0,0,1,3,3,3,3
3_10656_3,2020,0.0022443905364500265,291.29047016370316,6,3,3,3,3
3_10662_4,2020,0.001367009978055082,177.41875701185688,5,4,4,4,4
3_10663_4,2020,0.0023152130506356138,300.48224098979375,5,4,4,4,4
3_10679_4,2020,0.001758973110334702,228.2900840978996,4,4,4,4,4
3_10682_4,2020,0,0,12,4,4,4,4
3_10691_3,2020,0,0,1,3,3,3,3
3_10692_3,2020,0,0,2,3,3,3,3
3_10694_4,2020,0.0028718487753537883,372.7257651580667,6,4,4,4,4
3_10699_4,2020,0.001367009978055082,177.41875701185688,6,4,4,4,4
3_10706_4,2020,0.0023229639532419324,301.4881996354574,8,4,4,4,4
3_10712_4,2020,0.001844770548214284,239.42539037053905,7,4,4,4,4
3_10719_4,2020,0.003428028589339721,444.910118496045,7,4,4,4,4
3_10749_4,2020,0,0,11,4,4,4,4
3_10783_4,2020,0,0,10,4,4,4,4
3_10814_3,2020,0,0,1,3,3,3,3
3_10821_4,2020,0.0011029094629322347,143.142207556123,2,4,4,4,4
3_10832_4,2020,5.505948738276417e-4,71.4595062945943,1,4,4,4,4
3_1084_4,2020,0,0,2,4,4,4,4
3_10855_4,2020,5.505948738276417e-4,71.4595062945943,1,4,4,4,4
3_10870_3,2020,0,0,1,3,3,3,3
3_10871_3,2020,0,0,1,3,3,3,3
3_10874_4,2020,0.0017902751365653368,232.35264887426877,3,4,4,4,4
3_10876_3,2020,0,0,1,3,3,3,3
3_10886_3,2020,0,0,3,3,3,3,3
3_10891_3,2020,0,0,1,3,3,3,3
3_108_4,2020,0,0,20,4,4,4,4
3_10900_4,2020,0,0,9,4,4,4,4
3_10918_4,2020,7.425605997373113e-4,96.37396999750668,1,4,4,4,4
3_10941_4,2020,7.425605997373113e-4,96.37396999750668,1,4,4,4,4
3_10943_3,2020,0,0,1,3,3,3,3
3_10949_4,2020,0,0,8,4,4,4,4
3_1094_4,2020,0,0,1,4,4,4,4
3_10967_4,2020,0,0,7,4,4,4,4
3_10969_3,2020,0,0,4,3,3,3,3
3_109_4,2020,0,0,25,4,4,4,4
3_11015_3,2020,0.0013270343890672497,172.23048521948206,5,3,3,3,3
3_11021_4,2020,0,0,6,4,4,4,4
3_11066_4,2020,0.002578434003551619,334.64463558495044,4,4,4,4,4
3_11070_3,2020,0,0,2,3,3,3,3
3_11074_4,2020,0.0033716546536217283,437.5935708749496,5,4,4,4,4
3_11079_4,2020,0,0,5,4,4,4,4
3_11084_4,2020,0,0,3,4,4,4,4
3_11087_4,2020,0,0,4,4,4,4,4
3_11093_3,2020,0,0,1,3,3,3,3
3_11102_4,2020,0,0,2,4,4,4,4
3_11128_3,2020,0,0,1,3,3,3,3
3_11131_3,2020,0,0,4,3,3,3,3
3_11136_4,2020,0,0,1,4,4,4,4
3_11152_4,2020,0.0033716546536217283,437.5935708749496,6,4,4,4,4
3_11153_3,2020,0,0,2,3,3,3,3
3_1117_3,2020,0,0,1,3,3,3,3
3_11186_3,2020,0,0,1,3,3,3,3
3_11209_3,2020,0,0,1,3,3,3,3
3_11216_4,2020,0,0,1,4,4,4,4
3_11220_3,2020,8.979279920094331e-4,116.5384823709363,1,3,3,3,3
3_11224_4,2020,0.004022440463367747,522.0564579786464,6,4,4,4,4
3_11253_4,2020,0.0030888346050944575,400.88748805678927,5,4,4,4,4
3_11267_4,2020,1.9985017471703108e-4,25.93775477582459,1,4,4,4,4
3_11280_3,2020,0,0,1,3,3,3,3
3_11290_3,2020,0,0,1,3,3,3,3
3_11309_4,2020,0.004212398754225303,546.7103847158851,7,4,4,4,4
3_11333_4,2020,1.9985017471703108e-4,25.93775477582459,1,4,4,4,4
3_11350_4,2020,0.005059016940831901,656.589572682809,8,4,4,4,4
3_11376_4,2020,4.63179503400012e-4,60.11421502827395,2,4,4,4,4
3_11386_3,2020,0,0,2,3,3,3,3
3_11423_4,2020,7.406526434612574e-4,96.12634398426275,3,4,4,4,4
3_11438_4,2020,0.0014697677830392132,190.7552814895273,2,4,4,4,4
3_11443_4,2020,0.002247014513632804,291.6310256663471,4,4,4,4,4
3_11444_4,2020,0.002247014513632804,291.6310256663471,3,4,4,4,4
3_11459_3,2020,0,0,2,3,3,3,3
3_11461_4,2020,7.202550731999398e-4,93.47902493032738,1,4,4,4,4
3_11465_3,2020,0,0,1,3,3,3,3
3_11467_4,2020,7.202550731999398e-4,93.47902493032738,1,4,4,4,4
3_11479_3,2020,0.0022854749370745282,296.6226501831547,9,3,3,3,3
3_11482_4,2020,4.3920980647531527e-4,57.00328394320527,1,4,4,4,4
3_11490_4,2020,0.005913527853632127,767.4931260114992,9,4,4,4,4
3_11514_3,2020,0.003706120648710839,481.00257451358493,10,3,3,3,3
3_11537_4,2020,0.006753663770982864,876.5310061807821,10,4,4,4,4
3_11565_4,2020,0,0,1,4,4,4,4
3_11580_3,2020,0,0,2,3,3,3,3
3_11589_3,2020,2.181576753484733e-4,28.31381205277695,1,3,3,3,3
3_11594_4,2020,0,0,3,4,4,4,4
3_115_4,2020,0,0,19,4,4,4,4
3_11612_4,2020,0,0,2,4,4,4,4
3_11613_4,2020,0,0,1,4,4,4,4
3_11625_4,2020,7.004128789817427e-4,90.90378591152448,1,4,4,4,4
3_11630_3,2020,0,0,4,3,3,3,3
3_11636_4,2020,7.004128789817427e-4,90.90378591152448,1,4,4,4,4
3_11647_3,2020,0,0,2,3,3,3,3
3_11675_3,2020,3.6403091521306847e-4,47.246116361843306,1,3,3,3,3
3_11676_3,2020,0,0,1,3,3,3,3
3_11681_3,2020,0,0,6,3,3,3,3
3_11698_3,2020,0,0,2,3,3,3,3
3_11711_3,2020,0,0,3,3,3,3,3
3_11730_3,2020,0,0,1,3,3,3,3
3_11746_3,2020,0,0,1,3,3,3,3
3_11769_4,2020,0,0,9,4,4,4,4
3_11771_3,2020,0.0030072657352878773,390.30099072007243,7,3,3,3,3
3_11773_4,2020,0,0,10,4,4,4,4
3_11779_4,2020,3.6828970464360654e-4,47.79884760687512,1,4,4,4,4
3_11786_3,2020,0,0,3,3,3,3,3
3_11788_3,2020,0.001045159895960635,135.64712225714698,10,3,3,3,3
3_11791_4,2020,0,0,1,4,4,4,4
3_11793_3,2020,0,0,1,3,3,3,3
3_11794_4,2020,0.007609742903608031,987.638092487672,11,4,4,4,4
3_11806_3,2020,0,0,8,3,3,3,3
3_11817_4,2020,0,0,1,4,4,4,4
3_11829_3,2020,0,0,1,3,3,3,3
3_11848_3,2020,0,0,8,3,3,3,3
3_11853_4,2020,0,0,4,4,4,4,4
3_11879_4,2020,0,0,8,4,4,4,4
3_11880_4,2020,3.6828970464360654e-4,47.79884760687512,1,4,4,4,4
3_11900_4,2020,0,0,7,4,4,4,4
3_11902_4,2020,3.008844085738165e-4,39.05058385116135,2,4,4,4,4
3_11914_4,2020,0,0,3,4,4,4,4
3_11925_3,2020,0,0,2,3,3,3,3
3_11942_4,2020,0,0,2,4,4,4,4
3_11943_4,2020,0.004883807910082302,633.8498934179419,6,4,4,4,4
3_11951_4,2020,7.413676579599649e-4,96.219142855992,2,4,4,4,4
3_11974_4,2020,0,0,5,4,4,4,4
3_11990_4,2020,0,0,6,4,4,4,4
3_12000_3,2020,0,0,2,3,3,3,3
3_12008_3,2020,0,0,2,3,3,3,3
3_12022_4,2020,7.518635174142617e-4,97.58135847112737,3,4,4,4,4
3_12023_4,2020,0.0011140420613361146,144.587062972569,3,4,4,4,4
3_12035_3,2020,0,0,1,3,3,3,3
3_12046_4,2020,0.0038627760760213715,501.33425580250963,5,4,4,4,4
3_12059_4,2020,0.0012032517533324249,156.16523205800212,4,4,4,4,4
3_12067_3,2020,0.0015387810769641789,199.71224085487296,9,3,3,3,3
3_12076_4,2020,0.0028769884428890167,373.3928220487939,4,4,4,4,4
3_12083_3,2020,0,0,2,3,3,3,3
3_12089_3,2020,0,0,1,3,3,3,3
3_12091_4,2020,9.367746826746976e-4,121.58023896561828,1,4,4,4,4
3_12138_3,2020,0,0,1,3,3,3,3
3_12140_4,2020,0,0,1,4,4,4,4
3_12142_4,2020,9.367746826746976e-4,121.58023896561828,1,4,4,4,4
3_12156_3,2020,9.077875438045419e-4,117.81811416021628,6,3,3,3,3
3_12169_3,2020,0.004728031307251077,613.6322712428884,12,3,3,3,3
3_12178_3,2020,0,0,1,3,3,3,3
3_12199_4,2020,4.6178555003724154e-4,59.93329939713343,1,4,4,4,4
3_12204_3,2020,3.49521603875998e-4,45.36301088065028,3,3,3,3,3
3_12210_4,2020,0.0019043437795556596,247.1571617734108,3,4,4,4,4
3_12213_4,2020,9.367746826746976e-4,121.58023896561828,2,4,4,4,4
3_12222_3,2020,3.819121410806881e-4,49.56684914229818,2,3,3,3,3
3_12228_3,2020,0.008138632731751238,1056.2805877230662,12,3,3,3,3
3_12248_3,2020,0,0,1,3,3,3,3
3_12251_3,2020,0.0015934655495072408,206.80951980834675,11,3,3,3,3
3_12279_4,2020,2.2972602956438496e-4,29.815222473043267,1,4,4,4,4
3_12300_3,2020,0.0039012438090887725,506.32682900639537,16,3,3,3,3
3_12308_4,2020,2.2972602956438496e-4,29.815222473043267,1,4,4,4,4
3_12322_3,2020,0,0,3,3,3,3,3
3_12354_4,2020,4.6110994663061956e-4,59.84561553340159,2,4,4,4,4
3_12368_4,2020,7.138795625582815e-4,92.65157290618912,3,4,4,4,4
3_12383_4,2020,8.612630353290235e-4,111.77988430321264,3,4,4,4,4
3_12428_4,2020,0,0,1,4,4,4,4
3_12429_3,2020,0,0,11,3,3,3,3
3_12430_4,2020,5.52047581096744e-4,71.64804736022202,2,4,4,4,4
3_12468_4,2020,9.915287220659947e-4,128.6865467220572,4,4,4,4,4
3_12481_4,2020,0.0018984726585982788,246.3951724688362,5,4,4,4,4
3_12487_3,2020,3.2289514829994824e-4,41.90726971725709,5,3,3,3,3
3_124_4,2020,0,0,18,4,4,4,4
3_12506_3,2020,0,0,1,3,3,3,3
3_12516_4,2020,0.002807875158626959,364.4228853375585,6,4,4,4,4
3_12525_4,2020,2.430594053464334e-4,31.545707982292203,1,4,4,4,4
3_12557_4,2020,0.0037154518298190605,482.2136311848966,7,4,4,4,4
3_12561_4,2020,0.004621719155369525,599.8344422987892,8,4,4,4,4
3_12572_4,2020,0.006332409410613047,821.8580877658248,10,4,4,4,4
3_12597_4,2020,0.005479085511127507,711.1085921471946,9,4,4,4,4
3_12603_4,2020,2.430594053464334e-4,31.545707982292203,1,4,4,4,4
3_1261_4,2020,0,0,1,4,4,4,4
3_12636_3,2020,0,0,1,3,3,3,3
3_12649_4,2020,0.007077058410554621,918.503102872242,11,4,4,4,4
3_12663_3,2020,0,0,1,3,3,3,3
3_1266_3,2020,0,0,1,3,3,3,3
3_12674_3,2020,0,0,3,3,3,3,3
3_12679_4,2020,0.007827268232370824,1015.8698348064798,12,4,4,4,4
3_12761_3,2020,6.668683477630446e-4,86.55017538277451,5,3,3,3,3
3_127_3,2020,0,0,6,3,3,3,3
3_12851_3,2020,0,0,1,3,3,3,3
3_12853_4,2020,5.104608169558871e-4,66.25066758943676,1,4,4,4,4
3_12856_4,2020,0.002537999192412531,329.3967631864528,5,4,4,4,4
3_12965_4,2020,5.104608169558871e-4,66.25066758943676,1,4,4,4,4
3_12966_4,2020,0.0010273883378609158,133.3406228176168,2,4,4,4,4
3_12973_4,2020,0.0010273883378609158,133.3406228176168,3,4,4,4,4
3_12974_3,2020,0.0014725057650256416,191.11063321961794,7,3,3,3,3
3_13008_4,2020,0.0019938295683230144,258.77116435437074,4,4,4,4,4
3_13055_4,2020,0.001560393628264524,202.5172474379395,4,4,4,4,4
3_13070_4,2020,0.0021090929205033622,273.7307337804494,5,4,4,4,4
3_13109_3,2020,0.004548310725085072,590.3070557658912,12,3,3,3,3
3_13120_4,2020,0.002658688766034823,345.0605801885955,6,4,4,4,4
3_13180_3,2020,0.0026469220237128463,343.5334217695954,10,3,3,3,3
3_13191_4,2020,6.24884058944743e-4,81.10120247420241,1,4,4,4,4
3_13201_4,2020,6.24884058944743e-4,81.10120247420241,1,4,4,4,4
3_13225_4,2020,0.0013270647870115891,172.23443044708608,2,4,4,4,4
3_13240_4,2020,0.0020310950782259484,263.60770582263285,3,4,4,4,4
3_13245_3,2020,9.192649265632476e-4,119.30771775893766,9,3,3,3,3
3_13271_3,2020,0.004340324301935651,563.3133298510205,12,3,3,3,3
3_13276_3,2020,0,0,7,3,3,3,3
3_13285_4,2020,0.0014546058683832745,188.78747723399164,3,4,4,4,4
3_13292_4,2020,9.566441659541688e-4,124.15901972252774,2,4,4,4,4
3_132_4,2020,0,0,16,4,4,4,4
3_13304_3,2020,0.003666257326795535,475.8288734154853,10,3,3,3,3
3_13326_4,2020,0.0027383184829916614,355.3954026335557,4,4,4,4,4
3_13352_4,2020,0.016541775884474034,2146.890924942347,29,4,4,4,4
3_13359_4,2020,0.003347719295855544,434.4870965319076,5,4,4,4,4
3_13390_4,2020,0.015597837058370123,2024.3808804576245,28,4,4,4,4
3_133_4,2020,0,0,17,4,4,4,4
3_13413_3,2020,9.140563759172716e-6,1.18631720804799,1,3,3,3,3
3_13416_4,2020,4.980245250698166e-4,64.63661101071122,1,4,4,4,4
3_13431_3,2020,0,0,2,3,3,3,3
3_13434_3,2020,0.003633577304928971,471.58746409751143,12,3,3,3,3
3_13436_4,2020,4.800400025674305e-4,62.30247177321654,1,4,4,4,4
3_13437_3,2020,0,0,3,3,3,3,3
3_13439_4,2020,0.014714206076200428,1909.6979498057487,27,4,4,4,4
3_13449_4,2020,0.013885515475362724,1802.1455114854264,26,4,4,4,4
3_13468_4,2020,0.004124136603334052,535.2551932003131,6,4,4,4,4
3_13474_4,2020,4.800400025674305e-4,62.30247177321654,1,4,4,4,4
3_13487_3,2020,0,0,3,3,3,3,3
3_13501_4,2020,0.004902476524505653,636.2728182094905,7,4,4,4,4
3_13507_3,2020,5.590584911770064e-4,72.55796533589896,5,3,3,3,3
3_13515_4,2020,7.732711435279033e-4,100.35976863391244,1,4,4,4,4
3_13524_3,2020,0,0,1,3,3,3,3
3_13535_4,2020,0.013121824914470193,1703.0291683494281,25,4,4,4,4
3_13554_3,2020,0.001560636118048441,202.548719217035,7,3,3,3,3
3_13558_4,2020,0.012395626515809088,1608.778782980798,24,4,4,4,4
3_13563_3,2020,0.005164792861149114,670.317806277099,9,3,3,3,3
3_13568_3,2020,0,0,3,3,3,3,3
3_13570_4,2020,0.01168543650531871,1516.6060622792936,23,4,4,4,4
3_13614_4,2020,0.010985663224592641,1425.7852872669803,22,4,4,4,4
3_13631_4,2020,0.010298350162432886,1336.5816741815142,21,4,4,4,4
3_13635_4,2020,0.005523569358101718,716.8819727105896,8,4,4,4,4
3_13639_4,2020,0.004902476524505653,636.2728182094905,8,4,4,4,4
3_13649_4,2020,0.005685621374201602,737.914055672129,9,4,4,4,4
3_13664_4,2020,0.009623801806695066,1249.0347412837257,20,4,4,4,4
3_13678_4,2020,0.008943536210405481,1160.7457906036857,19,4,4,4,4
3_13681_4,2020,0.005685621374201602,737.914055672129,10,4,4,4,4
3_13689_4,2020,0.008283554356662922,1075.089385733854,18,4,4,4,4
3_13723_4,2020,0.004793418874333193,622.1186620242079,7,4,4,4,4
