"","Individual","tribs"
"2899","228","Klondike"
"2900","228","Chena"
"2901","229","Stewart"
"2902","229","Kantishna"
"2903","229","Macmillan"
"2904","229","Fortymile"
"2905","229","Upper.Yukon.Canada"
"2906","229","Salcha"
"2907","229","Klondike"
"2908","229","Charly"
"2909","230","Stewart"
"2910","230","Kantishna"
"2911","230","Macmillan"
"2912","230","Fortymile"
"2913","230","Goodpaster"
"2914","230","Salcha"
"2915","230","Klondike"
"2916","230","Chena"
"2917","231","Pelly.ab.Macm"
"2918","231","Pelly"
"2919","231","Macmillan"
"2920","231","Tanana.mouth"
"2921","231","Upper.Yukon.Canada"
"2922","231","Salcha"
"2923","231","Charly"
"2924","231","Black.Salmon.Fork"
"2925","232","Swift"
"2926","232","Big.Salmon"
"2927","232","Nisutlin"
"2928","232","Pelly.ab.Macm"
"2929","232","Pelly"
"2930","232","Upper.Yukon.Canada"
"2931","232",NA
"2932","232","Tanana.mouth"
"2933","232","Fortymile"
"2934","232","Nation"
"2935","232","Miner"
"2936","232","Black.Salmon.Fork"
"2937","232","Koyokuk.mouth"
"2938","232","Alatna"
"2939","232","Porcupine.Canada"
"2940","232","Chandlar.Teedriinjik"
"2941","232","John"
"2942","232","Fishing.Branch"
"2943","232","North.Fork.Koyokuk"
"2944","232","Middle.Fork.Koyokuk"
"2945","233","Teslin"
"2946","233","Swift"
"2947","233",NA
"2948","233","Nisutlin"
"2949","233","Big.Salmon"
"2950","233","Kantishna"
"2951","233","White"
"2952","233","Tanana.mouth"
"2953","233","Upper.Yukon.Canada"
"2954","233","Nenana"
"2955","233","Fortymile"
"2956","233","Tozitna"
"2957","233","Koyokuk.mouth"
"2958","233","Kandik"
"2959","233","Kanuti"
"2960","233","Miner"
"2961","233","Black.Salmon.Fork"
"2962","233","Alatna"
"2963","233","Porcupine.mouth"
"2964","233","Chandlar.Teedriinjik"
"2965","233","Fishing.Branch"
"2966","233","Middle.Fork.Koyokuk"
"2967","233","North.Fork.Koyokuk"
"2968","233","Porcupine.Canada"
"2969","234","SMS.Yukon.Canada.Tahkini"
"2970","234","Kluane.Donjek.Tincup"
"2971","234","White"
"2972","234","Innoko"
"2973","234","Andreafsky"
"2974","234","Anvik"
"2975","234","Upper.Yukon.Canada"
"2976","234","Nenana"
"2977","234","Kantishna"
"2978","234","Nowitna"
"2979","234","Tanana.mouth"
"2980","234","Koyokuk.mouth"
"2981","234","Hogatza"
"2982","234","Henshaw"
"2983","235","Stewart"
"2984","235","Kantishna"
"2985","235","Macmillan"
"2986","235","Fortymile"
"2987","235","Goodpaster"
"2988","235","Salcha"
"2989","235","Klondike"
"2990","235","Chena"
"2991","236","SMS.Yukon.Canada.Tahkini"
"2992","236","Teslin"
"2993","236","Nisutlin"
"2994","236","Nisling"
"2995","236","Upper.Yukon.Canada"
"2996","236","Innoko"
"2997","236","White"
"2998","236","Kantishna"
"2999","236","Tanana.mouth"
"3000","236","Nowitna"
"3001","236","Fortymile"
"3002","236","Koyokuk.mouth"
"3003","236",NA
"3004","236","Black.Salmon.Fork"
"3005","236","Kanuti"
"3006","236","South.Fork.Koyokuk"
"3007","236","Sheenjek"
"3008","236","Fishing.Branch"
"3009","236","Whitestone"
"3010","236","Chandlar.Teedriinjik"
"3011","236","Colleen"
"3012","236","Porcupine.Canada"
"3013","237","SMS.Yukon.Canada.Tahkini"
"3014","237","Kluane.Donjek.Tincup"
"3015","237","White"
"3016","237","Andreafsky"
"3017","237","Anvik"
"3018","237","Upper.Yukon.Canada"
"3019","237","Nordenskiold"
"3020","237","Innoko"
"3021","237","Nenana"
"3022","237","Kantishna"
"3023","237","Nowitna"
"3024","237","Koyokuk.mouth"
"3025","237","Hogatza"
"3026","237","Henshaw"
"3027","238","Stewart"
"3028","238","Kantishna"
"3029","238","Fortymile"
"3030","238","Goodpaster"
"3031","238","McQuesten"
"3032","238","Klondike"
"3033","238","Chena"
"3034","239","Teslin"
"3035","239","Nisutlin"
"3036","239","Nisling"
"3037","239","Upper.Yukon.Canada"
"3038","239","White"
"3039","239","Kantishna"
"3040","239","Innoko"
"3041","239","Nenana"
"3042","239","Tanana.mouth"
"3043","239","Nowitna"
"3044","239","Koyokuk.mouth"
"3045","239",NA
"3046","239","Kanuti"
"3047","239","Black.Salmon.Fork"
"3048","239","South.Fork.Koyokuk"
"3049","239","Fishing.Branch"
"3050","239","Sheenjek"
"3051","239","Whitestone"
"3052","239","Chandlar.Teedriinjik"
"3053","239","Porcupine.mouth"
"3054","239","Porcupine.Canada"
"3055","239","Colleen"
"3056","240","SMS.Yukon.Canada.Tahkini"
"3057","240","Kluane.Donjek.Tincup"
"3058","240","White"
"3059","240","Andreafsky"
"3060","240","Anvik"
"3061","240","Upper.Yukon.Canada"
"3062","240","Nordenskiold"
"3063","240","Innoko"
"3064","240","Nenana"
"3065","240","Kantishna"
"3066","240","Nowitna"
"3067","240","Koyokuk.mouth"
"3068","240","Hogatza"
"3069","240","Henshaw"
"3070","241","SMS.Yukon.Canada.Tahkini"
"3071","241","Andreafsky"
"3072","241","White"
"3073","241","Nordenskiold"
"3074","241","Anvik"
"3075","241","Nowitna"
"3076","241","Kantishna"
"3077","242","Teslin"
"3078","242","Swift"
"3079","242",NA
"3080","242","Nisutlin"
"3081","242","Big.Salmon"
"3082","242","Nisling"
"3083","242","White"
"3084","242","Kantishna"
"3085","242","Upper.Yukon.Canada"
"3086","242","Nenana"
"3087","242","Tanana.mouth"
"3088","242","Fortymile"
"3089","242","Tozitna"
"3090","242","Koyokuk.mouth"
"3091","242","Kandik"
"3092","242","Kanuti"
"3093","242","Black.Salmon.Fork"
"3094","242","South.Fork.Koyokuk"
"3095","242","Fishing.Branch"
"3096","242","Porcupine.mouth"
"3097","242","Chandlar.Teedriinjik"
"3098","242","Middle.Fork.Koyokuk"
"3099","242","Porcupine.Canada"
"3100","242","Sheenjek"
"3101","243","SMS.Yukon.Canada.Tahkini"
"3102","243","Kluane.Donjek.Tincup"
"3103","243","White"
"3104","243","Andreafsky"
"3105","243","Anvik"
"3106","243","Upper.Yukon.Canada"
"3107","243","Nordenskiold"
"3108","243","Innoko"
"3109","243","Nenana"
"3110","243","Kantishna"
"3111","243","Nowitna"
"3112","243","Koyokuk.mouth"
"3113","243","Hogatza"
"3114","243","Henshaw"
"3115","244","SMS.Yukon.Canada.Tahkini"
"3116","244","White"
"3117","244","Andreafsky"
"3118","244","Anvik"
"3119","244","Nordenskiold"
"3120","244","Kantishna"
"3121","244","Nowitna"
"3122","244","Koyokuk.mouth"
"3123","244","Hogatza"
"3124","245","SMS.Yukon.Canada.Tahkini"
"3125","245","Kluane.Donjek.Tincup"
"3126","245","White"
"3127","245","Andreafsky"
"3128","245","Anvik"
"3129","245","Nordenskiold"
"3130","245","Innoko"
"3131","245","Nenana"
"3132","245","Kantishna"
"3133","245","Nowitna"
"3134","245","Koyokuk.mouth"
"3135","245","Hogatza"
"3136","245","Henshaw"
"3137","246","SMS.Yukon.Canada.Tahkini"
"3138","246","Kluane.Donjek.Tincup"
"3139","246","White"
"3140","246","Nordenskiold"
"3141","247","SMS.Yukon.Canada.Tahkini"
"3142","247","Kluane.Donjek.Tincup"
"3143","247","White"
"3144","247","Andreafsky"
"3145","247","Anvik"
"3146","247","Nordenskiold"
"3147","247","Innoko"
"3148","247","Nenana"
"3149","247","Kantishna"
"3150","247","Nowitna"
"3151","247","Koyokuk.mouth"
"3152","247","Hogatza"
"3153","247","Henshaw"
