number,mixture_collection,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
16482,2016,KLYUTF16_0161,upper,Little_Salmon_R,0.000481324,36,KLYUTF16,161,
16483,2016,KLYUTF16_0161,upper,Big_Salmon_R,0.00044772,36,KLYUTF16,161,
16484,2016,KLYUTF16_0161,upper,Nisutlin_R,0.001163126,36,KLYUTF16,161,
16485,2016,KLYUTF16_0161,upper,Teslin_R,0.184059092,36,KLYUTF16,161,
16486,2016,KLYUTF16_0161,upper,Morley_R,0.015677259,36,KLYUTF16,161,
16487,2016,KLYUTF16_0161,upper,Takhini_R,0.00149032,36,KLYUTF16,161,
16488,2016,KLYUTF16_0161,upper,Whitehorse,0.000414513,36,KLYUTF16,161,
16489,2016,KLYUTF16_0162,lower,Andreafsky_R,0.000567232,36,KLYUTF16,162,
16490,2016,KLYUTF16_0162,lower,Anvik_R,0.035964834,36,KLYUTF16,162,
16491,2016,KLYUTF16_0162,lower,Nulato_R,0.001989662,36,KLYUTF16,162,
16492,2016,KLYUTF16_0162,lower,Gisasa_R,0.086385192,36,KLYUTF16,162,
16493,2016,KLYUTF16_0162,lower,Kateel_R,0.02987288,36,KLYUTF16,162,
16494,2016,KLYUTF16_0162,lower,Tozitna_R,0.010030894,36,KLYUTF16,162,
16495,2016,KLYUTF16_0162,middle,S_Fk_Koyukuk_R,0.000677899,36,KLYUTF16,162,
16496,2016,KLYUTF16_0162,middle,Henshaw_Creek,0.000966191,36,KLYUTF16,162,
16497,2016,KLYUTF16_0162,middle,Kantishna_R,0.005321464,36,KLYUTF16,162,
16498,2016,KLYUTF16_0162,middle,Chatanika_R,0.072227824,36,KLYUTF16,162,
16499,2016,KLYUTF16_0162,middle,Chena_R,0.003912459,36,KLYUTF16,162,
16500,2016,KLYUTF16_0162,middle,Salcha_R,0.023740266,36,KLYUTF16,162,
16501,2016,KLYUTF16_0162,middle,Goodpaster_R,0.001234737,36,KLYUTF16,162,
16502,2016,KLYUTF16_0162,middle,Beaver_Ck,0.328664235,36,KLYUTF16,162,
16503,2016,KLYUTF16_0162,middle,Chandalar_R,0.002203963,36,KLYUTF16,162,
16504,2016,KLYUTF16_0162,middle,Sheenjek_R,0.001435557,36,KLYUTF16,162,
16505,2016,KLYUTF16_0162,middle,Coleen_R,0.000636509,36,KLYUTF16,162,
16506,2016,KLYUTF16_0162,upper,Kandik_R,0.00032739,36,KLYUTF16,162,
16507,2016,KLYUTF16_0162,upper,Chandindu_R,0.000686805,36,KLYUTF16,162,
16508,2016,KLYUTF16_0162,upper,Klondike_R,0.000288681,36,KLYUTF16,162,
16509,2016,KLYUTF16_0162,upper,Porcupine_R,0.000597526,36,KLYUTF16,162,
16510,2016,KLYUTF16_0162,upper,Stewart_R,0.000397594,36,KLYUTF16,162,
16511,2016,KLYUTF16_0162,upper,Mayo_R,0.001743551,36,KLYUTF16,162,
16512,2016,KLYUTF16_0162,upper,Pelly_R,0.001054873,36,KLYUTF16,162,
16513,2016,KLYUTF16_0162,upper,Blind_CK,0.141162502,36,KLYUTF16,162,
16514,2016,KLYUTF16_0162,upper,Tincup_Creek,0.000209885,36,KLYUTF16,162,
16515,2016,KLYUTF16_0162,upper,Yukon_R_Mainstem,0.002184712,36,KLYUTF16,162,
16516,2016,KLYUTF16_0162,upper,Tatchun_CK,0.001472998,36,KLYUTF16,162,
16517,2016,KLYUTF16_0162,upper,Nordenskiold_R,0.000350371,36,KLYUTF16,162,
16518,2016,KLYUTF16_0162,upper,Little_Salmon_R,0.000419067,36,KLYUTF16,162,
16519,2016,KLYUTF16_0162,upper,Big_Salmon_R,0.000294243,36,KLYUTF16,162,
16520,2016,KLYUTF16_0162,upper,Nisutlin_R,0.001388124,36,KLYUTF16,162,
16521,2016,KLYUTF16_0162,upper,Teslin_R,0.216126395,36,KLYUTF16,162,
16522,2016,KLYUTF16_0162,upper,Morley_R,0.023591852,36,KLYUTF16,162,
16523,2016,KLYUTF16_0162,upper,Takhini_R,0.001400702,36,KLYUTF16,162,
16524,2016,KLYUTF16_0162,upper,Whitehorse,0.000470932,36,KLYUTF16,162,
16525,2016,KLYUTF16_0163,lower,Andreafsky_R,0.001108698,36,KLYUTF16,163,
16526,2016,KLYUTF16_0163,lower,Anvik_R,0.052338003,36,KLYUTF16,163,
16527,2016,KLYUTF16_0163,lower,Nulato_R,0.003459848,36,KLYUTF16,163,
16528,2016,KLYUTF16_0163,lower,Gisasa_R,0.114464434,36,KLYUTF16,163,
16529,2016,KLYUTF16_0163,lower,Kateel_R,0.034381603,36,KLYUTF16,163,
16530,2016,KLYUTF16_0163,lower,Tozitna_R,0.009334061,36,KLYUTF16,163,
16531,2016,KLYUTF16_0163,middle,S_Fk_Koyukuk_R,0.000800957,36,KLYUTF16,163,
16532,2016,KLYUTF16_0163,middle,Henshaw_Creek,0.000874448,36,KLYUTF16,163,
16533,2016,KLYUTF16_0163,middle,Kantishna_R,0.005468836,36,KLYUTF16,163,
16534,2016,KLYUTF16_0163,middle,Chatanika_R,0.078840285,36,KLYUTF16,163,
16535,2016,KLYUTF16_0163,middle,Chena_R,0.004317015,36,KLYUTF16,163,
16536,2016,KLYUTF16_0163,middle,Salcha_R,0.024670917,36,KLYUTF16,163,
16537,2016,KLYUTF16_0163,middle,Goodpaster_R,0.001369872,36,KLYUTF16,163,
16538,2016,KLYUTF16_0163,middle,Beaver_Ck,0.255478773,36,KLYUTF16,163,
16539,2016,KLYUTF16_0163,middle,Chandalar_R,0.002134328,36,KLYUTF16,163,
16540,2016,KLYUTF16_0163,middle,Sheenjek_R,0.001153612,36,KLYUTF16,163,
16541,2016,KLYUTF16_0163,middle,Coleen_R,0.000801023,36,KLYUTF16,163,
16542,2016,KLYUTF16_0163,upper,Kandik_R,0.000393735,36,KLYUTF16,163,
16543,2016,KLYUTF16_0163,upper,Chandindu_R,0.000813774,36,KLYUTF16,163,
16544,2016,KLYUTF16_0163,upper,Klondike_R,0.000384838,36,KLYUTF16,163,
16545,2016,KLYUTF16_0163,upper,Porcupine_R,0.000761071,36,KLYUTF16,163,
16546,2016,KLYUTF16_0163,upper,Stewart_R,0.000435902,36,KLYUTF16,163,
16547,2016,KLYUTF16_0163,upper,Mayo_R,0.001611633,36,KLYUTF16,163,
16548,2016,KLYUTF16_0163,upper,Pelly_R,0.001534401,36,KLYUTF16,163,
16549,2016,KLYUTF16_0163,upper,Blind_CK,0.187615331,36,KLYUTF16,163,
16550,2016,KLYUTF16_0163,upper,Tincup_Creek,0.000252558,36,KLYUTF16,163,
16551,2016,KLYUTF16_0163,upper,Yukon_R_Mainstem,0.001795704,36,KLYUTF16,163,
16552,2016,KLYUTF16_0163,upper,Tatchun_CK,0.001233339,36,KLYUTF16,163,
16553,2016,KLYUTF16_0163,upper,Nordenskiold_R,0.00053758,36,KLYUTF16,163,
16554,2016,KLYUTF16_0163,upper,Little_Salmon_R,0.000411848,36,KLYUTF16,163,
16555,2016,KLYUTF16_0163,upper,Big_Salmon_R,0.000423224,36,KLYUTF16,163,
16556,2016,KLYUTF16_0163,upper,Nisutlin_R,0.001490709,36,KLYUTF16,163,
16557,2016,KLYUTF16_0163,upper,Teslin_R,0.183523145,36,KLYUTF16,163,
16558,2016,KLYUTF16_0163,upper,Morley_R,0.023977009,36,KLYUTF16,163,
16559,2016,KLYUTF16_0163,upper,Takhini_R,0.001252192,36,KLYUTF16,163,
16560,2016,KLYUTF16_0163,upper,Whitehorse,0.000555292,36,KLYUTF16,163,
16561,2016,KLYUTF16_0164,lower,Andreafsky_R,0.000935598,37,KLYUTF16,164,
16562,2016,KLYUTF16_0164,lower,Anvik_R,0.040075685,37,KLYUTF16,164,
16563,2016,KLYUTF16_0164,lower,Nulato_R,0.002813049,37,KLYUTF16,164,
16564,2016,KLYUTF16_0164,lower,Gisasa_R,0.096468351,37,KLYUTF16,164,
16565,2016,KLYUTF16_0164,lower,Kateel_R,0.030886488,37,KLYUTF16,164,
16566,2016,KLYUTF16_0164,lower,Tozitna_R,0.010112268,37,KLYUTF16,164,
16567,2016,KLYUTF16_0164,middle,S_Fk_Koyukuk_R,0.000637875,37,KLYUTF16,164,
16568,2016,KLYUTF16_0164,middle,Henshaw_Creek,0.000946117,37,KLYUTF16,164,
16569,2016,KLYUTF16_0164,middle,Kantishna_R,0.005473105,37,KLYUTF16,164,
16570,2016,KLYUTF16_0164,middle,Chatanika_R,0.067921528,37,KLYUTF16,164,
16571,2016,KLYUTF16_0164,middle,Chena_R,0.00365184,37,KLYUTF16,164,
16572,2016,KLYUTF16_0164,middle,Salcha_R,0.02226174,37,KLYUTF16,164,
16573,2016,KLYUTF16_0164,middle,Goodpaster_R,0.001205091,37,KLYUTF16,164,
16574,2016,KLYUTF16_0164,middle,Beaver_Ck,0.310669234,37,KLYUTF16,164,
16575,2016,KLYUTF16_0164,middle,Chandalar_R,0.002081806,37,KLYUTF16,164,
16576,2016,KLYUTF16_0164,middle,Sheenjek_R,0.001349547,37,KLYUTF16,164,
16577,2016,KLYUTF16_0164,middle,Coleen_R,0.000666274,37,KLYUTF16,164,
16578,2016,KLYUTF16_0164,upper,Kandik_R,0.00034492,37,KLYUTF16,164,
16579,2016,KLYUTF16_0164,upper,Chandindu_R,0.000776973,37,KLYUTF16,164,
16580,2016,KLYUTF16_0164,upper,Klondike_R,0.000333827,37,KLYUTF16,164,
16581,2016,KLYUTF16_0164,upper,Porcupine_R,0.000670793,37,KLYUTF16,164,
16582,2016,KLYUTF16_0164,upper,Stewart_R,0.000398219,37,KLYUTF16,164,
16583,2016,KLYUTF16_0164,upper,Mayo_R,0.001713837,37,KLYUTF16,164,
16584,2016,KLYUTF16_0164,upper,Pelly_R,0.001294926,37,KLYUTF16,164,
16585,2016,KLYUTF16_0164,upper,Blind_CK,0.151930163,37,KLYUTF16,164,
16586,2016,KLYUTF16_0164,upper,Tincup_Creek,0.000295119,37,KLYUTF16,164,
16587,2016,KLYUTF16_0164,upper,Yukon_R_Mainstem,0.002232082,37,KLYUTF16,164,
16588,2016,KLYUTF16_0164,upper,Tatchun_CK,0.001542034,37,KLYUTF16,164,
16589,2016,KLYUTF16_0164,upper,Nordenskiold_R,0.000459177,37,KLYUTF16,164,
16590,2016,KLYUTF16_0164,upper,Little_Salmon_R,0.000489448,37,KLYUTF16,164,
16591,2016,KLYUTF16_0164,upper,Big_Salmon_R,0.000455683,37,KLYUTF16,164,
16592,2016,KLYUTF16_0164,upper,Nisutlin_R,0.001314876,37,KLYUTF16,164,
16593,2016,KLYUTF16_0164,upper,Teslin_R,0.213590607,37,KLYUTF16,164,
16594,2016,KLYUTF16_0164,upper,Morley_R,0.022199499,37,KLYUTF16,164,
16595,2016,KLYUTF16_0164,upper,Takhini_R,0.001353352,37,KLYUTF16,164,
16596,2016,KLYUTF16_0164,upper,Whitehorse,0.000448872,37,KLYUTF16,164,
16597,2016,KLYUTF16_0165,lower,Andreafsky_R,5.64E-06,1,KLYUTF16,165,
16598,2016,KLYUTF16_0165,lower,Anvik_R,0.006643719,1,KLYUTF16,165,
16599,2016,KLYUTF16_0165,lower,Nulato_R,5.09E-05,1,KLYUTF16,165,
16600,2016,KLYUTF16_0165,lower,Gisasa_R,0.036214852,1,KLYUTF16,165,
16601,2016,KLYUTF16_0165,lower,Kateel_R,0.040394273,1,KLYUTF16,165,
16602,2016,KLYUTF16_0165,lower,Tozitna_R,0.005042449,1,KLYUTF16,165,
16603,2016,KLYUTF16_0165,middle,S_Fk_Koyukuk_R,2.70E-05,1,KLYUTF16,165,
16604,2016,KLYUTF16_0165,middle,Henshaw_Creek,0.000125726,1,KLYUTF16,165,
16605,2016,KLYUTF16_0165,middle,Kantishna_R,0.000476711,1,KLYUTF16,165,
16606,2016,KLYUTF16_0165,middle,Chatanika_R,0.29729293,1,KLYUTF16,165,
16607,2016,KLYUTF16_0165,middle,Chena_R,0.000755009,1,KLYUTF16,165,
16608,2016,KLYUTF16_0165,middle,Salcha_R,0.007593265,1,KLYUTF16,165,
16609,2016,KLYUTF16_0165,middle,Goodpaster_R,0.001410464,1,KLYUTF16,165,
16610,2016,KLYUTF16_0165,middle,Beaver_Ck,0.077215323,1,KLYUTF16,165,
16611,2016,KLYUTF16_0165,middle,Chandalar_R,0.002831473,1,KLYUTF16,165,
16612,2016,KLYUTF16_0165,middle,Sheenjek_R,0.000223144,1,KLYUTF16,165,
16613,2016,KLYUTF16_0165,middle,Coleen_R,3.39E-06,1,KLYUTF16,165,
16614,2016,KLYUTF16_0165,upper,Kandik_R,8.81E-05,1,KLYUTF16,165,
16615,2016,KLYUTF16_0165,upper,Chandindu_R,6.00E-05,1,KLYUTF16,165,
16616,2016,KLYUTF16_0165,upper,Klondike_R,7.96E-06,1,KLYUTF16,165,
16617,2016,KLYUTF16_0165,upper,Porcupine_R,0.001078574,1,KLYUTF16,165,
16618,2016,KLYUTF16_0165,upper,Stewart_R,0.000280624,1,KLYUTF16,165,
16619,2016,KLYUTF16_0165,upper,Mayo_R,0.001737664,1,KLYUTF16,165,
16620,2016,KLYUTF16_0165,upper,Pelly_R,0.001175791,1,KLYUTF16,165,
16621,2016,KLYUTF16_0165,upper,Blind_CK,0.024940482,1,KLYUTF16,165,
16622,2016,KLYUTF16_0165,upper,Tincup_Creek,9.13E-07,1,KLYUTF16,165,
16623,2016,KLYUTF16_0165,upper,Yukon_R_Mainstem,0.004266444,1,KLYUTF16,165,
16624,2016,KLYUTF16_0165,upper,Tatchun_CK,0.002009135,1,KLYUTF16,165,
16625,2016,KLYUTF16_0165,upper,Nordenskiold_R,0.000435222,1,KLYUTF16,165,
16626,2016,KLYUTF16_0165,upper,Little_Salmon_R,0.00052988,1,KLYUTF16,165,
16627,2016,KLYUTF16_0165,upper,Big_Salmon_R,0.001553932,1,KLYUTF16,165,
16628,2016,KLYUTF16_0165,upper,Nisutlin_R,0.000156072,1,KLYUTF16,165,
16629,2016,KLYUTF16_0165,upper,Teslin_R,0.463084189,1,KLYUTF16,165,
16630,2016,KLYUTF16_0165,upper,Morley_R,0.021993652,1,KLYUTF16,165,
16631,2016,KLYUTF16_0165,upper,Takhini_R,8.55E-05,1,KLYUTF16,165,
16632,2016,KLYUTF16_0165,upper,Whitehorse,0.00020967,1,KLYUTF16,165,
16633,2016,KLYUTF16_0166,lower,Andreafsky_R,1.80E-05,1,KLYUTF16,166,
16634,2016,KLYUTF16_0166,lower,Anvik_R,0.009836239,1,KLYUTF16,166,
16635,2016,KLYUTF16_0166,lower,Nulato_R,0.000840542,1,KLYUTF16,166,
16636,2016,KLYUTF16_0166,lower,Gisasa_R,0.09530894,1,KLYUTF16,166,
16637,2016,KLYUTF16_0166,lower,Kateel_R,0.017615136,1,KLYUTF16,166,
16638,2016,KLYUTF16_0166,lower,Tozitna_R,0.007867131,1,KLYUTF16,166,
16639,2016,KLYUTF16_0166,middle,S_Fk_Koyukuk_R,0.000378855,1,KLYUTF16,166,
16640,2016,KLYUTF16_0166,middle,Henshaw_Creek,0.000162843,1,KLYUTF16,166,
16641,2016,KLYUTF16_0166,middle,Kantishna_R,0.000721564,1,KLYUTF16,166,
16642,2016,KLYUTF16_0166,middle,Chatanika_R,0.007137021,1,KLYUTF16,166,
16643,2016,KLYUTF16_0166,middle,Chena_R,4.11E-05,1,KLYUTF16,166,
16644,2016,KLYUTF16_0166,middle,Salcha_R,0.000712381,1,KLYUTF16,166,
16645,2016,KLYUTF16_0166,middle,Goodpaster_R,2.06E-05,1,KLYUTF16,166,
16646,2016,KLYUTF16_0166,middle,Beaver_Ck,0.020933223,1,KLYUTF16,166,
16647,2016,KLYUTF16_0166,middle,Chandalar_R,0.000657644,1,KLYUTF16,166,
16648,2016,KLYUTF16_0166,middle,Sheenjek_R,0.000136682,1,KLYUTF16,166,
16649,2016,KLYUTF16_0166,middle,Coleen_R,0.000127183,1,KLYUTF16,166,
16650,2016,KLYUTF16_0166,upper,Kandik_R,8.99E-05,1,KLYUTF16,166,
16651,2016,KLYUTF16_0166,upper,Chandindu_R,2.59E-05,1,KLYUTF16,166,
16652,2016,KLYUTF16_0166,upper,Klondike_R,1.32E-05,1,KLYUTF16,166,
16653,2016,KLYUTF16_0166,upper,Porcupine_R,0.001672537,1,KLYUTF16,166,
16654,2016,KLYUTF16_0166,upper,Stewart_R,0.001642522,1,KLYUTF16,166,
16655,2016,KLYUTF16_0166,upper,Mayo_R,0.005307674,1,KLYUTF16,166,
16656,2016,KLYUTF16_0166,upper,Pelly_R,0.002522503,1,KLYUTF16,166,
16657,2016,KLYUTF16_0166,upper,Blind_CK,0.243178973,1,KLYUTF16,166,
16658,2016,KLYUTF16_0166,upper,Tincup_Creek,0.000285006,1,KLYUTF16,166,
16659,2016,KLYUTF16_0166,upper,Yukon_R_Mainstem,0.018993694,1,KLYUTF16,166,
16660,2016,KLYUTF16_0166,upper,Tatchun_CK,0.005828926,1,KLYUTF16,166,
16661,2016,KLYUTF16_0166,upper,Nordenskiold_R,0.001294596,1,KLYUTF16,166,
16662,2016,KLYUTF16_0166,upper,Little_Salmon_R,0.002070782,1,KLYUTF16,166,
16663,2016,KLYUTF16_0166,upper,Big_Salmon_R,0.000619072,1,KLYUTF16,166,
16664,2016,KLYUTF16_0166,upper,Nisutlin_R,0.002379892,1,KLYUTF16,166,
16665,2016,KLYUTF16_0166,upper,Teslin_R,0.529441223,1,KLYUTF16,166,
16666,2016,KLYUTF16_0166,upper,Morley_R,0.017688508,1,KLYUTF16,166,
16667,2016,KLYUTF16_0166,upper,Takhini_R,0.004007388,1,KLYUTF16,166,
16668,2016,KLYUTF16_0166,upper,Whitehorse,0.000422678,1,KLYUTF16,166,
16669,2016,KLYUTF16_0167,lower,Andreafsky_R,0.000935598,37,KLYUTF16,167,
16670,2016,KLYUTF16_0167,lower,Anvik_R,0.040075685,37,KLYUTF16,167,
16671,2016,KLYUTF16_0167,lower,Nulato_R,0.002813049,37,KLYUTF16,167,
16672,2016,KLYUTF16_0167,lower,Gisasa_R,0.096468351,37,KLYUTF16,167,
16673,2016,KLYUTF16_0167,lower,Kateel_R,0.030886488,37,KLYUTF16,167,
16674,2016,KLYUTF16_0167,lower,Tozitna_R,0.010112268,37,KLYUTF16,167,
16675,2016,KLYUTF16_0167,middle,S_Fk_Koyukuk_R,0.000637875,37,KLYUTF16,167,
16676,2016,KLYUTF16_0167,middle,Henshaw_Creek,0.000946117,37,KLYUTF16,167,
16677,2016,KLYUTF16_0167,middle,Kantishna_R,0.005473105,37,KLYUTF16,167,
16678,2016,KLYUTF16_0167,middle,Chatanika_R,0.067921528,37,KLYUTF16,167,
16679,2016,KLYUTF16_0167,middle,Chena_R,0.00365184,37,KLYUTF16,167,
16680,2016,KLYUTF16_0167,middle,Salcha_R,0.02226174,37,KLYUTF16,167,
16681,2016,KLYUTF16_0167,middle,Goodpaster_R,0.001205091,37,KLYUTF16,167,
16682,2016,KLYUTF16_0167,middle,Beaver_Ck,0.310669234,37,KLYUTF16,167,
16683,2016,KLYUTF16_0167,middle,Chandalar_R,0.002081806,37,KLYUTF16,167,
16684,2016,KLYUTF16_0167,middle,Sheenjek_R,0.001349547,37,KLYUTF16,167,
16685,2016,KLYUTF16_0167,middle,Coleen_R,0.000666274,37,KLYUTF16,167,
16686,2016,KLYUTF16_0167,upper,Kandik_R,0.00034492,37,KLYUTF16,167,
16687,2016,KLYUTF16_0167,upper,Chandindu_R,0.000776973,37,KLYUTF16,167,
16688,2016,KLYUTF16_0167,upper,Klondike_R,0.000333827,37,KLYUTF16,167,
16689,2016,KLYUTF16_0167,upper,Porcupine_R,0.000670793,37,KLYUTF16,167,
16690,2016,KLYUTF16_0167,upper,Stewart_R,0.000398219,37,KLYUTF16,167,
16691,2016,KLYUTF16_0167,upper,Mayo_R,0.001713837,37,KLYUTF16,167,
16692,2016,KLYUTF16_0167,upper,Pelly_R,0.001294926,37,KLYUTF16,167,
16693,2016,KLYUTF16_0167,upper,Blind_CK,0.151930163,37,KLYUTF16,167,
16694,2016,KLYUTF16_0167,upper,Tincup_Creek,0.000295119,37,KLYUTF16,167,
16695,2016,KLYUTF16_0167,upper,Yukon_R_Mainstem,0.002232082,37,KLYUTF16,167,
16696,2016,KLYUTF16_0167,upper,Tatchun_CK,0.001542034,37,KLYUTF16,167,
16697,2016,KLYUTF16_0167,upper,Nordenskiold_R,0.000459177,37,KLYUTF16,167,
16698,2016,KLYUTF16_0167,upper,Little_Salmon_R,0.000489448,37,KLYUTF16,167,
16699,2016,KLYUTF16_0167,upper,Big_Salmon_R,0.000455683,37,KLYUTF16,167,
16700,2016,KLYUTF16_0167,upper,Nisutlin_R,0.001314876,37,KLYUTF16,167,
16701,2016,KLYUTF16_0167,upper,Teslin_R,0.213590607,37,KLYUTF16,167,
16702,2016,KLYUTF16_0167,upper,Morley_R,0.022199499,37,KLYUTF16,167,
16703,2016,KLYUTF16_0167,upper,Takhini_R,0.001353352,37,KLYUTF16,167,
16704,2016,KLYUTF16_0167,upper,Whitehorse,0.000448872,37,KLYUTF16,167,
16705,2016,KLYUTF16_0168,lower,Andreafsky_R,0.000242868,0,KLYUTF16,168,
16706,2016,KLYUTF16_0168,lower,Anvik_R,0.006161675,0,KLYUTF16,168,
16707,2016,KLYUTF16_0168,lower,Nulato_R,0.000678236,0,KLYUTF16,168,
16708,2016,KLYUTF16_0168,lower,Gisasa_R,0.037320817,0,KLYUTF16,168,
16709,2016,KLYUTF16_0168,lower,Kateel_R,0.030150761,0,KLYUTF16,168,
16710,2016,KLYUTF16_0168,lower,Tozitna_R,0.009688798,0,KLYUTF16,168,
16711,2016,KLYUTF16_0168,middle,S_Fk_Koyukuk_R,4.90E-05,0,KLYUTF16,168,
16712,2016,KLYUTF16_0168,middle,Henshaw_Creek,0.00025419,0,KLYUTF16,168,
16713,2016,KLYUTF16_0168,middle,Kantishna_R,0.000421989,0,KLYUTF16,168,
16714,2016,KLYUTF16_0168,middle,Chatanika_R,0.000976606,0,KLYUTF16,168,
16715,2016,KLYUTF16_0168,middle,Chena_R,4.24E-05,0,KLYUTF16,168,
16716,2016,KLYUTF16_0168,middle,Salcha_R,0.000308983,0,KLYUTF16,168,
16717,2016,KLYUTF16_0168,middle,Goodpaster_R,4.05E-05,0,KLYUTF16,168,
16718,2016,KLYUTF16_0168,middle,Beaver_Ck,0.302975364,0,KLYUTF16,168,
16719,2016,KLYUTF16_0168,middle,Chandalar_R,0.000569382,0,KLYUTF16,168,
16720,2016,KLYUTF16_0168,middle,Sheenjek_R,7.33E-05,0,KLYUTF16,168,
16721,2016,KLYUTF16_0168,middle,Coleen_R,8.23E-05,0,KLYUTF16,168,
16722,2016,KLYUTF16_0168,upper,Kandik_R,3.72E-05,0,KLYUTF16,168,
16723,2016,KLYUTF16_0168,upper,Chandindu_R,0.000167952,0,KLYUTF16,168,
16724,2016,KLYUTF16_0168,upper,Klondike_R,5.14E-05,0,KLYUTF16,168,
16725,2016,KLYUTF16_0168,upper,Porcupine_R,0.000745958,0,KLYUTF16,168,
16726,2016,KLYUTF16_0168,upper,Stewart_R,0.000414694,0,KLYUTF16,168,
16727,2016,KLYUTF16_0168,upper,Mayo_R,0.000815174,0,KLYUTF16,168,
16728,2016,KLYUTF16_0168,upper,Pelly_R,0.000414856,0,KLYUTF16,168,
16729,2016,KLYUTF16_0168,upper,Blind_CK,0.236663241,0,KLYUTF16,168,
16730,2016,KLYUTF16_0168,upper,Tincup_Creek,3.23E-06,0,KLYUTF16,168,
16731,2016,KLYUTF16_0168,upper,Yukon_R_Mainstem,0.003446698,0,KLYUTF16,168,
16732,2016,KLYUTF16_0168,upper,Tatchun_CK,0.006992774,0,KLYUTF16,168,
16733,2016,KLYUTF16_0168,upper,Nordenskiold_R,0.000948714,0,KLYUTF16,168,
16734,2016,KLYUTF16_0168,upper,Little_Salmon_R,0.003141196,0,KLYUTF16,168,
16735,2016,KLYUTF16_0168,upper,Big_Salmon_R,0.000375209,0,KLYUTF16,168,
16736,2016,KLYUTF16_0168,upper,Nisutlin_R,0.012677926,0,KLYUTF16,168,
16737,2016,KLYUTF16_0168,upper,Teslin_R,0.286202753,0,KLYUTF16,168,
16738,2016,KLYUTF16_0168,upper,Morley_R,0.056523336,0,KLYUTF16,168,
16739,2016,KLYUTF16_0168,upper,Takhini_R,0.000318027,0,KLYUTF16,168,
16740,2016,KLYUTF16_0168,upper,Whitehorse,2.24E-05,0,KLYUTF16,168,
16741,2016,KLYUTF16_0168qc,lower,Andreafsky_R,0.000171837,0,KLYUTF16,168,qc
16742,2016,KLYUTF16_0168qc,lower,Anvik_R,0.005794957,0,KLYUTF16,168,qc
16743,2016,KLYUTF16_0168qc,lower,Nulato_R,0.000488847,0,KLYUTF16,168,qc
16744,2016,KLYUTF16_0168qc,lower,Gisasa_R,0.029734348,0,KLYUTF16,168,qc
16745,2016,KLYUTF16_0168qc,lower,Kateel_R,0.023445769,0,KLYUTF16,168,qc
16746,2016,KLYUTF16_0168qc,lower,Tozitna_R,0.005850967,0,KLYUTF16,168,qc
16747,2016,KLYUTF16_0168qc,middle,S_Fk_Koyukuk_R,3.81E-05,0,KLYUTF16,168,qc
16748,2016,KLYUTF16_0168qc,middle,Henshaw_Creek,0.000145229,0,KLYUTF16,168,qc
16749,2016,KLYUTF16_0168qc,middle,Kantishna_R,0.000173116,0,KLYUTF16,168,qc
16750,2016,KLYUTF16_0168qc,middle,Chatanika_R,0.0003167,0,KLYUTF16,168,qc
16751,2016,KLYUTF16_0168qc,middle,Chena_R,1.71E-05,0,KLYUTF16,168,qc
16752,2016,KLYUTF16_0168qc,middle,Salcha_R,0.00010112,0,KLYUTF16,168,qc
16753,2016,KLYUTF16_0168qc,middle,Goodpaster_R,2.36E-05,0,KLYUTF16,168,qc
16754,2016,KLYUTF16_0168qc,middle,Beaver_Ck,0.267662961,0,KLYUTF16,168,qc
16755,2016,KLYUTF16_0168qc,middle,Chandalar_R,0.00041746,0,KLYUTF16,168,qc
16756,2016,KLYUTF16_0168qc,middle,Sheenjek_R,6.79E-05,0,KLYUTF16,168,qc
16757,2016,KLYUTF16_0168qc,middle,Coleen_R,5.45E-05,0,KLYUTF16,168,qc
16758,2016,KLYUTF16_0168qc,upper,Kandik_R,2.10E-05,0,KLYUTF16,168,qc
16759,2016,KLYUTF16_0168qc,upper,Chandindu_R,0.000183494,0,KLYUTF16,168,qc
16760,2016,KLYUTF16_0168qc,upper,Klondike_R,4.90E-05,0,KLYUTF16,168,qc
16761,2016,KLYUTF16_0168qc,upper,Porcupine_R,0.00063488,0,KLYUTF16,168,qc
16762,2016,KLYUTF16_0168qc,upper,Stewart_R,0.000268764,0,KLYUTF16,168,qc
16763,2016,KLYUTF16_0168qc,upper,Mayo_R,0.000613977,0,KLYUTF16,168,qc
16764,2016,KLYUTF16_0168qc,upper,Pelly_R,0.000289052,0,KLYUTF16,168,qc
16765,2016,KLYUTF16_0168qc,upper,Blind_CK,0.250047361,0,KLYUTF16,168,qc
16766,2016,KLYUTF16_0168qc,upper,Tincup_Creek,5.25E-06,0,KLYUTF16,168,qc
16767,2016,KLYUTF16_0168qc,upper,Yukon_R_Mainstem,0.003785152,0,KLYUTF16,168,qc
16768,2016,KLYUTF16_0168qc,upper,Tatchun_CK,0.007242557,0,KLYUTF16,168,qc
16769,2016,KLYUTF16_0168qc,upper,Nordenskiold_R,0.000469488,0,KLYUTF16,168,qc
16770,2016,KLYUTF16_0168qc,upper,Little_Salmon_R,0.0027107,0,KLYUTF16,168,qc
16771,2016,KLYUTF16_0168qc,upper,Big_Salmon_R,0.00046418,0,KLYUTF16,168,qc
16772,2016,KLYUTF16_0168qc,upper,Nisutlin_R,0.01419262,0,KLYUTF16,168,qc
