tributary_id,year,watershed,raw_production,stream_order,longitude,latitude,production_proportion,production_normalized
4447,2016,Yukon,0,4,-52225.37908290053,1573900.7649374334,0,0
4448,2016,Yukon,0,4,763404.9258500002,1569607.2754999993,0,0
4449,2016,Yukon,0,6,-7123.907524591018,1570894.8339948098,0,0
4451,2016,Yukon,0,5,802891.9449857374,1570195.9500218173,0,0
4452,2016,Yukon,0,5,787707.4654179564,1569874.4203318672,0,0
4453,2016,Yukon,0,8,766872.8636918928,1568935.5700982127,0,0
4454,2016,Yukon,0,5,785894.3183480926,1570164.6771888738,0,0
4455,2016,Yukon,0,4,1178367.3636602638,1569226.4240551763,0,0
4456,2016,Yukon,0,5,796735.9570097362,1571380.445741371,0,0
4458,2016,Yukon,0,5,782279.5671748638,1569202.8412596232,0,0
4459,2016,Yukon,0,4,920616.8951077755,1569979.3422506293,0,0
4460,2016,Yukon,0,4,894694.0180613962,1570742.4520854312,0,0
4461,2016,Yukon,0,4,664685.0512714369,1572235.1570470615,0,0
4462,2016,Yukon,0,5,725169.5653789075,1569010.1896955688,0,0
4463,2016,Yukon,0,4,282608.3807129364,1571763.4262930637,0,0
4464,2016,Yukon,0,8,769274.7605419022,1570398.6938766853,0,0
4465,2016,Yukon,0,4,569354.9476730104,1571447.8884948476,0,0
4466,2016,Yukon,0,9,713512.8533950407,1570693.4844581736,0,0
4467,2016,Yukon,0,6,1013104.5278517002,1568997.9969155928,0,0
4468,2016,Yukon,0,9,712079.6779406366,1571658.1560363884,0,0
4469,2016,Yukon,0,4,1057648.6358958904,1571497.5537974064,0,0
4470,2016,Yukon,0,5,647947.8847212308,1567981.886364019,0,0
4472,2016,Yukon,0,7,1194818.291430145,1568444.5331194228,0,0
4474,2016,Yukon,0,4,1197715.8190042004,1571325.7185715626,0,0
4475,2016,Yukon,0,4,743891.9994307717,1569657.6001295878,0,0
4476,2016,Yukon,0,4,896789.7852200093,1575468.3802004252,0,0
4477,2016,Yukon,0,5,194550.70263236316,1576930.9496322467,0,0
4478,2016,Yukon,0,4,713712.1309745853,1571001.5958728371,0,0
4479,2016,Yukon,0,4,879363.2048071097,1570129.1738133454,0,0
4480,2016,Yukon,0,4,917579.7620388606,1571013.7991193954,0,0
4481,2016,Yukon,0,4,378920.31772901537,1572492.6336156528,0,0
4482,2016,Yukon,0,6,1044279.8367824033,1572692.129373635,0,0
4483,2016,Yukon,0,4,847750.3767482731,1571903.173082298,0,0
4484,2016,Yukon,0,5,1077622.860839995,1570104.8918247388,0,0
4485,2016,Yukon,0,4,359650.8039636979,1571807.956757389,0,0
